,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,mp1926,mp1939,mp1959,mp1970,mp1979,spop1926,spop1939,spop1959,spop1970,spop1979,smp1926,smp1939,smp1959,smp1970,smp1979,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
400,871,Privolzhsk,Ivanovskaia oblast',Tcentralny,0,1,0,18.0,57.38,41.3,3292.4644,1705.69,2369.794,6486,14669,18723,19800,20400,38435.25308,82141.92468,115134.7105,146138.2258,169463.2543,77.04277335,92.03508305,96.77656352,97.88009996,98.47168799,111.444556,128.0564689,135.812409,141.4269944,144.9710249,0,0,0,0,0,0,1,0,0
402,875,Rodniki,Ivanovskaia oblast',Tcentralny,0,1,1,18.0,57.11,41.74,3261.5521,1742.2276,2383.7714,15446,26996,29282,30000,30600,38135.77621,82290.17852,115838.6162,146833.9607,170041.6271,93.0280572,104.1102692,105.77563559999999,106.274505,106.6831858,111.27946270000001,128.0972834,135.9545101,141.5399821,145.05308349999999,0,0,0,0,0,0,1,0,0
403,876,Kaminskii,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.15,41.47,3266.1225,1719.7609,2370.0105,0,0,0,NA,NA,40365.90205,86799.96074,120962.4802,153043.6035,176931.6769,0.0,0.0,0.0,NA,NA,112.4817358,129.3078612,136.9657257,142.5272605,146.01142980000003,0,0,0,0,0,0,1,0,0
404,878,Savino,Ivanovskaia oblast',Tcentralny,0,0,1,6.0,56.59,41.22,3202.4281,1699.0884,2332.6398,0,0,0,NA,NA,40488.65943,87130.13883,124093.1259,158358.8036,184195.3061,0.0,0.0,0.0,NA,NA,112.5461537,129.39422240000002,137.5644581,143.34359719999998,146.98536059999998,0,0,0,0,0,0,1,0,0
405,879,Arkhipovka,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.66,41.25,3210.3556,1701.5625,2337.225,0,0,0,NA,NA,40880.446110000004,87783.5055,124264.6091,158342.1094,183880.7619,0.0,0.0,0.0,NA,NA,112.75057009999999,129.5642406,137.5968534,143.3410728,146.94392150000002,0,0,0,0,0,0,1,0,0
406,880,Panfilovo,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.67,41.15,3211.4889,1693.3225,2331.9705,0,0,0,NA,NA,41303.19576,88694.63801,125338.505,159754.0305,185461.5203,0.0,0.0,0.0,NA,NA,112.9691607,129.7994172,137.7988008,143.5537208,147.1515219,0,0,0,0,0,0,1,0,0
407,882,Sokol'skoe,Ivanovskaia oblast',Tcentralny,0,0,1,25.0,57.09,42.26,3259.2681,1785.9076,2412.6234,0,0,0,NA,NA,35274.19771,76505.58131000001,109258.4613,138946.7679,161354.4931,0.0,0.0,0.0,NA,NA,109.63989409999999,126.45270079999999,134.59414230000002,140.2293208,143.79269169999998,0,0,0,0,0,0,1,0,0
408,884,Nerl',Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.65,40.38,3209.2225,1630.5444,2287.527,1053,0,0,NA,NA,41990.52413,90493.6251,128055.2561,163627.0158,190250.1585,48.43322765,0.0,0.0,NA,NA,113.3202672,130.25736080000001,138.3027071,144.1283043,147.7706483,0,0,0,0,0,0,1,0,0
409,885,Novoe Leushino,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.81,40.51,3227.3761,1641.0601,2301.3731,0,0,0,NA,NA,45432.10778,96474.21291,133406.6952,171152.1236,196104.1646,0.0,0.0,0.0,NA,NA,115.0036259,131.7222412,139.2673207,145.2099241,148.5083754,0,0,0,0,0,0,1,0,0
410,887,Duliapino,Ivanovskaia oblast',Tcentralny,0,0,0,18.0,57.26,40.82,3278.7076,1666.2724,2337.3532,0,0,0,NA,NA,41427.70658,89504.61486,124360.0381,157860.7575,182767.6997,0.0,0.0,0.0,NA,NA,113.03315500000001,130.0066408,137.61486340000002,143.2681796,146.79675869999997,0,0,0,0,0,0,1,0,0
411,889,Kolobovo,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.71,41.35,3216.0241,1709.8225,2344.9585,0,0,0,NA,NA,41192.70018,88184.44982000001,124300.3949,158061.2167,183311.6132,0.0,0.0,0.0,NA,NA,112.91222320000001,129.66800320000002,137.6036086,143.2985607,146.8687743,0,0,0,0,0,0,1,0,0
412,891,Iuzha,Ivanovskaia oblast',Tcentralny,0,1,1,6.0,56.59,42.0,3202.4281,1764.0,2376.78,12890,21586,23066,23800,22100,36394.26222,78454.82975,113256.5223,144985.0782,169020.40899999999,89.57121595,99.59641274,100.92442559999999,101.55481429999999,100.0666689,110.2954993,127.01917340000001,135.4293262,141.2386331,144.9080209,0,0,0,0,0,0,1,0,0
413,892,Mosta,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.53,42.17,3195.6409,1778.3089,2383.8701,0,0,0,NA,NA,36727.24298,79116.14502000001,114110.0116,145806.7231,169622.303,0.0,0.0,0.0,NA,NA,110.48688270000001,127.2084475,135.6041217,141.3729848,144.9936161,0,0,0,0,0,0,1,0,0
414,893,Mugreevskii,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.6,42.36,3203.56,1794.3696,2397.576,0,0,0,NA,NA,35501.72213,77122.30112999999,111840.2943,143170.9725,166744.2283,0.0,0.0,0.0,NA,NA,109.7745798,126.6333347,135.1366072,140.93951189999999,144.58177880000002,0,0,0,0,0,0,1,0,0
415,894,Kholui,Ivanovskaia oblast',Tcentralny,0,0,0,6.0,56.58,41.88,3201.2964,1753.9344,2369.5704,1366,0,0,NA,NA,38493.1865,82411.15649,117636.8006,149751.962,173788.5527,52.12323119,0.0,0.0,NA,NA,111.47635859999998,128.1305392,136.3139656,142.00858780000002,145.5785737,0,0,0,0,0,0,1,0,0
416,896,Iur'evets,Ivanovskaia oblast',Tcentralny,0,1,1,18.0,57.33,43.1,3286.7289,1857.61,2470.923,9278,15508,19746,20100,18300,30398.486969999998,66492.78035,97125.175,124593.7596,145588.3616,83.45555664,93.10534886,97.82606949,98.17787869,96.32747905,106.54674170000001,123.31766359999999,131.8766493,137.65891969999998,141.3373471,0,0,0,0,0,0,1,0,0
417,899,Kalinin,Kalininskaia oblast',Tcentralny,1,1,0,43.0,56.86,35.93,3233.0596,1290.9649,2042.9798,106021,216131,260974,345000,411500,36602.863110000006,78784.16165,110533.686,140920.7864,165184.0299,133.89712360000001,150.8878113,155.5551758,162.5956439,167.12191869999998,110.4155787,127.11361200000002,134.863525,140.5636266,144.3557906,0,0,0,0,0,0,1,0,0
418,905,Bezhetsk,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.78,36.7,3338.5284,1346.89,2120.526,12911,17545,26921,30000,30600,32905.89453,70086.92171000001,98048.51417000001,125127.0797,146831.8896,89.60203111,95.50223096,104.05350379999999,106.274505,106.6831858,108.18926940000001,124.4896163,132.0940526,137.75916750000002,141.5396465,0,0,0,0,0,0,1,0,0
419,906,Bologoe,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.88,34.04,3350.0944,1158.7216,1970.2352,10872,17320,30301,33900,31300,29989.17874,62173.07045,84792.22019,107915.5586,126725.56800000001,86.37743143,95.25012754,106.48044009999998,108.8093137,107.1509308,106.26706670000002,121.83031869999999,128.7761752,134.30733930000002,138.05731,0,0,0,0,0,0,1,0,0
420,907,Vyshnii Volochek,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.59,34.55,3316.6081,1193.7025,1989.7345,31191,63644,66360,73700,71400,30783.7869,64262.87609,88862.50086,113333.061,133166.2577,107.0787213,122.3470557,123.27327240000001,125.61384109999999,124.904164,106.80692179999998,122.5612263,129.8425044,135.44505049999998,139.2247474,0,0,0,0,0,0,1,0,0
421,908,Kashin,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.36,37.6,3290.1696,1413.76,2156.736,7838,12431,16162,17700,19800,37539.88442,80887.3004,113767.5819,144884.8458,169678.9755,80.40240791,88.88621540000001,93.9042027,95.67421935,97.88009996,110.94744340000001,127.7083544,135.5341358,141.2221959,145.0016611,0,0,0,0,0,0,1,0,0
422,909,Kimry,Kalininskaia oblast',Tcentralny,0,1,0,43.0,56.87,37.34,3234.1969,1394.2756,2123.5258,18526,35185,41243,53400,57700,43159.61123,94700.96319,133948.09900000002,170502.6413,199934.5957,96.56856167,109.586878,112.9381595,118.49554769999999,120.187642,113.9056803,131.2967513,139.3629284,145.1183084,148.9802249,0,0,0,0,0,0,1,0,0
423,910,Konakovo,Kalininskaia oblast',Tcentralny,0,1,0,43.0,56.7,36.78,3214.89,1352.7684,2085.426,0,11900,13700,29500,36800,44765.16538,97675.56234,137311.9676,174630.35199999998,204712.2762,0.0,88.06496786,90.7285037,105.92825990000001,110.5284913,114.68665530000001,132.0064658,139.9491544,145.6952018,149.55726409999997,0,0,0,0,0,0,1,0,0
424,911,Nelidovo,Kalininskaia oblast',Tcentralny,0,1,0,43.0,56.22,32.79,3160.6884,1075.1841,1843.4538,1446,4103,26465,29800,29000,28477.513310000002,58747.36874,80875.19846,103845.5214,122249.9185,52.94827308,69.21364252,103.7052687,106.1366368,105.5766753,105.20338319999999,120.5823971,127.7049726,133.4177396,137.21364319999998,0,0,0,0,0,0,1,0,0
425,912,Ostashkov,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.14,33.12,3264.9796,1096.9344,1892.4768,12892,19003,19542,23400,24400,28816.153489999997,59685.003970000005,81911.07011,104570.3054,122945.1351,89.57415267,97.0688427,97.62074849,101.21348520000001,102.05724140000001,105.4460229,120.9304037,127.9927803,133.57846229999998,137.34652739999999,0,0,0,0,0,0,1,0,0
426,913,Rzhev,Kalininskaia oblast',Tcentralny,0,1,0,43.0,56.26,34.33,3165.1876,1178.5489,1931.4058,31864,54070,48971,60700,68800,32938.62808,69105.73778,96428.00961000001,123536.5987,145219.8074,107.52097490000001,118.76716210000001,116.61804599999999,121.3015652,124.0764081,108.20995390000002,124.1752085,131.7112457,137.45904019999998,141.277086,0,0,0,0,0,0,1,0,0
427,914,Torzhok,Kalininskaia oblast',Tcentralny,0,1,0,43.0,57.04,34.95,3253.5616,1221.5025,1993.5479999999998,14261,29309,34921,45400,47200,34081.411589999996,71831.39778,99404.34682,126875.0655,148928.5492,91.49465451,105.7945942,109.4292498,114.98846340000001,115.82385479999999,108.9206867,125.038845,132.40992409999998,138.08501730000003,141.877208,0,0,0,0,0,0,1,0,0
431,922,Berezaika,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.98,33.89,3361.6804,1148.5321,1964.9422,1277,0,0,NA,NA,30309.5101,62495.64772000001,85600.05762,108655.2273,127087.1139,51.15494979,0.0,0.0,NA,NA,106.48623549999999,121.94458459999998,128.99147140000002,134.4657108,138.1242665,0,0,0,0,0,0,1,0,0
432,923,Vypolzovo,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.87,33.7,3348.9369,1135.69,1950.219,0,0,0,NA,NA,30083.995280000003,61820.12265,84598.1934,107509.2834,125955.4887,0.0,0.0,0.0,NA,NA,106.332159,121.7046754,128.72418670000002,134.21992869999997,137.9141106,0,0,0,0,0,0,1,0,0
433,924,Kuzhenkino,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.72,33.96,3331.5984,1153.2816,1960.1712,0,0,0,NA,NA,30763.321030000003,63598.7879,87122.10126,110633.6668,129390.7645,0.0,0.0,0.0,NA,NA,106.793176,122.33133529999999,129.39212369999998,134.884525,138.5468428,0,0,0,0,0,0,1,0,0
435,928,Krasnomaiskii,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.61,34.41,3318.9121,1184.0481,1982.3601,0,0,0,NA,NA,34131.6535,70982.87933,95577.98766,120600.7778,139920.5124,0.0,0.0,0.0,NA,NA,108.9514367,124.7732338,131.5080932,136.89563969999998,140.394767,0,0,0,0,0,0,1,0,0
436,930,Zharkovskii,Kalininskaia oblast',Tcentralny,0,0,1,40.0,55.85,32.28,3119.2225,1041.9984,1802.838,0,0,0,NA,NA,27309.72288,56085.25272999999,77525.73092,99811.10333,117540.6343,0.0,0.0,0.0,NA,NA,104.3461855,119.56609350000001,126.75078629999999,132.5039201,136.2948696,0,0,0,0,0,0,1,0,0
438,933,Staraia Toropa,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.28,31.66,3167.4384,1002.3556,1781.8248,0,0,0,NA,NA,26412.53974,54080.39524,74385.49202,95402.46872,112271.1434,0.0,0.0,0.0,NA,NA,103.6648598,118.77135220000001,125.82145249999999,131.4659395,135.2260159,0,0,0,0,0,0,1,0,0
440,937,Vasil'evskii Mokh,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.02,35.89,3251.2804,1288.0921,2046.4478,0,0,0,NA,NA,41272.39989,87861.5047,120784.8628,154651.3222,181644.6449,0.0,0.0,0.0,NA,NA,112.9533057,129.5844603,136.9313333,142.7768882,146.64743909999999,0,0,0,0,0,0,1,0,0
441,938,Orsha,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.91,36.22,3238.7481,1311.8884,2061.2802,0,0,0,NA,NA,43086.89915,92434.06163,127591.1628,163322.9054,191819.2456,0.0,0.0,0.0,NA,NA,113.86969180000001,130.7420919,138.21732350000002,144.083641,147.97040810000001,0,0,0,0,0,0,1,0,0
442,939,Sukhoverkovo,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.63,35.56,3206.9569,1264.5136,2013.7628,0,0,0,NA,NA,39659.64603,84692.76809,117440.5241,150172.6107,176297.8703,0.0,0.0,0.0,NA,NA,112.1076388,128.7495411,136.2749753,142.0754493,145.9247158,0,0,0,0,0,0,1,0,0
444,944,Kesova Gora,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.58,37.3,3315.4564,1391.29,2147.734,0,0,0,NA,NA,35485.59126,75776.6323,106441.2689,135596.3475,158833.4844,0.0,0.0,0.0,NA,NA,109.7650567,126.2374769,133.9886963,139.6518342,143.4152747,0,0,0,0,0,0,1,0,0
445,946,Belyi Gorodok,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.96,37.51,3244.4416,1407.0001,2136.5696,0,0,0,NA,NA,43266.08045,94042.51462999999,132096.785,168112.7748,196654.3795,0.0,0.0,0.0,NA,NA,113.9582777,131.13690359999998,139.0345235,144.77841659999999,148.576671,0,0,0,0,0,0,1,0,0
446,948,Izoplit,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.63,36.21,3206.9569,1311.1641,2050.5723,0,0,0,NA,NA,43584.01224,94344.57422000001,131294.4767,167731.7523,196852.3108,0.0,0.0,0.0,NA,NA,114.11464550000001,131.2103592,138.8908917,144.7238178,148.60119630000003,0,0,0,0,0,0,1,0,0
447,949,Kozlovo,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.57,35.49,3314.3049,1259.5401,2043.1593,0,0,0,NA,NA,33045.67952,69626.64411000001,96436.88879,122928.4783,144168.7054,0.0,0.0,0.0,NA,NA,108.27747099999999,124.34262859999998,131.7133591,137.3433517,141.1044511,0,0,0,0,0,0,1,0,0
448,950,Novozavidovskii,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.56,36.43,3199.0336,1327.1449,2060.4808,0,0,0,NA,NA,44969.31635,98154.34195,137211.1841,175059.6159,205338.354,0.0,0.0,0.0,NA,NA,114.78413219999999,132.1188506,139.93178269999999,145.7544763,149.6319622,0,0,0,0,0,0,1,0,0
449,951,Radchenko,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.68,36.37,3212.6224,1322.7769,2061.4516,0,0,0,NA,NA,43712.76688,94972.87822,132367.6463,169140.6887,198486.9785,0.0,0.0,0.0,NA,NA,114.1776767,131.36246670000003,139.08283369999998,144.9251482,148.8028845,0,0,0,0,0,0,1,0,0
450,952,Redkino,Kalininskaia oblast',Tcentralny,0,0,0,43.0,56.64,36.29,3208.0896,1316.9641,2055.4656,0,0,0,NA,NA,43759.84792,94927.27418,132244.4699,168927.4355,198235.6443,0.0,0.0,0.0,NA,NA,114.20068300000001,131.3514573,139.0608754,144.8947743,148.7719739,0,0,0,0,0,0,1,0,0
453,958,Lesnoe,Kalininskaia oblast',Tcentralny,0,0,1,43.0,58.29,35.53,3397.7241,1262.3809,2071.0437,0,0,0,NA,NA,29547.52488,62144.80444,86272.07421,109908.1574,129080.21800000001,0.0,0.0,0.0,NA,NA,105.9613973,121.8202804,129.1691629,134.73174319999998,138.4902802,0,0,0,0,0,0,1,0,0
455,962,Kalashnikovo,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.27,35.22,3279.8529,1240.4484,2017.0494,1846,0,0,NA,NA,34415.860389999994,72666.08656,100341.8238,128006.9849,149988.5243,56.56207789,0.0,0.0,NA,NA,109.12461529999999,125.29735409999999,132.626038,138.2938394,142.0462102,0,0,0,0,0,0,1,0,0
456,964,Maksatikha,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.79,35.88,3339.6841,1287.3744,2073.5052,1803,0,0,NA,NA,32169.21355,68017.53087,94617.2247,120616.5873,141509.9171,56.20811615,0.0,0.0,NA,NA,107.7187665,123.8217182,131.276479,136.8987071,140.6625669,0,0,0,0,0,0,1,0,0
457,966,Molokovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,58.17,36.77,3383.7489,1352.0329,2138.9109,0,0,0,NA,NA,31074.90805,65707.17418,92043.84988,117441.9223,137815.329,0.0,0.0,0.0,NA,NA,107.0015625,123.0538369,130.6453657,136.2752533,140.0357426,0,0,0,0,0,0,1,0,0
458,969,Olenino,Kalininskaia oblast',Tcentralny,0,0,1,43.0,56.21,33.49,3159.5641,1121.5801,1882.4729,1096,0,0,NA,NA,30522.873910000002,63344.63905,87834.21983,112624.8803,132354.1771,48.99191488,0.0,0.0,NA,NA,106.63106,122.2427771,129.57738909999998,135.29918840000002,139.0804335,0,0,0,0,0,0,1,0,0
459,972,Peno,Kalininskaia oblast',Tcentralny,0,0,1,43.0,56.95,32.74,3243.3025,1071.9076,1864.543,1279,0,0,NA,NA,28479.55483,58732.157660000004,80461.53862,102773.2626,120793.498,51.17733806,0.0,0.0,NA,NA,105.2048537,120.57670990000001,127.58910120000002,133.1780742,136.9330065,0,0,0,0,0,0,1,0,0
460,974,Rameshki,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.34,36.05,3287.8756,1299.6025,2067.107,0,0,0,NA,NA,35706.719280000005,75972.88506,105662.93,134855.4257,158179.2802,0.0,0.0,0.0,NA,NA,109.8952633,126.29560590000001,133.8188415,139.52236509999997,143.3164376,0,0,0,0,0,0,1,0,0
461,977,Sandovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,58.46,36.41,3417.5716,1325.6881,2128.5286,0,0,0,NA,NA,29327.5951,61913.30127,86689.72815,110659.2719,130010.746,0.0,0.0,0.0,NA,NA,105.8076419,121.73790859999998,129.2789621,134.8899003,138.6593949,0,0,0,0,0,0,1,0,0
462,979,Selizharovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,56.85,33.46,3231.9225,1119.5716,1902.201,2042,0,0,NA,NA,30063.71565,62418.435489999996,85940.63908,109791.1044,128933.9635,58.09008222,0.0,0.0,NA,NA,106.31825249999999,121.9172828,129.0816848,134.7070072,138.46359850000002,0,0,0,0,0,0,1,0,0
463,982,Sonkovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.78,37.16,3338.5284,1380.8656,2147.1048,812,0,0,NA,NA,33899.61477,72075.7798,101185.1256,128935.9381,151051.2448,44.88330481,0.0,0.0,NA,NA,108.80907659999998,125.1148139,132.8188725,138.46395890000002,142.21455519999998,0,0,0,0,0,0,1,0,0
464,984,Spirovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.42,34.99,3297.0564,1224.3001,2009.1258,1576,0,0,NA,NA,33222.292610000004,69795.09012000001,96081.14554,122347.4594,143249.2504,54.20854538,0.0,0.0,NA,NA,108.38842949999999,124.39652350000001,131.6285445,137.2323289,140.95249040000002,0,0,0,0,0,0,1,0,0
466,989,Toropets,Kalininskaia oblast',Tcentralny,0,1,1,34.0,56.5,31.64,3192.25,1001.0896,1787.66,9726,12924,15154,16900,17300,26046.463330000002,53639.64062,73695.70651,94496.7925,111317.2345,84.31937126,89.62108471,92.66025724,94.77156651,95.22757632,103.3808477,118.5930504,125.61253529999999,131.2472948,135.027639,0,0,0,0,0,0,1,0,0
467,992,Firovo,Kalininskaia oblast',Tcentralny,0,0,1,43.0,57.49,33.71,3305.1001,1136.3641,1937.9879,0,0,0,NA,NA,30170.010089999996,62512.15626,85559.14753,108925.7419,127745.6561,0.0,0.0,0.0,NA,NA,106.3910488,121.950418,128.9806131,134.52338500000002,138.2457786,0,0,0,0,0,0,1,0,0
468,993,Velikooktiabr'skii,Kalininskaia oblast',Tcentralny,0,0,0,43.0,57.43,33.81,3298.2049,1143.1161,1941.7083,0,0,0,NA,NA,30454.480460000002,63197.80542999999,86571.73892,110222.5093,129232.826,0.0,0.0,0.0,NA,NA,106.58473659999999,122.1914655,129.2479923,134.798054,138.5180916,0,0,0,0,0,0,1,0,0
469,997,Kaluga,Kaluzhskaia oblast',Tcentralny,1,1,0,15.0,54.51,36.27,2971.3401,1315.5129,1977.0777,49357,89396,134235,211000,264300,38375.9517,81190.30356,115887.6025,149466.5394,175529.6808,116.7876801,129.9789524,139.4134497,150.298121,155.8712323,111.4119575,127.7928757,135.96436980000001,141.9631222,145.8192321,0,0,0,0,0,0,1,0,0
470,1001,Kirov,Kaluzhskaia oblast',Tcentralny,0,1,0,15.0,54.07,34.3,2923.5649,1176.49,1854.601,1223,15313,16647,29400,33500,30463.930860000004,62685.46437,87859.48716,114550.884,135327.7997,50.53876445,92.8613116,94.47811421,105.8583756,108.5618274,106.59114299999999,122.01157260000001,129.5839375,135.69394509999998,139.604983,0,0,0,0,0,0,1,0,0
471,1002,Liudinovo,Kaluzhskaia oblast',Tcentralny,0,1,0,15.0,53.88,34.43,2903.0544,1185.4249,1855.0884,9934,20858,26433,33900,39800,30280.76257,62793.58964,87769.77361,115133.0338,136103.7354,84.70843415,98.91282796,103.6806284,108.8093137,112.18246059999998,106.4666523,122.0496485,129.5606792,135.8120696,139.74012240000002,0,0,0,0,0,0,1,0,0
472,1003,Obninsk,Kaluzhskaia oblast',Tcentralny,0,1,0,15.0,55.1,36.62,3036.01,1341.0244,2017.7620000000002,0,0,16334,48600,73400,49854.050639999994,107654.4264,153450.6217,196751.9196,230700.6996,0.0,0.0,94.10948062,116.4538566,125.52242790000001,117.0043527,134.251191,142.59068390000002,148.58875980000002,152.4947502,0,0,0,0,0,0,1,0,0
473,1005,Babynino,Kaluzhskaia oblast',Tcentralny,0,0,1,15.0,54.38,35.76,2957.1844,1278.7776,1944.6288,0,0,0,NA,NA,36742.847839999995,76438.80574,108834.2952,141688.1477,167113.4956,0.0,0.0,0.0,NA,NA,110.4958131,126.43306299999999,134.5039031,140.69242509999998,144.6349819,0,0,0,0,0,0,1,0,0
474,1008,Bariatino,Kaluzhskaia oblast',Tcentralny,0,0,1,15.0,54.31,34.53,2949.5761,1192.3209,1875.3243,0,0,0,NA,NA,31420.176139999996,65314.37123,91730.08673,119491.3855,140948.8542,0.0,0.0,0.0,NA,NA,107.2302813,122.92084550000001,130.5673179,136.6794707,140.568349,0,0,0,0,0,0,1,0,0
477,1013,Ermolino,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,55.2,36.61,3047.04,1340.2921,2020.872,0,0,0,NA,NA,51951.62439,112116.8873,161902.4787,210553.14399999997,248667.9584,0.0,0.0,0.0,NA,NA,117.89764640000001,135.1940412,143.87401440000002,150.2461436,154.3526398,0,0,0,0,0,0,1,0,0
478,1015,Kondrovo,Kaluzhskaia oblast',Tcentralny,0,1,1,15.0,54.81,35.93,3004.1361,1290.9649,1969.3233,3142,8121,13100,15700,15100,40165.734319999996,84835.65821000001,120612.1695,156257.7679,184085.8808,64.84460542,81.03975929,89.87736811,93.34295896,92.59154444,112.3763146,128.7877993,136.89785,143.0239543,146.97095190000002,0,0,0,0,0,0,1,0,0
479,1016,Kurovskoi,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,54.53,36.04,2973.5209,1298.8816,1965.2612,0,0,0,NA,NA,40703.55086,84923.31092999999,121404.6612,159125.593,188053.0579,0.0,0.0,0.0,NA,NA,112.658495,128.8112389,137.0511459,143.4592861,147.4883805,0,0,0,0,0,0,1,0,0
480,1017,Polotnianyi Zavod,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,54.74,35.99,2996.4676,1295.2801,1970.0926,0,0,0,NA,NA,40591.94722,85790.21772999999,122321.71800000001,158659.5132,186635.4323,0.0,0.0,0.0,NA,NA,112.6002179,129.0418814,137.227399,143.38902769999999,147.3046434,0,0,0,0,0,0,1,0,0
481,1018,Piatovskii,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,54.69,36.08,2990.9961,1301.7664,1973.2152,0,0,0,NA,NA,41034.04489,86501.82416,123453.8885,160628.5026,189285.5851,0.0,0.0,0.0,NA,NA,112.8302271,129.2296229,137.4433361,143.6845619,147.6470971,0,0,0,0,0,0,1,0,0
482,1019,Tovarkovo,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,54.69,35.96,2990.9961,1293.1216,1966.6524,0,0,0,NA,NA,40052.30824,84395.85757000001,120304.9214,156301.7742,184073.8014,0.0,0.0,0.0,NA,NA,112.3163658,128.66985590000002,136.83816950000002,143.0306895,146.96936090000003,0,0,0,0,0,0,1,0,0
483,1021,Duminichi,Kaluzhskaia oblast',Tcentralny,0,0,1,15.0,53.92,35.12,2907.3664,1233.4144,1893.6704,0,0,0,NA,NA,32294.2449,66441.22766,93752.68357000001,122469.1077,144660.1023,0.0,0.0,0.0,NA,NA,107.79930300000001,123.30043810000001,131.066219,137.2556136,141.185302,0,0,0,0,0,0,1,0,0
485,1025,Belousovo,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,55.09,36.68,3034.9081,1345.4224,2020.7012,0,0,0,NA,NA,50427.38723,109142.1582,159518.7455,211309.1787,251775.2499,0.0,0.0,0.0,NA,NA,117.25185790000002,134.56943130000002,143.5184046,150.3340249,154.6613613,0,0,0,0,0,0,1,0,0
486,1031,Iznoski,Kaluzhskaia oblast',Tcentralny,0,0,1,15.0,54.99,35.33,3023.9001,1248.2089,1942.7967,0,0,0,NA,NA,37087.32584,78216.38382,110542.9521,142725.9725,167991.5735,0.0,0.0,0.0,NA,NA,110.6920842,126.95057140000002,134.865472,140.86560749999998,144.76106130000002,0,0,0,0,0,0,1,0,0
488,1036,Sosenskii,Kaluzhskaia oblast',Tcentralny,0,0,0,15.0,54.04,35.97,2920.3216,1293.8409,1943.8188,0,0,0,NA,NA,35828.85165,73572.27837,104880.6052,136435.6526,161163.9027,0.0,0.0,0.0,NA,NA,109.966866,125.57496450000001,133.6469611,139.79771499999998,143.76434819999997,0,0,0,0,0,0,1,0,0
489,1038,Betlitsa,Kaluzhskaia oblast',Tcentralny,0,0,1,15.0,54.02,33.96,2918.1604,1153.2816,1834.5192,0,0,0,NA,NA,29469.251539999997,61006.931410000005,85087.17072000001,111364.3619,131568.8695,0.0,0.0,0.0,NA,NA,105.9067943,121.41269209999999,128.8549982,135.0374762,138.94010459999998,0,0,0,0,0,0,1,0,0
