,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1982,4671,Polevskoi,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,56.44,60.19,3185.4736,3622.8361,3397.1236,7583,24931,47102,57600,64100,72227,68094,19735.451930000003,48817.46769,85595.32752,108274.9196,125941.9451,160788.5711,155506.7426,79.81035566,102.4926889,115.77912240000002,120.149612,122.5050433,125.161705,123.84672579999999,97.81549997,116.5502363,128.9902162,134.384406,137.9115849,143.7084411,142.90874019999998,1,0,0,0,0,0,0,0,0
1983,4674,Revda,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,56.81,59.96,3227.3761,3595.2016,3406.3276,9854,32191,54870,59100,62900,65757,62667,20963.6134,54109.03514,95889.12258,121838.5704,141461.6205,180373.0636,173536.4133,84.55966155,107.7328202,119.0875021,120.71386580000001,122.08706240000001,123.0706547,122.0050645,99.01331632,118.78289240000001,131.58264409999998,137.134692,140.65447,146.4773457,145.5435398,1,0,0,0,0,0,0,0,0
1984,4676,Rezh,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,57.36,61.41,3290.1696,3771.1881,3522.4776,5086,9726,21298,29900,37900,43429,39881,17570.755869999997,43844.413089999995,76516.09529,96460.65901,111893.4209,144606.6154,139460.0952,72.83337094,84.31937126,99.32850009,106.205675,111.14865800000001,114.03853570000001,112.2255326,95.53090399,114.24194969999999,126.45579140000001,131.71901609999998,135.1476489,141.1765139,140.3166706,1,0,0,0,0,0,0,0,0
1985,4678,Severoural'sk,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,60.17,59.96,3620.4289,3595.2016,3607.7932,0,6108,25942,29900,53266,50470,34673,14222.58263,32737.781810000004,56126.34827,70083.81605,81715.47956,107114.4207,104278.8021,0.0,75.99227238,103.2991421,106.205675,118.4408537,117.2701514,109.28018999999999,91.44305687,108.0827438,119.5821125,124.48862749999999,127.9386923,134.1346838,133.51394340000002,1,0,0,0,0,0,0,0,0
1986,4683,Serov,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,59.6,60.58,3552.16,3669.9364,3610.5679999999998,33362,64890,97882,101000,101400,104158,99804,14340.192990000001,33503.14893,59006.66959,73370.57595,85644.91828,112058.5403,108577.4458,108.47582460000001,122.77634579999999,132.0549848,132.7766666,132.8677723,133.4871577,132.5022817,91.60062557,108.5637862,120.67913970000001,125.5134438,129.0033728,135.18193630000002,134.44910330000002,1,0,0,0,0,0,0,0,0
1987,4684,Sukhoi Log,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,56.9,62.02,3237.61,3846.4804,3528.938,0,11121,23669,27300,32000,36577,36407,17008.28166,42645.19884,75481.81119,95554.99786,111289.2052,143973.2761,138932.7707,0.0,86.79885839,101.4436018,104.33891080000001,107.6093193,110.40072450000001,110.30284950000001,94.89595839,113.64988429999998,126.1498942,131.5025759,135.0217865,141.0722264,140.2269349,1,0,0,0,0,0,0,0,0
1988,4685,Tavda,Sverdlovskaia oblast',Uralskii,0,1,0,69.0,58.04,65.24,3368.6416,4256.2576,3786.5296,4166,25186,47954,47400,46400,45735,40686,12912.888490000001,29754.53462,50546.110539999994,65318.23367,77090.31811000001,102395.8313,100136.2077,69.46741782,102.69883890000001,116.16523000000001,115.9148846,115.4562013,115.1461873,112.6493399,89.60480007,106.1051791,117.3027905,122.9221567,126.62399939999999,133.09316909999998,132.5787963,1,0,0,0,0,0,0,0,0
1998,4702,Zarechnyi,Sverdlovskaia oblast',Uralskii,0,0,0,31.0,56.81,61.33,3227.3761,3761.3689,3484.1573,0,0,0,0,0,27675,30569,19207.837919999998,49293.98622,87556.77313,110905.2777,128813.2063,165825.705,159744.2882,0.0,0.0,0.0,0.0,0.0,104.61780909999999,106.66224869999999,97.2802228,116.7600701,129.50537179999998,134.9414869,138.44154740000002,144.4489705,143.5522594,1,0,0,0,0,0,0,0,0
1999,4705,Nizhniaia Salda,Sverdlovskaia oblast',Uralskii,0,1,0,31.0,58.08,60.74,3373.2864,3689.3476,3527.7792,15166,19446,21382,21500,20800,20932,18067,17592.5561,43236.93346,75776.89142999999,94535.20501,109528.1607,140203.8161,134739.3251,92.67549695,97.52345944,99.40697632,99.51674952,98.85744766,98.98328485,96.07611343,95.5551439,113.94389029999999,126.2375538,131.2566069,134.6513532,140.4427043,139.50201859999999,1,0,0,0,0,0,0,0,0
2032,4770,Talitsa,Sverdlovskaia oblast',Uralskii,0,1,1,31.0,57.0,63.72,3249.0,4060.2384,3632.04,4646,11561,16895,18300,18200,19888,18860,14581.720290000001,34515.7345,59772.204789999996,76615.14514,89829.82122,120018.6733,116638.2436,71.29711525,87.52337152,94.76580534,96.32747905,96.21995093,97.96786644,96.92005861,91.92061622,109.18516559999999,120.96251550000001,126.4848881,130.0893602,136.7824424,136.1149803,1,0,0,0,0,0,0,0,0
2039,4779,Turinsk,Sverdlovskaia oblast',Uralskii,0,1,1,69.0,58.04,63.7,3368.6416,4057.69,3697.1479999999997,4493,10444,18838,22200,22900,23189,19313,13973.91429,32832.291880000004,56110.909479999995,71577.62715,83865.62484,110309.3793,107312.8939,70.73274087,85.63249851,96.89707885,100.15701290000001,100.7793564,101.0313115,97.38795785,91.10602479,108.1426913,119.5760957,124.9597081,128.5269136,134.8163483,134.17756699999998,1,0,0,0,0,0,0,0,0
2043,4786,Cheliabinsk,Cheliabinskaia oblast',Uralskii,1,1,0,28.0,55.16,61.4,3042.6256,3769.96,3386.824,59226,273116,689049,875000,1030000,1160272,1096105,16278.68943,40510.842560000005,74769.70577999999,90866.36858,102936.0857,132224.5067,128991.3994,120.7606686,156.6916089,180.71606819999997,187.1965539,191.6859456,194.9979047,193.41225749999998,94.04368111,112.5577756,125.9370564,130.3512052,133.21461409999998,139.0573149,138.47408000000001,1,0,0,0,0,0,0,0,0
2044,4796,Asha,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.0,57.22,3025.0,3274.1284,3147.1,7734,23566,36494,37400,36100,38646,33926,18765.085740000002,41932.362310000004,72730.64215,94205.19112999999,111478.2768,144986.8416,142549.4305,80.16303979,101.3557699,110.35298999999999,110.86881149999999,110.12504650000001,111.56003829999999,108.8253088,96.82074462,113.29075900000001,125.31723459999999,131.1764904,135.0612385,141.2389222,140.8362294,1,0,0,0,0,0,0,0,0
2045,4798,Verkhnii Ufalei,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,56.06,60.23,3142.7236,3627.6529,3376.4938,12671,25573,36934,37900,38600,45238,38368,18835.99783,45314.66755,79161.44981,99983.8334,116269.0788,148998.7805,144554.7379,89.2471542,103.0081359,110.60492930000001,111.14865800000001,111.53488059999998,114.91181200000001,111.40758290000001,96.89498632,114.9481187,127.22136129999998,132.54373,136.0410213,141.8884397,141.16798730000002,1,0,0,0,0,0,0,0,0
2046,4802,Emanzhelinsk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.75,61.32,2997.5625,3760.1424,3357.27,0,11080,35738,33400,31000,54472,51738,16837.39562,42713.76421,81581.25709,101581.3741,117128.49900000001,147987.9873,143828.408,0.0,86.73004979,109.9136233,108.4995386,106.9516376,118.92866709999998,117.8081828,94.69932116,113.68413999999999,127.9015065,132.9089747,136.2128687,141.7263198,141.04831299999998,1,0,0,0,0,0,0,0,0
2047,4806,Zlatoust,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.19,59.56,3045.9361,3547.3936,3287.1164,48261,99415,161342,197200,197700,207794,194551,18161.634169999998,42409.11982,74202.20468,93810.69451,109463.8278,141307.5284,137714.1864,116.3028317,132.41239040000002,143.79083480000003,148.64422319999997,148.7059768,149.92294330000001,148.3146351,96.17855599,113.5315547,125.76611240000001,131.0803828,134.6377181,140.6286197,140.01836740000002,1,0,0,0,0,0,0,0,0
2049,4811,Kartaly,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,53.06,60.65,2815.3636,3678.4225,3218.0890000000004,0,13707,33917,42800,38900,37132,29908,14090.47084,31807.30775,54294.459689999996,70080.85536,82346.20325,107716.7624,105997.3428,0.0,90.73823521,108.8197733,113.72715330000001,111.6984666,110.717417,106.21118899999999,91.26466239,107.48404740000002,118.8574736,124.4876848,128.1126897,134.26460569999998,133.8919591,1,0,0,0,0,0,0,0,0
2050,4813,Kasli,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.89,60.76,3123.6921,3691.7776,3395.8764,17932,21280,21837,20700,21200,27798,24167,18323.10351,44871.96344,79163.69922000001,99765.19019,115868.7771,148250.4376,143814.6444,95.92913728,99.31164754,99.82729579,98.76163736,99.23659178,104.7085454,101.8634682,96.35224676,114.73769879999999,127.2220023,132.4933278,135.96058119999998,141.7685111,141.0460399,1,0,0,0,0,0,0,0,0
2051,4816,Katav-Ivanovsk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.76,58.21,2998.6576,3388.4041,3187.5796,9010,14273,20573,20200,22800,24972,20162,18481.101769999997,41510.3577,71843.4867,91769.31503,107465.0855,139243.3896,136315.448,82.92088147,91.51074598,98.63935644,98.27625067,100.6915076,102.52596240000001,98.23892099999999,96.52087812,113.07553859999999,125.0426085,130.5770892,134.2104012,140.2798311,139.7768725,1,0,0,0,0,0,0,0,0
2052,4818,Kopeisk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.12,61.62,3038.2144,3797.0244,3396.4944,8820,60153,160713,156000,145900,146180,140876,19384.3543,54309.62959,109700.97099999999,138489.6862,161584.3327,199293.15600000002,192106.9321,82.53317585,121.1022467,143.69717,142.98446769999998,141.3881932,141.4337925,140.5560895,97.46075814,118.8635649,134.6879436,140.1512929,143.8268314,148.9017913,148.00687050000002,1,0,0,0,0,0,0,0,0
2053,4827,Korkino,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.91,61.43,3015.1081,3773.6449,3373.1213,0,11517,84962,70900,63300,70887,66857,17829.146230000002,47581.30429,91323.97392,114428.4194,132314.5921,166175.1504,161043.9446,0.0,87.45203884,128.82157790000002,124.7471354,122.22718929999999,124.7430392,123.4390169,95.81649077,115.99710459999999,130.4659359,135.6690259,139.07337819999998,144.4995758,143.746493,1,0,0,0,0,0,0,0,0
2054,4831,Kyshtym,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.71,60.55,3103.6041,3666.3025,3373.2405,15988,27790,34302,36100,39800,52122,51543,18524.43184,44927.77103,78991.69135,99421.15037,115336.4685,147450.8593,142991.2475,93.69453458,104.70265490000001,109.0553914,110.12504650000001,112.18246059999998,117.9687588,117.7262257,96.56689798,114.76432790000001,127.1729382,132.4138142,135.85322,141.6397573,140.90968909999998,1,0,0,0,0,0,0,0,0
2055,4835,Magnitogorsk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,53.46,69.08,2857.9716,4772.0464,3693.0168,0,145948,311101,364000,406000,440321,418545,10269.27757,23154.72823,39025.25278,50613.811460000004,59753.91439,79240.80722,77726.89202999999,0.0,141.3960159,159.9686888,163.9656983,166.7741968,168.8767639,167.56110780000003,85.3205425,101.0015811,111.76642749999999,117.3317858,120.95578359999999,127.2439653,126.80914299999999,1,0,0,0,0,0,0,0,0
2056,4840,Miass,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.03,60.12,3028.3009,3614.4144,3308.4036,19378,37685,99043,131000,150100,167839,158420,18142.56088,43329.72896,77043.32372,97095.65673999999,112548.5638,143911.3665,140037.4121,97.45428485,111.02873600000001,132.3261267,138.837972,142.06392019999998,144.73919740000002,143.352849,96.15794758,113.98966499999999,126.61027620000002,131.86966809999998,135.2834197,141.06200969999998,140.4145581,1,0,0,0,0,0,0,0,0
2059,4844,Plast,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.37,60.81,2956.0969,3697.8561,3306.2397,0,31144,25897,22700,19300,18880,17422,16172.0982,37902.5856,68548.42287000001,87159.54867999999,101382.3322,130402.0955,127347.3024,0.0,107.04751470000001,103.2638541,100.6033113,97.37466838,96.94092841,95.36477647,93.91630867,111.1500965,123.9948098,129.4019004,132.8637551,138.7301883,138.17234430000002,1,0,0,0,0,0,0,0,0
2060,4846,Satka,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,55.05,58.97,3030.5025,3477.4609,3246.2985,12656,28411,43142,44100,46200,50664,49686,18839.35011,42839.0849,75212.35362000001,95243.85238,110619.5166,142736.5847,139222.0849,89.22477536,105.15541979999999,113.89696869999999,114.3662358,115.36339,117.35325800000001,116.9313169,96.89848979,113.74662250000002,126.0695733,131.4277842,134.8815539,140.86737240000002,140.2762065,1,0,0,0,0,0,0,0,0
2061,4847,Troitsk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.1,61.58,2926.81,3792.0964,3331.478,30375,46693,76325,85500,87500,90077,83862,14473.37096,34677.0404,61361.86235,78280.26307999999,91334.02609,118330.6829,115741.0115,106.53078559999999,115.5915169,126.3995584,128.96490590000002,129.4906095,130.1520501,128.5259335,91.77765987,109.28262620000001,121.54056570000002,126.96896840000001,130.4684503,136.4513301,135.93485330000001,1,0,0,0,0,0,0,0,0
2062,4849,Ust'-Katav,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.94,58.17,3018.4036,3383.7489,3195.8598,6043,13032,23133,23400,24500,33711,28014,18866.436009999998,42179.95423,72816.16278,92856.97433,108763.0579,140824.3165,137786.0949,75.80585620000001,89.77871672,100.9827115,101.21348520000001,102.1398949,108.69270729999998,104.86701409999998,96.92677669,113.4161179,125.34354679999998,130.8465041,134.48871619999997,140.54738909999998,140.0307217,1,0,0,0,0,0,0,0,0
2063,4851,Chebarkul',Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.99,60.39,3023.9001,3646.9521,3320.8461,2647,3700,30941,37500,45800,50062,47144,18589.29879,44805.30838,81316.33609,102795.5403,119034.3251,151101.9984,146831.9193,62.1130329,67.50410364,106.9122384,110.9250506,115.17666899999999,117.0944201,115.7983037,96.63561126,114.70585439999999,127.82794720000001,133.1830767,136.5898766,142.2225679,141.5396513,1,0,0,0,0,0,0,0,0
2064,4852,Iuzhnoural'sk,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.44,61.24,2963.7136,3750.3376,3333.9056,0,0,22403,35300,39200,41335,39275,16137.463630000002,39475.60864,70487.99415,88520.57672000001,102479.1931,132557.0897,129381.9863,0.0,0.0,100.3392905,109.65520749999999,111.86091440000001,112.98552360000001,111.9013504,93.87475959999999,112.00916529999999,124.6169824,129.7546602,133.1119463,139.1165686,138.5452456,1,0,0,0,0,0,0,0,0
2068,4859,Sim,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.99,57.58,3023.9001,3315.4564,3166.3242,0,0,13900,18900,21300,20164,16377,19346.075090000002,43307.27231,74108.50905,94574.36244,110958.3997,143942.4766,141106.6362,0.0,0.0,91.00480992,96.96177836,99.33037181,98.2408873,94.16049709,97.4217332,113.9785956,125.7377748,131.2660961,134.95261269999997,141.06714419999997,140.59487959999998,1,0,0,0,0,0,0,0,0
2075,4874,Iuriuzan',Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.88,58.43,3011.8144,3414.0649,3206.6384,6536,10754,17291,17500,18100,18294,14158,18856.33608,42405.91847,73547.21883,93361.16148,109057.5269,141081.9828,137882.5584,77.17764179,86.17470274,95.21742064,95.45204337,96.11189091,96.32104226,91.35603525,96.91623319,113.529946,125.5673295,130.9704165,134.5514345,140.59073600000002,140.0472855,1,0,0,0,0,0,0,0,0
2079,4885,Kusa,Cheliabinskaia oblast',Uralskii,0,1,1,28.0,55.34,59.44,3062.5156,3533.1136,3289.4096,10748,13829,21753,21200,21900,22606,20316,20233.25076,47152.423969999996,81322.96085,102782.9152,118374.0223,150925.3183,146748.3531,86.16434156,90.90713104,99.75029524,99.23659178,99.88487147,100.52008719999999,98.38981509,98.30886311,115.8021491,127.82978929999999,133.1802418,136.45988540000002,142.19466409999998,141.5261059,1,0,0,0,0,0,0,0,0
2085,4897,Bakal,Cheliabinskaia oblast',Uralskii,0,1,0,28.0,54.95,58.81,3019.5025,3458.6161,3231.6095,3404,6307,29419,27400,26800,24101,22314,19227.72028,43581.69373,74800.49994,94779.29432,110337.4184,142385.8437,139093.2032,66.14091485,76.55226996,105.87167009999999,104.41362,103.961621,101.8082738,100.2595595,97.30063218,114.11350890000001,125.94629840000002,131.3156997,134.8222503,140.8089775,140.2542689,1,0,0,0,0,0,0,0,0
2095,4919,Barnaul,Altaiskii krai,Sibirskii,1,1,0,70.0,53.36,83.36,2847.2896,6948.8896,4448.0896,73858,148162,305046,439000,533600,644887,641669,8530.493681999998,22311.090330000003,39887.27888,50821.125869999996,58841.5686,80749.9632,78468.2809,125.6618493,141.7543016,159.47188640000002,168.798682,173.9075655,178.93959119999997,178.80578069999999,81.92788748,100.256948,112.22886809999999,117.42035690000002,120.61758700000001,127.6699497,127.0230377,0,0,0,0,0,1,0,1,0
2096,4929,Aleisk,Altaiskii krai,Sibirskii,0,1,0,70.0,52.47,82.75,2753.1009,6847.5625,4341.8925,3401,20339,28982,32500,31300,30309,28551,8699.159545999999,21198.940130000003,37891.38197,48875.37205,57134.87349,77728.42652000001,75698.46764,66.12657433,98.41226289,105.5639165,107.9312248,107.1509308,106.4858882,105.2562577,82.28270893,99.23559571,111.14386299999998,116.57583329999999,119.97193200000001,126.80958770000001,126.2142868,0,0,0,0,0,1,0,1,0
2097,4931,Biisk,Altaiskii krai,Sibirskii,0,1,0,70.0,52.54,85.21,2760.4516,7260.7441,4476.9334,45561,80339,146416,186000,211500,239221,224814,8054.846509,20864.5459,37659.87424,48105.071110000004,55917.98787999999,76694.70648,74366.07805,115.0643963,127.5546723,141.4721641,147.2218696,150.3561603,153.39176940000002,151.85703569999998,80.89256197,98.91906949999999,111.0146811,116.23304180000001,119.50078359999999,126.50823510000001,125.8155967,0,0,0,0,0,1,0,1,0
2098,4935,Zarinsk,Altaiskii krai,Sibirskii,0,1,0,70.0,53.71,84.96,2884.7641,7218.2016,4563.2016,0,0,9600,8300,18300,50235,50368,9208.761206000001,25265.73244,46466.13792,58756.24465,67732.65622,90288.7582,86954.23822999999,0.0,0.0,84.08006727,81.43277081,96.32747905,117.1690918,117.2263398,83.31875219,102.7629112,115.4868132,120.585715,123.72833030000001,130.2056318,129.34825120000002,0,0,0,0,0,1,0,1,0
2100,4939,Kamen'-na-Obi,Altaiskii krai,Sibirskii,0,1,0,70.0,53.78,81.34,2892.2884,6616.1956,4374.4652,22982,24987,30135,35600,40000,42483,44375,9046.271495,22554.82389,40215.0248,51811.43808,60549.63462999999,81890.8333,79770.57164,100.851135,102.5381233,106.36709760000001,109.8325152,112.28866770000002,113.5686496,114.49923490000002,82.99406709,100.47464670000001,112.40231829999999,117.83897569999999,121.2469376,127.9871896,127.39433600000001,0,0,0,0,0,1,0,1,0
2101,4941,Novoaltaisk,Altaiskii krai,Sibirskii,0,1,0,70.0,53.4,83.93,2851.56,7044.2449,4481.862,0,9299,33953,49500,50000,66653,73106,10458.43864,26287.14495,47876.6394,61983.078279999994,72553.29712999999,97312.16193,94500.76402,0.0,83.49686949999999,108.84190729999999,116.8502183,117.0676021,123.3711211,125.43251229999998,85.65806912,103.567977,116.13042990000001,121.7627656,125.26258090000002,131.9208279,131.2482577,0,0,0,0,0,1,0,1,0
2102,4944,Rubtsovsk,Altaiskii krai,Sibirskii,0,1,0,70.0,51.52,81.19,2654.3104,6591.8161,4182.9088,15904,37709,111357,145000,157000,171792,163063,7831.139634,18729.00065,32613.40438,41923.00336,49108.86817,67083.42799,65484.747520000004,93.59258218,111.04215330000001,135.0359397,141.2410793,143.13732190000002,145.2998736,144.0454094,80.38670517,96.78286839,108.0036127,113.28600729999998,116.6787733,123.51415690000002,122.9786189,0,0,0,0,0,1,0,1,0
2103,4946,Slavgorod,Altaiskii krai,Sibirskii,0,1,0,70.0,52.99,78.65,2807.9401,6185.8225,4167.6635,17784,21405,38413,32900,32100,57641,56684,8492.092347,20202.1548,34943.0423,45081.66229,52942.511860000006,71862.60946,70137.91488,95.76686181,99.42841549,111.43232859999999,108.18554259999999,107.67406229999999,120.16521159999999,119.7984376,81.84623129,98.27836557,109.44245190000001,114.83760349999999,118.30830060000001,125.04856059999999,124.50584669999999,0,0,0,0,0,1,0,1,0
2106,4957,Blagoveshchenka,Altaiskii krai,Sibirskii,0,0,1,70.0,52.83,79.89,2791.0089,6382.4121,4220.5887,0,0,0,0,0,21047,19600,8689.877106,20594.24238,35941.34312,46156.56469,54024.351570000006,73358.60584,71587.43895,0.0,0.0,0.0,0.0,0.0,99.09233526,97.67931933,82.26334135,98.65985669,110.03262140000001,115.34318540000001,118.74875379999999,125.50978799999999,124.96277260000001,0,0,0,0,0,1,0,1,0
2145,5065,Tal'menka,Altaiskii krai,Sibirskii,0,0,1,70.0,53.81,83.56,2895.5161,6982.2736,4496.3636,0,13216,0,0,0,19720,20061,10342.024609999999,26303.208740000002,48467.106530000005,62585.867170000005,72932.50532000001,96901.49518,94207.82323,0.0,90.04460342,0.0,0.0,0.0,97.80000744,98.13939431,85.45099861,103.5804115,116.39476670000002,121.9764469,125.37929679999999,131.82369930000002,131.1771304,0,0,0,0,0,1,0,1,0
2159,5104,Gorno-Altaisk,Gorno-Altaiskaia avtonomnaia oblast',Sibirskii,0,1,0,70.0,51.95,85.97,2698.8025,7390.8409,4466.1415,24045,27534,27500,34400,40300,46436,53538,7764.113652,19732.11523,35527.004460000004,45462.91401,52899.9427,73205.70556,71167.62295,101.7613353,104.5133456,104.4880836,109.1149851,112.4470799,115.47286880000001,118.5517442,80.23264255,97.81215543,109.78949779999999,115.01816470000001,118.2908027,125.4630426,124.83130919999999,0,0,0,0,0,1,0,0,0
2170,5136,Kemerovo,Kemerovskaia oblast',Sibirskii,1,1,0,70.0,55.37,86.04,3065.8369,7402.8816,4764.0348,21726,132824,277671,385000,470600,557270,529934,9555.947211,25913.34498,45952.00628,56921.59804,65589.61735,87502.86782,83687.92735,99.72548823,139.1640236,157.1059751,165.4052853,170.60967240000002,175.05420469999999,173.7257845,83.99573999,103.27667790000001,115.24779950000001,119.89002009999999,123.01411159999999,129.4913554,128.4788247,0,0,0,0,0,1,0,0,0
2171,5148,Anzhero-Sudzhensk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.06,86.02,3142.7236,7399.4404,4822.2812,30199,69008,115628,106000,105100,112641,90898,9727.585358,25712.15282,46390.88973,58528.61222,68531.66227,91475.49317,88113.25789,106.4108625,124.1436675,135.91207480000003,133.8925392,133.695281,135.3025178,130.3591527,84.32236459,103.1183186,115.45198149999999,120.5004789,123.9893639,130.5038092,129.6496105,0,0,0,0,0,1,0,0,0
2172,5151,Belovo,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.38,86.35,2957.1844,7456.3225,4695.713,0,43310,106894,108000,111800,173482,157239,9374.804119,29460.66311,54618.945179999995,66533.70256,75480.76868,98792.57977000001,93059.92291000001,0.0,113.9799404,134.0869733,134.3254692,135.12822930000002,145.53597319999997,143.173722,83.64530931,105.90079509999998,118.9874328,123.3313285,126.149584,132.2678895,130.89645579999998,0,0,0,0,0,1,0,0,0
2173,5159,Berezovskii,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.21,86.56,3159.5641,7492.6336,4865.5376,0,0,21900,34800,41400,54044,50586,9813.705436,26490.57314,47020.27702,56181.72697,65325.731929999994,89635.66546,85854.74511,0.0,0.0,99.88487147,109.35664309999999,113.0189298,118.756679,117.3198788,84.48431936,103.7249409,115.74175509999999,119.6036822,122.92470209999999,130.04000770000002,129.0589639,0,0,0,0,0,1,0,0,0
2174,5162,Gur'evsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.28,85.95,2946.3184,7387.4025,4665.366,4224,44936,47925,40800,36900,39604,36853,9180.264755,28487.19979,54680.67565,66938.07183,76192.74475,101300.5108,95794.47998999999,69.69808382,114.76825190000001,116.1521906,112.7087422,110.5855584,112.07790779999999,110.5587543,83.26218169,105.2103598,119.012077,123.4659472,126.3605649,132.8451429,131.55999029999998,0,0,0,0,0,1,0,0,0
2175,5165,Kiselevsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.01,86.64,2917.0801,7506.4896,4679.4264,0,43852,130002,127000,121800,128083,106341,9254.044683,33464.62865,67836.27906,80554.2182,89422.90448,114164.7269,106638.4939,0.0,114.24564850000002,138.6578105,138.1081494,137.1272766,138.30780249999998,133.9668787,83.40832805,108.53981429999999,123.76234140000001,127.615109,129.9858139,135.6152866,134.0315559,0,0,0,0,0,1,0,0,0
2177,5168,Leninsk-Kuznetskii,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,54.67,86.18,2988.8089,7426.9924,4711.4606,19645,82739,132156,128000,132100,173036,117804,8937.799406,27246.1703,50868.04719,63292.65207999999,72712.68023,96556.41034,92556.51247,97.724655,128.2204373,139.0450927,138.29255600000002,139.0350974,145.47387080000001,136.34713290000002,82.77441712,104.2985928,117.4403577,122.22462240000002,125.3117047,131.74179080000002,130.77236829999998,0,0,0,0,0,1,0,0,0
2178,5173,Mariinsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,56.21,87.75,3159.5641,7700.0625,4932.4275,11440,22278,40793,39700,39500,40956,42977,8387.52775,21812.67729,39179.99655,49909.5214,58406.07004,79044.12452,76026.32816,87.32661896,100.2272274,112.705099,112.12917579999998,112.02224040000002,112.7897865,113.81519309999999,81.62220994,99.80502727,111.8501178,117.0284116,120.4544685,127.1879048,126.3114118,0,0,0,0,0,1,0,0,0
2179,5175,Mezhdurechensk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.72,88.07,2885.8384,7756.3249,4731.1204,0,0,54513,81700,91300,107014,101987,7893.635891,23903.33239,46987.342769999996,58414.973439999994,66766.64072000001,87838.91122000001,83786.08104,0.0,0.0,118.94507809999999,127.93440659999999,130.4599382,134.1129587,133.0008774,80.52930415,101.64215,115.7266794,120.4578144,123.4089666,129.5786051,128.5053988,0,0,0,0,0,1,0,0,0
2180,5177,Myski,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.71,87.8,2884.7641,7708.84,4715.738,0,0,32173,36200,40600,45964,44435,8038.544623000001,25903.49145,53143.96656,66635.53893,75533.97013999999,98163.82996,93236.51177000001,0.0,0.0,107.7212096,110.1831125,112.6044277,115.25340279999999,114.52815349999999,80.85612386,103.268948,118.39093510000001,123.36530090000001,126.1654118,132.1210726,130.93983870000002,0,0,0,0,0,1,0,0,0
2181,5179,Novokuznetsk,Kemerovskaia oblast',Sibirskii,0,1,0,70.0,53.74,87.12,2887.9876,7589.8944,4681.8288,3894,165666,376730,496000,541300,613570,565680,8450.034431999999,26257.786030000003,53690.564529999996,63534.20651,71047.46734,92793.59629,87495.03081,68.34646664,144.4258101,164.8472144,171.985683,174.28564680000002,177.610252,175.4507892,81.75642209,103.5452335,118.6137189,122.30886240000001,124.7935531,130.8308845,129.4893169,0,0,0,0,0,1,0,0,0
