,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2469,5839,Taezhnyi,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,58.08,97.31,3373.2864,9469.2361,5651.7648,0,0,0,0,0,6169,5693,NA,6061.294252000001,14862.022319999998,25304.27485,32965.785789999994,39116.884289999995,54074.56194,52115.335060000005,47314.19591,0.0,0.0,0.0,0.0,0.0,76.16562616,74.77048153,NA,75.85850182,92.28607958,102.7938182,108.227101,111.8160209,118.769001,117.96598090000002,115.8758737,0,0,0,0,0,1,0,0,0
2470,5840,Boguchany,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.38,97.46,3408.2244,9498.4516,5689.7148,0,0,0,0,0,14433,11386,NA,6003.7741399999995,14671.134259999999,24912.54797,32460.34292,38543.630939999995,53040.89285,51187.25625,46658.67005,0.0,0.0,0.0,0.0,0.0,91.72414912,87.23821166,NA,75.6924982,92.03787447,102.477698,107.9058571,111.5040149,118.34869099999999,117.57598119999999,115.5757023,0,0,0,0,0,1,0,0,0
2471,5843,Bol'shaia Murta,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.9,93.16,3237.61,8678.7856,5300.804,0,0,0,0,0,8901,8435,7901,7278.1870180000005,18349.61726,32174.49375,42472.73773,50354.59913,68232.78163,65938.60731,61005.069189999995,0.0,0.0,0.0,0.0,0.0,82.69936112,81.72422153,80.54604086,79.07899413,96.38063582,107.72217340000002,113.56350049999999,117.22057779999999,123.89204609999999,123.131855,121.4120195,0,0,0,0,0,1,0,0,0
2473,5846,Bol'shoi Ului,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.65,90.58,3209.2225,8204.7364,5131.357,0,0,0,0,0,4003,3417,NA,7899.865734,19775.08525,34933.42136,45996.65827,54251.910639999995,72870.35609,70322.5646,64619.745610000005,0.0,0.0,0.0,0.0,0.0,68.80369641,66.20292927,NA,80.54346388,97.85518763,109.4366904,115.26865359999998,118.84038000000001,125.36020590000001,124.56452809999999,122.68387460000001,0,0,0,0,0,1,0,0,0
2474,5849,Dzerzhinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.83,95.23,3229.6489,9068.7529,5411.9209,0,0,0,0,0,9329,7898,NA,6817.582641,17077.82809,29581.08532,38485.22683,45348.5326,61915.05096,59709.4093,54553.79101,0.0,0.0,0.0,0.0,0.0,83.55574398,80.53922431,NA,77.92052328,94.97547774,105.9847689,111.47199170000002,114.9641382,121.7385322,120.9393953,118.96139440000002,0,0,0,0,0,1,0,0,0
2475,5852,Emel'ianovo,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.16,92.65,3153.9456,8584.0225,5203.224,0,0,0,0,0,15408,11919,12060,9873.637434,25182.90434,47496.18896,66569.21435,79875.18466,102827.9624,100398.4808,97503.05004,0.0,0.0,0.0,0.0,0.0,92.98054733,88.09491316,88.31581557,84.59627987,102.6963476,115.958541,123.34318049999999,127.42392209999998,133.19035549999998,132.6390399,131.96584840000003,0,0,0,0,0,1,0,0,0
2477,5856,Ermakovskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.27,92.41,2837.6929,8539.6081,4922.6807,0,0,0,0,0,9494,9051,NA,6851.039177,17365.601740000002,30793.01105,39848.43339,47317.29086,65308.331210000004,63311.151439999994,57633.68475,0.0,0.0,0.0,0.0,0.0,83.87657079,83.00358861,NA,78.00697297,95.30145901,106.8131144,112.2082248,115.87728200000001,122.91879479999999,122.2310842,120.162429,0,0,0,0,0,1,0,0,0
2478,5859,Idrinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,54.37,92.13,2956.0969,8487.9369,5009.1081,0,0,0,0,0,6513,5585,NA,7196.172219,18427.13232,33005.64122,42799.0967,50659.55503,69135.08714,66887.95369,61167.74051,0.0,0.0,0.0,0.0,0.0,77.11571627,74.43961809,NA,78.87757011,96.46342270000001,108.25224209999999,113.72670320000002,117.3513571,124.1846719,123.44930259999998,121.47071159999999,0,0,0,0,0,1,0,0,0
2480,5864,Irbeiskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.65,95.46,3096.9225,9112.6116,5312.349,0,0,0,0,0,5109,4755,NA,6928.312234999999,17564.02181,30745.8717,39674.5725,46439.814060000004,62974.85219,60665.30814,55497.69341,0.0,0.0,0.0,0.0,0.0,72.91040474,71.68927575,NA,78.2052198,95.52341086,106.78144979999999,112.1156074,115.47463400000001,122.1133459,121.28897260000001,119.3358896,0,0,0,0,0,1,0,0,0
2481,5867,Kazachinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,57.7,93.27,3329.29,8699.2929,5381.679,0,0,0,0,0,4876,4050,NA,6850.679134999999,17453.8895,29436.80355,38452.60817,45564.59676,62343.9496,60150.396510000006,55225.49295,0.0,0.0,0.0,0.0,0.0,72.11543106,68.99747975,NA,78.00604464,95.40049694,105.88412040000001,111.45408770000002,115.0660898,121.8909159,121.10129409999999,119.2284909,0,0,0,0,0,1,0,0,0
2484,5873,Karatuzskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.6,92.87,2872.96,8624.8369,4977.832,0,0,0,0,0,8864,8025,NA,6814.413448,17227.100469999998,30533.6017,39514.70289,46825.01373,64432.24607000001,62425.637520000004,56916.23565,0.0,0.0,0.0,0.0,0.0,82.62361704,80.82579883,NA,77.91231479,95.14517908,106.6383175,112.0301183,115.6522331,122.61951210000001,121.9198307,119.887957,0,0,0,0,0,1,0,0,0
2485,5876,Kodinskii,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.69,99.19,3444.5161,9838.6561,5821.4611,0,0,0,0,0,14050,14746,14835,5750.046420000001,13939.96026,23606.91845,30824.825810000002,36719.70329,50459.33785,48627.687860000005,44325.59308,0.0,0.0,0.0,0.0,0.0,91.20971373,92.13556268,92.25111754,74.94301196,91.05958935,101.3907039,106.83446040000001,110.4825666,117.26557549999998,116.4661493,114.47539520000001,0,0,0,0,0,1,0,0,0
2486,5878,Kozul'ka,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.16,91.39,3153.9456,8352.1321,5132.4624,0,0,0,0,0,8910,8800,8001,7915.003128,19948.52449,35901.11723,47732.0561,56456.60426,75620.41412999999,73046.25838,67729.51408,0.0,0.0,0.0,0.0,0.0,82.71774298,82.49193341,80.77195337,80.57782814,98.02802792,110.00912930000001,116.06525309999999,119.7104604,126.1911078,125.41420090000001,123.7272983,0,0,0,0,0,1,0,0,0
2487,5879,Novochernorechenskii,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.26,91.1,3165.1876,8299.21,5125.286,0,0,0,0,0,4451,3781,3799,8030.792898000001,20116.08777,36051.8615,47955.369810000004,56666.616839999995,75950.86567999999,73333.75689,67690.28298999999,0.0,0.0,0.0,0.0,0.0,70.57485314,67.86042298,67.93869338,80.8387741,98.19373421,110.0970424,116.16584579999999,119.7917236,126.28909070000002,125.50219709999999,123.714409,0,0,0,0,0,1,0,0,0
2488,5881,Krasnoturansk,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,54.31,91.57,2949.5761,8385.0649,4973.1667,0,0,0,0,0,6882,5937,NA,7332.94627,19007.481819999997,34207.22075,44254.117710000006,52404.55176,71412.86996,69092.57837999999,63116.216539999994,0.0,0.0,0.0,0.0,0.0,78.08664101,75.49801257,NA,79.21236138,97.07348952,108.99760970000001,114.4408645,118.086228,124.90819259999999,124.1709642,122.1629071,0,0,0,0,0,1,0,0,0
2489,5884,Artemovsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,54.35,93.43,2953.9225,8729.1649,5077.9205,0,0,13100,10500,10000,4521,2929,NA,6829.1351859999995,17233.65341,30435.90863,39627.86257,46871.29822,65435.977770000005,63050.442460000006,57726.74321,0.0,0.0,89.87736811,85.73149829,84.83036977,70.83727846,63.71897073,NA,77.95041681,95.15259856,106.5721415,112.0906619,115.67348359999998,122.96209540000001,122.1398598,120.1978023,0,0,0,0,0,1,0,0,0
2490,5885,Kuragino,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.9,92.66,2905.21,8585.8756,4994.374,0,0,0,0,0,14351,14298,13741,6993.722019,17751.49943,31566.57852,40855.24241,48433.05496,66427.53794,64315.880079999995,58512.246510000004,0.0,0.0,0.0,0.0,0.0,91.61504617,91.54423099,90.78543935,78.37150429,95.73106406,107.32657900000001,112.73747350000001,116.3796023,123.29586189999999,122.5794818,120.4943392,0,0,0,0,0,1,0,0,0
2491,5886,Bol'shaia Irba,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.08,92.93,2924.6464,8635.9849,5025.6544,0,0,0,0,0,4906,5027,4464,6907.681583,17497.31715,31233.356789999998,40425.362010000004,47822.86881,65797.77262,63639.46638,58035.36615,0.0,0.0,0.0,0.0,0.0,72.21964501,72.63434708,70.62386291,78.15248376,95.44904758,107.1068085,112.51296,116.1062115,123.0844081,122.34547979999999,120.314746,0,0,0,0,0,1,0,0,0
2492,5887,Koshurnikovo,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.31,93.38,2949.5761,8719.8244,5071.4678,0,0,0,0,0,5163,3802,3492,6830.234531,17241.21257,32830.60247,41542.08898,48700.630730000004,65502.21992,63077.61622,57250.352829999996,0.0,0.0,0.0,0.0,0.0,73.09007028,67.95170675,66.55671538,77.95325915,95.16115417,108.1416211,113.0917902,116.4985038,122.984536,122.1493841,120.0161679,0,0,0,0,0,1,0,0,0
2493,5888,Krasnokamensk,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.34,93.25,2952.8356,8695.5625,5067.205,0,0,0,0,0,5325,4848,4667,6873.279705,17369.55187,31827.016669999997,40874.24735,48149.17891,65612.91626,63234.64301,57636.79885,0.0,0.0,0.0,0.0,0.0,73.61928275,72.01765307,71.37329549,78.06423425,95.30589977,107.4968919,112.7473497,116.25280409999999,123.02198999999999,122.2043487,120.16361359999999,0,0,0,0,0,1,0,0,0
2495,5891,Shalinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.71,93.76,3103.6041,8790.9376,5223.3696,0,0,0,0,0,5115,4264,NA,7657.897517,19443.82325,35113.81993,46706.38921,55389.7945,74192.82957,71882.03477,67271.84544,0.0,0.0,0.0,0.0,0.0,72.93045015,69.85554494,NA,79.98606256,97.52124846,109.54448359999999,115.597682,119.2933746,125.7632785,125.0546054,123.5765074,0,0,0,0,0,1,0,0,0
2496,5895,Motygino,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.18,94.69,3384.9124,8966.1961,5509.0642,0,0,0,0,0,7985,6730,5906,6470.141934,16112.75281,27254.988530000002,35498.72098,42062.31284,57714.61433,55680.549020000006,50907.76776,0.0,0.0,0.0,0.0,0.0,80.73597659,77.6924208,75.40706359,76.99980585,93.84506656,104.30520250000001,109.77280829999998,113.35663799999999,120.19319479999999,119.4077682,117.45727590000001,0,0,0,0,0,1,0,0,0
2498,5900,Nizhnii Ingash,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.2,96.52,3158.44,9316.1104,5424.424,0,0,0,0,0,8028,8592,7596,6854.424265000001,17358.42486,29737.27908,38198.19895,44697.25917,60910.596679999995,58589.34177000001,53316.859619999996,0.0,0.0,0.0,0.0,0.0,80.83251944,82.05799512,79.84096342,78.01569897,95.29338841,106.09322859999999,111.31397120000001,114.6541425,121.37786820000001,120.5232483,118.4616274,0,0,0,0,0,1,0,0,0
2499,5901,Nizhniaia Poima,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.16,97.2,3153.9456,9447.84,5458.7519999999995,0,0,0,0,0,9844,9711,9004,6394.109565,16195.56915,28089.395460000003,36229.845030000004,42631.05734,58548.439289999995,56280.47159,51105.44244,0.0,0.0,0.0,0.0,0.0,84.54098934,84.29102803,82.9087499,76.7924906,93.94442006,104.9220686,110.2004142,113.6428129,120.507915,119.64209479999998,117.541294,0,0,0,0,0,1,0,0,0
2501,5903,Tinskoi,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.14,96.91,3151.6996,9391.5481,5440.5274,0,0,0,0,0,5243,4213,3786,6530.309534,16496.67235,28518.70961,36776.074239999994,43216.3044,59611.150989999995,57405.078579999994,52197.69998,0.0,0.0,0.0,0.0,0.0,73.35321476,69.65455194,67.88219754,77.16233869999999,94.30185001,105.2330395,110.51481670000001,113.93370220000001,120.90317390000001,120.0753106,118.0002872,0,0,0,0,0,1,0,0,0
2502,5905,Novoselovo,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,62.62,88.66,3921.2644,7860.5956,5551.8892,0,0,0,0,0,6595,6350,NA,6550.049039,15424.524619999998,25843.43676,33443.79814,39723.606569999996,54118.95639,52599.73789,48329.16357,0.0,0.0,0.0,0.0,0.0,77.33561555,76.67121517,NA,77.21537268,93.00122028,103.2217789,108.52684070000001,112.14176540000001,118.7868887,118.16704009999998,116.3332758,0,0,0,0,0,1,0,0,0
2503,5907,Partizanskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.5,94.39,3080.25,8909.4721,5238.645,0,0,0,0,0,5049,3977,NA,7117.291587999999,18066.60642,32134.47224,41932.41697,49357.14433,66907.7013,64625.21991,59545.42817000001,0.0,0.0,0.0,0.0,0.0,72.70879927,68.69563584,NA,78.68191229,96.07568637,107.6963384,113.29078670000001,116.7877433,123.4558622,122.68575120000001,120.8789159,0,0,0,0,0,1,0,0,0
2504,5910,Pirovskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,57.63,92.27,3321.2169,8513.7529,5317.5201,0,0,0,0,0,4059,3292,NA,7046.532375,18045.2146,30439.1129,39763.18337,47101.31736,64284.377539999994,62033.74527000001,57014.52906,0.0,0.0,0.0,0.0,0.0,69.03436137,65.59785966,NA,78.50475506,96.05246228,106.57431509999998,112.1628571,115.77881049999999,122.56863340000001,121.780799,119.92574599999999,0,0,0,0,0,1,0,0,0
2506,5915,Aginskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.26,94.92,3053.6676,9009.8064,5245.2792,0,0,0,0,0,7056,6173,NA,6821.252261,17212.96254,30338.301910000002,39417.30975,46394.47606,63033.55922999999,60839.166079999995,55803.5245,0.0,0.0,0.0,0.0,0.0,78.52855002,76.17694053,NA,77.93002371,95.12916298,106.5058321,111.9778845,115.45364280000001,122.13394040000001,121.3520145,119.4559881,0,0,0,0,0,1,0,0,0
2507,5918,Severo-Eniseiskii,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,60.37,93.04,3644.5369,8656.4416,5616.8248,0,0,0,0,0,10143,6668,6948,6335.976137,15301.365130000002,25659.83189,33298.45751,39501.83887,53921.23199,52181.37835,47816.68967,0.0,0.0,0.0,0.0,0.0,85.09212145,77.52935005,78.25541593,76.63250142,92.84666299,103.0769536,108.4361162,112.02322579999999,118.70711740000002,117.9934929,116.1034268,0,0,0,0,0,1,0,0,0
2509,5921,Sukhobuzimskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.5,93.29,3192.25,8703.0241,5270.885,0,0,0,0,0,5466,4622,NA,7761.357856999999,19624.18948,35182.758630000004,47087.858589999996,56076.40463,75285.84011,72965.80395,68512.64051,0.0,0.0,0.0,0.0,0.0,74.06844042,71.20967952,NA,80.22628295,97.70370086,109.5855442,115.7726605,119.56264309999999,126.0915044,125.3895193,123.9831818,0,0,0,0,0,1,0,0,0
2510,5924,Taseevo,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,57.21,94.89,3272.9841,9004.1121,5428.6569,0,0,0,0,0,10213,8613,NA,6702.971972,16755.72307,28877.53132,37663.87437,44516.51695,60870.7153,58734.27367,53757.07788,0.0,0.0,0.0,0.0,0.0,85.21905424,82.10222785,NA,77.62149684,94.60470799,105.48972520000001,111.0169193,114.5673862,121.3634369,120.57750120000001,118.64068789999999,0,0,0,0,0,1,0,0,0
2511,5927,Turukhansk,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,65.8,87.97,4329.64,7738.7209,5788.4259999999995,0,0,0,0,0,8869,4849,NA,6303.745169,14686.0674,24061.05109,31169.627910000003,37139.07559,50504.33496,49024.2555,45045.15241,0.0,0.0,0.0,0.0,0.0,82.63386915,72.02115371,NA,76.54323733,92.0573955,101.7747992,107.06453619999999,110.7214267,117.28488109999999,116.641522,114.82023980000001,0,0,0,0,0,1,0,0,0
2512,5930,Tiukhtet,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.54,89.31,3196.7716,7976.2761,5049.5874,0,0,0,0,0,5937,5219,NA,8044.236887999999,20417.08297,36102.64252,46537.567760000005,54588.604320000006,73531.37458999999,70892.26672,65016.686539999995,0.0,0.0,0.0,0.0,0.0,75.49801257,73.27464589,NA,80.86885472,98.48830128,110.1265827,115.51983020000002,118.9753108,125.562501,124.7446988,122.8195727,0,0,0,0,0,1,0,0,0
2520,5951,Belyi Iar,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,53.6,91.4,2872.96,8353.96,4899.04,0,0,0,0,0,7721,9083,NA,7913.709361,21606.1437,38305.2384,49993.38932,60631.14865,82140.42923,80326.79125,74102.44615,0.0,0.0,0.0,0.0,0.0,80.132918,83.06790911,NA,80.57489337,99.61503090000001,111.37302609999999,117.0647409,121.27656680000001,128.0560568,127.55123950000001,125.73593999999999,0,0,0,0,0,1,0,0,0
2521,5954,Askiz,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,0,64.0,53.13,90.54,2822.7969,8197.4916,4810.3902,0,0,0,0,0,4572,5050,5208,7063.445272,18371.42681,33308.69179,42873.152839999995,50556.32836,69490.98245,67073.03314,60432.30217,0.0,0.0,0.0,0.0,0.0,71.02622884,72.71217665,73.23852847,78.54724231,96.40396035,108.4425163,113.76357949999999,117.30716890000001,124.2991368,123.5107125,121.20422509999999,0,0,0,0,0,1,0,0,0
2522,5956,Bel'tyrskii,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,0,64.0,53.02,90.41,2811.1204,8173.9681,4793.5382,0,0,0,0,0,7055,5198,NA,7028.394767,18253.58796,33147.62629,42629.00596,50163.48956,69126.93145,66888.24855,60539.88741,0.0,0.0,0.0,0.0,0.0,78.52603806,73.20563593,NA,78.45909054,96.27763885,108.34158500000001,113.64178700000001,117.13825420000002,124.1820426,123.4494005,121.2433922,0,0,0,0,0,1,0,0,0
2524,5959,Vershina Tei,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,0,64.0,53.27,89.57,2837.6929,8022.7849,4771.3939,0,0,0,0,0,5565,4482,NA,7258.742126,19312.93975,35601.8698,45487.5292,53099.878,71903.92772,69304.42857999999,62927.97885,0.0,0.0,0.0,0.0,0.0,74.37772711,70.69151542,NA,79.03142137,97.38789627,109.83361609999999,115.0297753,118.37287479999999,125.06141629999999,124.2392031,122.0968902,0,0,0,0,0,1,0,0,0
2525,5960,Askiz,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,53.13,90.54,2822.7969,8197.4916,4810.3902,0,0,0,0,0,6703,7030,5208,7063.445272,18371.42681,33308.69179,42873.152839999995,50556.32836,69490.98245,67073.03314,60432.30217,0.0,0.0,0.0,0.0,0.0,77.62157051,78.46313621,73.23852847,78.54724231,96.40396035,108.4425163,113.76357949999999,117.30716890000001,124.2991368,123.5107125,121.20422509999999,0,0,0,0,0,1,0,0,0
2526,5962,Beia,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,53.04,90.94,2813.2416,8270.0836,4823.4576,0,0,0,0,0,5698,5417,NA,6981.302631999999,18019.27261,32507.57613,42027.93946,49881.926680000004,68995.64603999999,66758.30579,60396.719470000004,0.0,0.0,0.0,0.0,0.0,74.78566445,73.91352320000001,NA,78.34003817,96.02426507,107.9360678,113.33923020000002,117.0164462,124.13967779999999,123.40619280000001,121.19125700000001,0,0,0,0,0,1,0,0,0
2527,5966,Bograd,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,54.23,90.85,2940.8929,8253.7225,4926.7955,0,0,0,0,0,5262,4691,NA,7390.087344,19401.76983,35306.30703,45457.26161,53649.16812,72959.14186,70470.88617,64236.8462,0.0,0.0,0.0,0.0,0.0,73.41519016,71.45998945,NA,79.35059036,97.47849003,109.65894909999999,115.01549779999999,118.59691869999999,125.38747439999999,124.61156299999999,122.55225619999999,0,0,0,0,0,1,0,0,0
2528,5968,Kop'evo,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,54.99,89.82,3023.9001,8067.6324,4939.2018,0,0,0,0,0,5772,4935,NA,7672.357876000001,20124.53242,37062.30911,47494.44743,55620.82347999999,75234.6055,72257.79397,65945.45194,0.0,0.0,0.0,0.0,0.0,75.00900489,72.31985206,NA,80.01981015,98.20205238,110.67788629999998,115.9577513,119.38431429999999,126.07621609999998,125.1712428,123.13415859999999,0,0,0,0,0,1,0,0,0
2530,5973,Tashtyp,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,52.8,89.9,2787.84,8082.01,4746.72,0,0,0,0,0,7536,6473,NA,7025.195973000001,18274.23873,33530.621080000004,43010.55703,50323.526589999994,68322.47152,66005.13504,59877.35405,0.0,0.0,0.0,0.0,0.0,79.69930666,77.00755668,NA,78.45102619,96.299829,108.58086740000002,113.83184740000002,117.2072121,123.9212905,123.15423600000001,121.0011803,0,0,0,0,0,1,0,0,0
2531,5976,Sorsk,Khakasskaia avtonomnaia oblast',Sibirskii,0,1,0,64.0,54.0,90.25,2916.0,8145.0625,4873.5,0,0,11100,10600,12200,15130,13313,12140,7385.6977560000005,19552.39353,35581.76244,45693.49918,53682.99697,73042.0282,70457.18861,63986.7761,0.0,0.0,86.76364331,85.90711799,88.53287962,92.62974535,90.1834416,88.44012617,79.34000529,97.63125579,109.821775,115.12670490000001,118.6106486,125.4129038,124.60722309999998,122.465911,0,0,0,0,0,1,0,0,0
2533,5979,Shira,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,1,64.0,54.49,89.96,2969.1601,8092.8016,4901.9204,0,0,0,0,0,10701,9496,NA,7523.174053,19891.94562,36497.28076,46741.703989999995,54737.61522000001,74233.39482,71413.42014,64972.5754,0.0,0.0,0.0,0.0,0.0,86.08299996,83.88042904,NA,79.66889541,97.97179341,110.3548787,115.6139351,119.0347861,125.7755385,124.9083649,122.80453020000002,0,0,0,0,0,1,0,0,0
2535,5982,Tuim,Khakasskaia avtonomnaia oblast',Sibirskii,0,0,0,64.0,54.32,89.92,2950.6624,8085.6064,4884.4544,0,0,0,0,0,5934,4738,NA,7493.741079,19888.89468,36608.75196,46824.19895,54813.75576,74557.85693,71741.25691,65013.39814,0.0,0.0,0.0,0.0,0.0,75.48922945,71.62863827,NA,79.59893329,97.96875695,110.4189596,115.6518588,119.0651196,125.8733815,125.01076429999999,122.8184517,0,0,0,0,0,1,0,0,0
2537,5986,Dikson,Taimyrskii (Dolgano-Nenetskii) avtonomnyi okrug,Sibirskii,0,0,1,64.0,73.51,80.51,5403.7201,6481.8601,5918.2901,0,0,0,0,0,4449,1198,643,5989.657453,13507.063409999999,21473.77852,27806.606839999997,33084.59165,44370.05776,43151.88364,39705.59131,0.0,0.0,0.0,0.0,0.0,70.56730199,50.24553901,41.81102759,75.65154224,90.45851312,99.49240309999999,104.714881,108.30196380000001,114.49685120000001,113.9018581,112.13215829999999,0,0,0,0,0,1,0,0,0
2539,5991,Khatanga,Taimyrskii (Dolgano-Nenetskii) avtonomnyi okrug,Sibirskii,0,0,1,64.0,71.98,102.48,5181.1204,10502.1504,7376.5104,0,0,0,0,0,6385,3450,NA,4997.941907,11424.703529999999,18336.29263,23781.023709999998,28325.54098,38271.54875,37118.333289999995,34080.06204,0.0,0.0,0.0,0.0,0.0,76.7675055,66.35942599,NA,72.53556692,87.3016139,96.36637335,101.53873850000001,105.0936456,111.35445520000002,110.70967009999998,108.9198602,0,0,0,0,0,1,0,0,0
2540,5995,Baikit,Evenkiiskii avtonomnyi okrug,Sibirskii,0,0,1,64.0,61.68,96.37,3804.4224,9287.1769,5944.1016,0,0,0,0,0,4988,4018,NA,5844.979185,13904.82385,23159.564469999998,30082.69142,35758.73765,48802.92323,47229.099760000005,43276.50448,0.0,0.0,0.0,0.0,0.0,72.50165397,68.86575859,NA,75.22679749,91.01143016,101.00577890000001,106.3312652,109.9257872,116.54380249999998,115.83712129999999,113.963421,0,0,0,0,0,1,0,0,0
2541,5998,Tura,Evenkiiskii avtonomnyi okrug,Sibirskii,0,0,1,64.0,64.28,100.23,4131.9184,10046.0529,6442.7844,0,0,0,0,0,7474,5836,5541,5384.118643,12615.914509999999,20737.93597,26936.50609,32073.00049,43706.85589,42307.332389999996,38770.43443,0.0,0.0,0.0,0.0,0.0,79.55187195,75.20013102,74.30319784,73.80887049,89.16485434,98.79803283,104.0652516,107.6566,114.17478670000001,113.48035159999998,111.62795679999999,0,0,0,0,0,1,0,0,0
2542,6000,Vanavara,Evenkiiskii avtonomnyi okrug,Sibirskii,0,0,1,64.0,60.35,102.28,3642.1225,10461.1984,6172.598000000001,0,0,0,0,0,5697,3313,NA,5354.754707,12773.07713,21313.22081,27804.38623,33181.11925,45531.1249,43916.10985,40162.83534,0.0,0.0,0.0,0.0,0.0,74.7826288,65.70090378,NA,73.71493436,89.39881929,99.34274063,104.71324659999999,108.36260970000001,115.05032460000001,114.2768803,112.37478440000001,0,0,0,0,0,1,0,0,0
2549,6026,Alzamai,Irkutskaia oblast',Sibirskii,0,1,0,66.0,55.56,98.65,3086.9136,9731.8225,5480.994000000001,0,0,13100,10600,9300,9029,7383,6751,6081.265427,15338.93132,26537.18835,34372.19527,40619.3089,55851.39849,53593.022769999996,48686.93599,0.0,0.0,89.87736811,85.90711799,83.49883471,82.95925074,79.33349713,77.74735257,75.91581281,92.89392397,103.7607558,109.09809270000001,112.614519,119.4747338,118.574114,116.49243270000001,0,0,0,0,0,1,0,0,0
2563,6050,Zhigalovo,Irkutskaia oblast',Sibirskii,0,0,1,66.0,54.81,105.15,3004.1361,11056.5225,5763.2715,0,0,0,0,0,5663,5412,5365,5380.864233,13198.693870000001,22554.17976,29454.87534,35079.66155,48261.898960000006,46247.66988,42137.157530000004,0.0,0.0,0.0,0.0,0.0,74.67913558,73.89764576,73.74776095,73.79848187,90.019737,100.4740742,105.8967513,109.5241115,116.30323349999999,115.38554450000001,113.3944972,0,0,0,0,0,1,0,0,0
2564,6052,Zalari,Irkutskaia oblast',Sibirskii,0,0,1,66.0,53.55,102.5,2867.6025,10506.25,5488.875,0,0,0,0,0,10693,10041,9598,6008.598503,15493.67214,27225.077739999997,34587.56658,40563.61193,55153.30699,52739.36316,47696.984110000005,0.0,0.0,0.0,0.0,0.0,86.06912284,84.9057569,84.07624629,75.70647532,93.08751182,104.282775,109.22861709999998,112.5853987,119.1999287,118.2246817,116.049416,0,0,0,0,0,1,0,0,0
2565,6053,Tyret' 1 ia,Irkutskaia oblast',Sibirskii,0,0,0,66.0,53.67,102.3,2880.4689,10465.29,5490.441,0,0,0,0,0,4414,4191,3855,6034.681,15476.397659999999,26897.30177,34302.55177,40416.01501,55264.837360000005,52887.13502,48017.80318,0.0,0.0,0.0,0.0,0.0,70.43467036,69.56718721,68.1801345,75.78186982,93.0659868,104.0355376,109.0557274,112.50805430000001,119.2440442,118.28553570000001,116.1938932,0,0,0,0,0,1,0,0,0
