,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2688,6280,Nagornyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,55.95,124.93,3130.4025,15607.5049,6989.8335,0,0,0,0,0,913,152,3927.475083,9476.792333,15250.05743,19763.40259,24262.168419999998,34821.70722,32848.66647,0.0,0.0,0.0,0.0,0.0,46.46788807,25.23937549,68.48807159,83.84334511,92.78194591,97.84349639,101.942817,109.36968540000001,108.1530618,0,0,1,0,0,0,0,0,0
2689,6282,Khani,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.91,119.95,3238.7481,14388.0025,6826.3545,0,0,0,0,0,2362,933,4179.851193,9984.242524,16154.66397,20971.35432,25173.59652,35377.14908,33717.47343,0.0,0.0,0.0,0.0,0.0,60.33039,46.76378569,69.52275971,84.80132302,93.89540383,99.02066368,102.6888552,109.70093440000001,108.69671100000001,0,0,1,0,0,0,0,0,0
2690,6285,Belaia Gora,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.53,146.2,4696.3609,21374.44,10019.086,0,0,0,0,0,3517,2463,3424.9741,7901.699178,12572.29481,16325.95977,19465.36761,26779.10939,25672.808409999998,0.0,0.0,0.0,0.0,0.0,66.67316325,60.98259567,66.24086612,80.54762919,89.09945656,94.09992809,97.54312181,103.9457196,103.08721990000001,0,0,1,0,0,0,0,0,0
2693,6289,Bezymiannyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.75,126.39,3451.5625,15974.4321,7425.4125,0,0,0,0,0,537,111,3886.2413060000003,9532.234487,15229.355,19826.96966,23747.7235,33562.39398,32015.837860000003,0.0,0.0,0.0,0.0,0.0,39.51377204,22.17967472,68.31349342,83.95020483,92.75577757,97.90703526,101.51050040000001,108.6006068,107.6195854,0,0,1,0,0,0,0,0,0
2694,6290,Bol'shoi Nimnyr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.04,125.5,3368.6416,15750.25,7284.02,0,0,0,0,0,671,479,3909.63503,9557.862909,15268.270919999999,19850.800180000002,23898.90537,33841.05609,32221.8309,0.0,0.0,0.0,0.0,0.0,42.36407568,38.08988826,68.41273796,83.99941428,92.80494184,97.93080801,101.63841529999999,108.77301059999999,107.75269340000001,0,0,1,0,0,0,0,0,0
2695,6292,Lebedinyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.48,125.51,3419.9104,15752.7601,7339.8248,0,0,0,0,0,2345,1254,3915.61005,10223.80492,15867.5146,20712.763769999998,24831.49106,35249.313089999996,33536.53853,0.0,0.0,0.0,0.0,0.0,60.21823137,50.89529322,68.43800242,85.23857793,93.54814868,98.77388952,102.4117269,109.62511570000001,108.58454499999999,0,0,1,0,0,0,0,0,0
2696,6293,Leninskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.58,125.43,3431.6164,15732.6849,7347.6894,0,0,0,0,0,2662,2112,3920.669307,12381.09674,17786.20459,23451.1446,27949.91119,39470.88667,37347.51659,0.0,0.0,0.0,0.0,0.0,62.20213475,58.60500592,68.45936824,88.81038374,95.76928792,101.2574198,104.82011059999999,112.00663329999999,110.8392409,0,0,1,0,0,0,0,0,0
2698,6296,Yllymakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.57,126.69,3430.4449,16050.3561,7420.2333,0,0,0,0,0,1613,500,3869.066134,9446.666747,15119.16545,19672.68681,23583.05583,33244.11775,31734.900530000003,0.0,0.0,0.0,0.0,0.0,54.55079615,38.62135382,68.24029535,83.78504704,92.61595687,97.75250198,101.37033790000001,108.40210420000001,107.4367972,0,0,1,0,0,0,0,0,0
2700,6302,Chokurdakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,70.62,147.89,4987.1844,21871.4521,10443.9918,0,0,0,0,0,3845,2591,3454.839581,7921.430576000001,12567.46044,16317.53697,19440.93035,26598.66607,25573.28242,0.0,0.0,0.0,0.0,0.0,68.13724706,61.77644316,66.38226635,80.59240179999999,89.09219604,94.08991651,97.51830973,103.807903,103.00836009999999,0,0,1,0,0,0,0,0,0
2702,6307,Saskylakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,71.96,114.12,5178.2416,13023.3744,8212.0752,0,0,0,0,0,1856,1985,4501.035233,10301.982970000001,16475.74843,21381.59575,25464.94829,34543.998230000005,33450.122260000004,0.0,0.0,0.0,0.0,0.0,56.64336904,57.65933164,70.76279889,85.3792942,94.27720188,99.40659932,102.9222061,109.20227220000001,108.53078020000001,0,0,1,0,0,0,0,0,0
2706,6317,Verkhoiansk,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,67.55,133.39,4563.0025,17792.8921,9010.4945,400,1600,1400,1900,1700,1883,1434,3760.434265,8727.675673,13952.632119999998,18125.63612,21630.40776,29921.92713,28716.06982,35.89764742,54.43132651,52.4788323,56.99659855,55.32954954,56.86097304,52.82706589,67.77059413,82.34209232,91.07693118,96.13964431,99.63743664,106.2207852,105.37458090000001,0,0,1,0,0,0,0,0,0
2717,6339,Nizhnii Bestiakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,61.96,129.91,3839.0416,16876.6081,8049.2236,0,0,0,0,0,3997,3327,4642.878353,13297.789690000001,20487.7057,27566.4849,34885.96447,49003.06695,50070.82192,0.0,0.0,0.0,0.0,0.0,68.77881425,65.76928223,71.28576516,90.16173071,98.55684988,104.5374556,109.40825,116.6321845,117.09823349999999,0,0,1,0,0,0,0,0,0
2721,6345,Almaznyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,62.45,114.32,3900.0025,13069.0624,7139.284000000001,0,0,0,0,0,1976,1756,4498.516994,10593.73112,17531.325080000002,23611.58452,28302.41023,39017.81714,37654.61662,0.0,0.0,0.0,0.0,0.0,57.59033892,55.81275962,70.7533838,85.89615211,95.48699183,101.394684,105.0768966,111.7623985,111.01173899999999,0,0,1,0,0,0,0,0,0
2724,6349,Khonuu,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,66.45,143.23,4415.6025,20514.8329,9517.6335,0,0,0,0,0,3057,2494,3437.041605,7989.833026,12756.26247,16566.19871,19770.39442,27350.13825,26161.013740000002,0.0,0.0,0.0,0.0,0.0,64.40366365,61.17810119,66.2981303,80.74685063,89.37391098,94.38355032,97.8504941,104.3763995,103.47010390000001,0,0,1,0,0,0,0,0,0
2728,6358,Artyk,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.99,115.63,3719.7801,13370.2969,7052.2737,0,0,0,0,0,2420,633,4428.577553,10492.765309999999,17135.64138,22406.86868,26812.430669999998,37149.31302,35657.46101,0.0,0.0,0.0,0.0,0.0,60.70782784,41.60856867,70.49002381,85.71873495,95.04136054,100.3427498,103.9710776,110.727227,109.8663219,0,0,1,0,0,0,0,0,0
2729,6359,Nel'kan,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,64.18,143.03,4119.0724,20457.5809,9179.6654,0,0,0,0,0,1591,140,3375.959756,7914.649033,12681.42008,16466.51683,19672.39144,27591.91908,26251.93666,0.0,0.0,0.0,0.0,0.0,54.34812422,24.41982983,66.00644302,80.57702496,89.26268621,94.26631823,97.75220508,104.5563147,103.54069940000001,0,0,1,0,0,0,0,0,0
2730,6361,Predporozhnyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,64.99,143.27,4223.7001,20526.2929,9311.1173,0,0,0,0,0,1240,247,3392.5801509999997,7927.914790999999,12685.94696,16473.54636,19673.03311,27523.9032,26221.33624,0.0,0.0,0.0,0.0,0.0,50.73522944,30.35335984,66.08626667,80.60709353,89.26943035,94.27460623,97.75285006,104.50584659999998,103.5169649,0,0,1,0,0,0,0,0,0
2732,6366,Torgo,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.45,119.54,3416.4025,14289.8116,6987.113,0,0,0,0,0,1593,97,4209.925901,10035.434140000001,16249.573830000001,21118.6946,25300.28579,35364.26965,33810.37669,0.0,0.0,0.0,0.0,0.0,54.36664871,20.92798054,69.64236848,84.895539,94.00896351,99.16004978,102.7906213,109.69330690000001,108.75409270000002,0,0,1,0,0,0,0,0,0
2733,6368,Olenek,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.51,112.47,4693.6201,12649.5009,7705.3197,0,0,0,0,0,2133,2228,4586.220742,10595.983909999999,17085.004930000003,22195.69714,26474.288119999997,36103.258669999996,34919.380730000004,0.0,0.0,0.0,0.0,0.0,58.75658982,59.42651635,71.07858417,85.90009348,94.98366718,100.15313309999999,103.7124156,110.1269409,109.42827959999998,0,0,1,0,0,0,0,0,0
2739,6381,Dzhebariki-Khaia,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,62.2,135.85,3868.84,18455.2225,8449.87,0,0,0,0,0,3825,2125,3567.235717,8472.226932,13578.506730000001,17650.16621,21136.13385,29656.21605,28406.35735,0.0,0.0,0.0,0.0,0.0,68.05117728,58.69899722,66.90497712,81.8038607,90.55888909999999,95.61907162,99.17648963,106.0370034,105.1520682,0,0,1,0,0,0,0,0,0
2741,6386,Solnechnyi,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,60.29,137.55,3634.8841,18920.0025,8292.8895,0,0,0,0,0,2193,1272,3455.9325479999998,8250.33935,13243.60196,17194.609230000002,20582.507540000002,29054.01536,27515.718889999996,0.0,0.0,0.0,0.0,0.0,59.18264517,51.09884687,66.38742071,81.32449736,90.08420325,95.10835386,98.64853418,105.61491969999999,104.4997662,0,0,1,0,0,0,0,0,0
2742,6387,Allakh-Iun',Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,61.13,138.04,3736.8769,19055.0416,8438.3852,0,0,0,0,0,2183,306,3458.3542509999997,8227.474044,13200.6293,17143.93725,20517.40524,28670.72767,27374.868210000004,0.0,0.0,0.0,0.0,0.0,59.11234577,32.75942642,66.39883622,81.27444995,90.02251937,95.05079796,98.58561372,105.3421406,104.39486740000001,0,0,1,0,0,0,0,0,0
2743,6388,Brindakit,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.06,137.69,3607.2036,18958.5361,8269.6614,0,0,0,0,0,867,15,3445.307393,8231.69339,13215.9169,17156.18775,20535.92632,28869.46255,27450.09547,0.0,0.0,0.0,0.0,0.0,45.76575236,7.3335358920000004,66.33725242,81.28369452,90.04448409,95.0647267,98.60353234,105.4839848,104.4509535,0,0,1,0,0,0,0,0,0
2744,6389,Zvezdochka,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.49,137.65,3659.0401,18947.5225,8326.4485,0,0,0,0,0,662,566,3457.031137,8246.26533,13235.49276,17185.560569999998,20570.874519999998,28921.337330000002,27498.81108,0.0,0.0,0.0,0.0,0.0,42.18847464,40.17777489,66.39260015,81.31558921,90.07257685,95.09808709,98.63730418,105.52086470000002,104.48719969999999,0,0,1,0,0,0,0,0,0
2745,6390,Ust'-Maia,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.42,134.53,3650.5764,18098.3209,8128.3026,0,0,0,0,0,3514,3165,3577.230811,8558.433493999999,13730.61121,17841.47194,21382.463369999998,29941.41396,28672.505869999997,0.0,0.0,0.0,0.0,0.0,66.65922793,64.96212236,66.95075765,81.98709316,90.7710271,95.83002074,99.40740845,106.2342054,105.34341370000001,0,0,1,0,0,0,0,0,0
2746,6391,Ynykchanskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.27,137.69,3632.4729,18958.5361,8298.5763,0,0,0,0,0,2024,392,3450.280506,8236.874289,13222.40866,17166.55483,20548.1575,29027.25991,27571.069460000002,0.0,0.0,0.0,0.0,0.0,57.9551963,35.65596796,66.36075061,81.29504009,90.05380435,95.07650704,98.61535769,105.5959841,104.5408561,0,0,1,0,0,0,0,0,0
2747,6392,El'dikan,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,60.78,135.15,3694.2084,18265.5225,8214.417,0,0,0,0,0,2963,2119,3561.022669,8505.408079,13643.01782,17728.25207,21241.328019999997,29763.52655,28500.481910000002,0.0,0.0,0.0,0.0,0.0,63.90335727,58.65567892,66.87646271,81.87458285,90.64912023,95.70542215,99.27539736,106.1114041,105.2199226,0,0,1,0,0,0,0,0,0
2748,6393,Iugorenok,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,59.76,137.69,3571.2576,18958.5361,8228.3544,0,0,0,0,0,1870,905,3438.329346,8224.813661,13207.47741,17142.27136,20519.42512,28703.596489999996,27346.380610000004,0.0,0.0,0.0,0.0,0.0,56.75654091,46.3479782,66.30423062,81.2686189,90.03236132,95.04890317,98.58756861,105.36566140000001,104.373592,0,0,1,0,0,0,0,0,0
2750,6398,Nizhneiansk,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,71.43,136.11,5102.2449,18525.9321,9722.3373,0,0,0,0,0,2502,701,3772.8562880000004,8651.5067,13755.422040000001,17858.107519999998,21274.69096,29124.53956,28022.91978,0.0,0.0,0.0,0.0,0.0,61.22821009,42.93535961,67.82490361,82.18308663,90.80543072,95.84826837,99.30667449,105.6647564,104.87353440000001,0,0,1,0,0,0,0,0,0
2751,6399,Severnyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,70.57,134.98,4980.1249,18219.6004,9525.5386,0,0,0,0,0,3922,77,3783.209094,8697.177298999999,13846.853490000001,17979.02332,21424.827540000002,29422.6049,28276.329789999996,0.0,0.0,0.0,0.0,0.0,68.46498388,18.86864554,67.87004651,82.27857457,90.93173531,95.98044456,99.44688085,105.8741916,105.05799679999998,0,0,1,0,0,0,0,0,0
2765,6440,Kamenka,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.46,136.01,1976.6916,18498.7201,6047.0046,0,0,0,0,0,2296,1734,3399.7399090000004,8917.461256999999,14356.89305,18928.66331,22688.39461,32301.641789999998,30401.54675,0.0,0.0,0.0,0.0,0.0,59.89094092,55.62454076,66.12054757,82.73296954,91.6229056,96.99162526,100.59305309999999,107.8040587,106.5488196,0,0,1,0,0,0,0,0,0
2767,6442,Rudnaia Pristan',Primorskii krai,Dalnevostochny,0,0,0,67.0,44.36,135.81,1967.8096,18444.3561,6024.5316,0,0,0,0,0,2947,2389,3426.2779960000003,9056.381793,14566.568969999998,19293.25373,23147.60955,32955.09548,30938.34703,0.0,0.0,0.0,0.0,0.0,63.81681899,60.50708697,66.24706204,83.01442025,91.90068287,97.36776872,100.9954007,108.22035279999999,106.9104652,0,0,1,0,0,0,0,0,0
2769,6446,Vysokogorsk,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.4,135.4,1971.36,18333.16,6011.76,0,0,0,0,0,888,474,3496.334095,9376.726903,15059.03395,20069.50725,24110.7,34852.27325,32560.23455,0.0,0.0,0.0,0.0,0.0,46.09013733,37.96047566,66.57695553,83.64906059,92.53926977,98.14779482,101.8163942,109.3880379,107.9697019,0,0,1,0,0,0,0,0,0
2770,6447,Gornorechenskii,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.27,135.12,1959.8329,18257.4144,5981.7624,0,0,0,0,0,4045,3492,3548.555778,9211.857722,14856.331,19554.16602,23415.86711,36899.52044,34400.97323,0.0,0.0,0.0,0.0,0.0,68.97695879,66.55671538,66.81911471,83.32488993,92.27872077,97.63304718,101.22712469999999,110.58528500000001,109.1155761,0,0,1,0,0,0,0,0,0
2771,6448,Rudnyi,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.32,134.97,1964.2624,18216.9009,5981.8704,0,0,0,0,0,3897,2630,3580.965004,9277.664884,14968.645369999998,19676.48716,23553.738719999998,36268.569989999996,33943.12878,0.0,0.0,0.0,0.0,0.0,68.35920068,62.01151629,66.96783257,83.4548967,92.42347733,97.75632156,101.3452912,110.2228446,108.8358402,0,0,1,0,0,0,0,0,0
2774,6453,Gornyi,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.84,133.96,2010.6256,17945.2816,6006.7664,0,0,0,0,0,331,219,3807.450471,9900.93635,15964.79251,20807.32304,24851.89641,35542.28181,33560.27936,0.0,0.0,0.0,0.0,0.0,33.66457764,29.04209411,67.97532669,84.64707702,93.66641531,98.86444759,102.4283528,109.7985076,108.5992936,0,0,1,0,0,0,0,0,0
2778,6461,Lazo,Primorskii krai,Dalnevostochny,0,0,1,67.0,43.38,133.91,1881.8244,17931.8881,5809.0158,0,0,0,0,0,3864,3638,3950.357232,10031.21125,16318.69747,21432.94702,25588.77413,36583.94893,34436.51818,0.0,0.0,0.0,0.0,0.0,68.21864968,67.22670615,68.58425744,84.8877832,94.09129619,99.45443808,103.0206532,110.4047165,109.13715249999998,0,0,1,0,0,0,0,0,0
2792,6491,Svetlaia,Primorskii krai,Dalnevostochny,0,0,0,67.0,46.55,138.33,2166.9025,19135.1889,6439.2615,0,0,0,0,0,1110,1136,3263.168477,8565.827427,13927.64164,17925.1195,21414.32472,29855.80845,28277.876889999996,0.0,0.0,0.0,0.0,0.0,49.1697609,49.49500426,65.45544476,82.00273246,91.04271740000002,95.92161981,99.43710151,106.17519170000001,105.05911840000002,0,0,1,0,0,0,0,0,0
2797,6500,Pos'et,Primorskii krai,Dalnevostochny,0,0,0,67.0,42.66,130.8,1819.8756,17108.64,5579.928000000001,0,0,0,0,0,2223,2927,4265.722659,10160.65236,16227.2164,21538.914409999998,25843.51386,37201.17252,35040.3429,0.0,0.0,0.0,0.0,0.0,59.39188261,63.70806626,69.86229698,85.12420441,93.98226651,99.55283203,103.2218395,110.75658729999999,109.5006396,0,0,1,0,0,0,0,0,0
2798,6501,Primorskii,Primorskii krai,Dalnevostochny,0,0,0,67.0,43.1,131.6,1857.61,17318.56,5671.96,0,0,0,0,0,1509,1750,7601.523972,17107.67452,26339.96588,36367.60248,44128.81281,60490.13337,56802.3848,0.0,0.0,0.0,0.0,0.0,53.57072463,55.76163065,79.85395521,95.00951505,103.60883829999999,110.28010800000001,114.3802058,121.2252868,119.84411270000001,0,0,1,0,0,0,0,0,0
2799,6502,Khasan,Primorskii krai,Dalnevostochny,0,0,0,67.0,42.43,130.65,1800.3049,17069.4225,5543.4795,0,0,0,0,0,1187,795,4020.989518,9607.696323,15391.398959999999,20355.48913,24398.85078,34496.55487,32692.739939999996,0.0,0.0,0.0,0.0,0.0,50.11485169,44.6002534,68.87810329999999,84.09476444,92.95975875,98.42834209,102.0562897,109.17355,108.05411880000001,0,0,1,0,0,0,0,0,0
2802,6508,Rettikhovka,Primorskii krai,Dalnevostochny,0,0,0,67.0,44.16,132.74,1950.1056,17619.9076,5861.7984,0,0,0,0,0,3696,2778,4600.603365,11535.94998,18625.36564,24507.11994,29305.592810000002,42871.62542,40249.61671,0.0,0.0,0.0,0.0,0.0,67.48633069,62.87675652,71.13139014,87.48279029,96.67372359999999,102.1457682,105.79220259999998,113.7628195,112.4205503,0,0,1,0,0,0,0,0,0
2816,6539,Litovko,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,49.24,135.17,2424.5776,18270.9289,6655.7708,0,0,0,0,0,3411,2751,3914.518208,11089.41234,17956.12424,23348.43618,28021.9407,38344.990710000005,36385.09915,0.0,0.0,0.0,0.0,0.0,66.17433299,62.72196109,68.43338826,86.74586621,95.95547438,101.16910290000001,104.8728188,111.39491979999998,110.2902104,0,0,1,0,0,0,0,0,0
2818,6542,Aian,Khabarovskii krai,Dalnevostochny,0,0,1,67.0,56.46,136.18,3187.7316,18544.9924,7688.7228,0,0,0,0,0,2039,1325,3437.4209909999995,8363.722201999999,13463.818140000001,17431.4489,20873.55631,29083.88927,27705.27867,0.0,0.0,0.0,0.0,0.0,58.06767315,51.68413277,66.29992774,81.57086152,90.39752358,95.37536661,98.92765808,105.63604380000001,104.6401792,0,0,1,0,0,0,0,0,0
2820,6548,Vysokogornyi,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,50.1,139.12,2510.01,19354.3744,6969.911999999999,0,0,0,0,0,4244,4044,3288.9452920000003,8967.09635,14826.87693,18925.30994,22635.54115,31625.73668,29756.68853,0.0,0.0,0.0,0.0,0.0,69.77697768,68.97285193,65.58282266,82.8339747,92.24059659,96.98813552,100.54627540000001,107.3653765,106.10667040000001,0,0,1,0,0,0,0,0,0
2824,6554,Sofiisk,Khabarovskii krai,Dalnevostochny,0,0,0,63.0,52.25,133.99,2730.0625,17953.3201,7000.9775,0,0,0,0,0,1206,670,3553.221293,9011.404842,14613.7591,18870.93654,22621.20852,31763.473289999998,30093.55507,0.0,0.0,0.0,0.0,0.0,50.33993852,42.34466323,66.84059687,82.92372093,91.96270605,96.93147325,100.53357340000001,107.4554543,106.3387116,0,0,1,0,0,0,0,0,0
2827,6559,Dormidontovka,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,47.77,134.91,2281.9729,18200.7081,6444.6507,0,0,0,0,0,2113,1672,3959.310663,11518.595790000001,18444.95865,23831.688309999998,28454.58802,39982.36493,37919.59413,0.0,0.0,0.0,0.0,0.0,58.61225386,55.08275593,68.62176018,87.45463019,96.48241715,101.5816332,105.18686299999999,112.27932220000001,111.15955659999999,0,0,1,0,0,0,0,0,0
2828,6561,Gurskoe,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,50.32,138.09,2532.1024,19068.8481,6948.6888,0,0,0,0,0,937,847,3360.3294659999997,9513.581627,16073.958030000002,20687.36751,24857.38088,34463.549289999995,32345.25812,0.0,0.0,0.0,0.0,0.0,46.822314500000005,45.45052826,65.93105953,83.91431508,93.79836745,98.74950453,102.43281929999999,109.1535473,107.83208130000001,0,0,1,0,0,0,0,0,0
2833,6571,Lazarev,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,52.21,141.51,2725.8841,20025.0801,7388.2371,0,0,0,0,0,2695,1964,3215.569891,8329.07583,13425.85105,17157.69446,20455.47376,28567.092930000003,26924.4913,0.0,0.0,0.0,0.0,0.0,62.39662575,57.49792299,65.21789766,81.4958968,90.34383328,95.06643921,98.52559096,105.2678203,104.05614940000001,0,0,1,0,0,0,0,0,0
2834,6572,Mago,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,53.26,140.17,2836.6276,19647.6289,7465.4542,0,0,0,0,0,3876,2273,3412.8343259999997,8643.46519,14033.035090000001,17835.36051,21252.1309,29415.708769999997,27701.901569999998,0.0,0.0,0.0,0.0,0.0,68.26988078,59.73521235,66.18308015,82.16622706,91.18663772,95.82331326,99.28552969,105.8693678,104.6376852,0,0,1,0,0,0,0,0,0
2835,6573,Mnogovershinnyi,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,53.94,139.93,2909.5236,19580.4049,7547.8242,0,0,0,0,0,3209,2801,3306.799434,8304.064934999999,13422.750280000002,17236.23208,20583.96886,28627.402489999997,27075.354089999997,0.0,0.0,0.0,0.0,0.0,65.18486811,63.00758574,65.67053817,81.44160792,90.33944239,95.15551754,98.64994447,105.31110009999999,104.1701753,0,0,1,0,0,0,0,0,0
2837,6577,s. im. Poliny Osipenko,Khabarovskii krai,Dalnevostochny,0,0,1,67.0,52.43,136.49,2748.9049,18629.5201,7156.1707,0,0,0,0,0,2586,2554,3420.353117,8804.24238,14369.966,18529.77765,22196.61845,30960.82703,29299.49705,0.0,0.0,0.0,0.0,0.0,61.74608258,61.55055279,66.2188912,82.50068868,91.64033042,96.57256894,100.15396390000001,106.9254861,105.7879233,0,0,1,0,0,0,0,0,0
2840,6582,Maiskii,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,49.0,140.22,2401.0,19661.6484,6870.78,0,0,0,0,0,4204,2970,3202.4750489999997,10430.435609999999,21439.678480000002,22163.17237,25717.94885,44580.97662,39811.080239999996,0.0,0.0,0.0,0.0,0.0,69.61886047,63.94108927,65.1520058,85.60844745,99.46070145,100.123784,103.1228963,114.59836340000001,112.18835729999999,0,0,1,0,0,0,0,0,0
2842,6585,Gornyi,Khabarovskii krai,Dalnevostochny,0,0,0,67.0,50.76,136.42,2576.5776,18610.4164,6924.6792,0,0,0,0,0,2893,1674,3465.64754,10259.04651,17743.09361,22905.64904,27599.589789999998,38834.959460000005,36269.311760000004,0.0,0.0,0.0,0.0,0.0,63.52168592,55.10050219,66.43317325,85.30212923,95.7217959,100.78430870000001,104.5619994,111.66309809999998,110.223274,0,0,1,0,0,0,0,0,0
2843,6587,Chumikan,Khabarovskii krai,Dalnevostochny,0,0,1,67.0,54.72,135.31,2994.2784,18308.7961,7404.1632,0,0,0,0,0,1748,1344,3463.2189299999995,8539.925626,13778.544390000001,17812.320330000002,21336.97059,29773.42665,28308.221230000003,0.0,0.0,0.0,0.0,0.0,55.74455392,51.8890511,66.42174633,81.94789345,90.83744305,95.79800738,99.36494257,106.1182558,105.08110549999999,0,0,1,0,0,0,0,0,0
2849,6601,Bira,Evreiskaia avtonomnaia oblast',Dalnevostochny,0,0,0,63.0,49.0,132.47,2401.0,17548.3009,6491.03,0,0,0,0,0,4111,4311,3765.969964,10551.3655,16711.24012,21636.5442,25934.580990000002,36258.8474,34342.4038,0.0,0.0,0.0,0.0,0.0,69.24605723,70.03890858,67.79481582,85.82189169,94.55300275,99.64309952,103.2933281,110.21721509999999,109.0799795,0,0,1,0,0,0,0,0,0
2850,6602,Birakan,Evreiskaia avtonomnaia oblast',Dalnevostochny,0,0,0,63.0,49.0,131.7,2401.0,17344.89,6453.3,0,0,0,0,0,3089,2543,3804.925378,10067.72674,16045.7008,20626.55046,24670.02597,35368.9085,33459.05489,0.0,0.0,0.0,0.0,0.0,64.57091064,61.48284553,67.96438775,84.95475201,93.76428923,98.69099961,102.2797322,109.6960544,108.5363436,0,0,1,0,0,0,0,0,0
2851,6603,Izvestkovyi,Evreiskaia avtonomnaia oblast',Dalnevostochny,0,0,0,63.0,48.98,131.54,2399.0404,17302.7716,6442.8292,0,0,0,0,0,3025,2229,3828.4728219999997,10105.46924,16076.43649,20609.984669999998,24633.58859,35066.72021,33210.42136,0.0,0.0,0.0,0.0,0.0,64.23487703,59.43343498,68.06615087,85.02374398,93.80135391,98.67503674,102.2498377,109.5163886,108.38098799999999,0,0,1,0,0,0,0,0,0
2852,6605,Londoko,Evreiskaia avtonomnaia oblast',Dalnevostochny,0,0,0,63.0,49.02,131.98,2402.9604,17418.7204,6469.6596,0,0,0,0,0,1902,1340,3781.278706,10115.99265,16127.99558,20794.59566,24890.880830000002,35804.575580000004,33898.41536,0.0,0.0,0.0,0.0,0.0,57.01248521,51.84611864,67.86163739,85.04293945,93.86338741,98.85228034,102.4600824,109.9526512,108.8083385,0,0,1,0,0,0,0,0,0
2854,6607,Khingansk,Evreiskaia avtonomnaia oblast',Dalnevostochny,0,0,0,63.0,49.12,131.19,2412.7744,17210.8161,6444.0528,0,0,0,0,0,3157,2161,3948.629318,10510.786329999999,16530.28366,20920.82506,24931.85495,35004.95083,33181.036239999994,0.0,0.0,0.0,0.0,0.0,64.92133199,58.95669564,68.57701122,85.75051281,94.34138509,98.97265934,102.49338320000001,109.47949140000001,108.36255770000001,0,0,1,0,0,0,0,0,0
