,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,mp1897,mp1926,mp1939,spop1897,spop1926,spop1939,smp1897,smp1926,smp1939,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2610,6122,Mikhailovka,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.95,103.28,2803.7025,10666.7584,5468.6759999999995,0,NA,NA,3293.19113,6606.577653,17817.98614,0.0,NA,NA,65.60371977,77.36646787,95.80423307,0,0,0,0,0,1,0,0,0
2611,6124,Chunskii,Irkutskaia oblast',Sibirskii,0,0,1,66.0,56.09,99.66,3146.0881,9932.1156,5589.9294,0,NA,NA,3010.931832,5871.397913000001,14581.63665,0.0,NA,NA,64.16017831,75.30504643,91.92050623,0,0,0,0,0,1,0,0,0
2612,6125,Lesogorsk,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.05,99.53,3141.6025,9906.2209,5578.6565,0,NA,NA,3020.5578010000004,5894.025165999999,14662.74922,0.0,NA,NA,64.21132289,75.37181823,92.0269055,0,0,0,0,0,1,0,0,0
2613,6126,Oktiabr'skii,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.08,99.43,3144.9664,9886.3249,5576.0344,0,NA,NA,3025.359681,5906.285999000001,14705.761830000001,0.0,NA,NA,64.23678286,75.40790459,92.08311346,0,0,0,0,0,1,0,0,0
2614,6129,Kutulik,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.35,102.79,2846.2225,10565.7841,5483.8465,0,NA,NA,3092.809382,6182.859383,16596.89614,0.0,NA,NA,64.5907191,76.20480099,94.41952497,0,0,0,0,0,1,0,0,0
2615,6132,Baiandai,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.06,105.53,2815.3636,11136.5809,5599.4218,0,NA,NA,2948.892416,5846.194331000001,14532.26421,0.0,NA,NA,63.82707579,75.23040345,91.8554822,0,0,0,0,0,1,0,0,0
2616,6135,Bokhan,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.15,103.8,2824.9225,10774.44,5516.97,0,NA,NA,3196.1693170000003,6333.61282,16369.363000000001,0.0,NA,NA,65.12019178,76.62596986,94.15144511,0,0,0,0,0,1,0,0,0
2617,6137,Novonukutskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.7,102.71,2883.69,10549.3441,5515.526999999999,0,NA,NA,3042.767517,5970.241621,15320.83471,0.0,NA,NA,64.32878515,75.59507238,92.87117009,0,0,0,0,0,1,0,0,0
2618,6140,Osa,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.38,103.89,2849.4244,10793.1321,5545.6482,0,NA,NA,3074.6085350000003,6071.9285469999995,15536.15426,0.0,NA,NA,64.49588270000001,75.88903967,93.14035567,0,0,0,0,0,1,0,0,0
2619,6143,Ust'-Ordynskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,52.8,104.75,2787.84,10972.5625,5530.8,0,NA,NA,3330.260635,6574.384155,16456.26338,0.0,NA,NA,65.78517152,77.28055906,94.25422346,0,0,0,0,0,1,0,0,0
2621,6151,Balei,Chitinskaia oblast',Sibirskii,0,1,0,65.0,51.58,116.64,2660.4964,13604.8896,6016.2912,0,NA,31206,2413.017334,4891.677143,11114.787620000001,0.0,NA,107.08867190000001,60.66280789,72.16996064,86.78844699,0,0,0,0,0,1,0,0,0
2623,6155,Krasnokamensk,Chitinskaia oblast',Sibirskii,0,1,0,65.0,50.09,118.04,2509.0081,13933.4416,5912.6236,0,NA,NA,2130.911604,4196.739057,10036.14123,0.0,NA,NA,58.74157343,69.59001656,84.89683737,0,0,0,0,0,1,0,0,0
2624,6157,Petrovsk-Zabaikal'skii,Chitinskaia oblast',Sibirskii,0,1,0,65.0,51.29,108.83,2630.6641,11843.9689,5581.8907,0,7307,21011,2501.9324079999997,5122.042403,12671.279209999999,0.0,79.14927932,99.05825549,61.22778731,72.95395167,89.24757054,0,0,0,0,0,1,0,0,0
2625,6159,Aksha,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.29,113.29,2529.0841,12834.6241,5697.3541,1627,NA,NA,2271.1090710000003,4601.357416,10934.48794,54.67852831,NA,NA,59.72234828,71.13415464,86.48399425,0,0,0,0,0,1,0,0,0
2626,6162,Aleksandrovskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.92,117.93,2592.8464,13907.4849,6004.9956,0,NA,NA,2196.244061,4345.048938,10430.25865,0.0,NA,NA,59.20539081,70.17064925,85.60813349,0,0,0,0,0,1,0,0,0
2627,6166,Sherlovaia Gora,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.52,116.31,2552.2704,13528.0161,5875.9812,0,NA,NA,2217.940108,4554.443042,11140.36311,0.0,NA,NA,59.35676492,70.9613925,86.831276,0,0,0,0,0,1,0,0,0
2628,6168,Gazimurskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.54,118.35,2656.3716,14006.7225,6099.759,0,NA,NA,2226.004164,4399.1214,10494.585720000001,0.0,NA,NA,59.41269981,70.37800749,85.72194722,0,0,0,0,0,1,0,0,0
2629,6170,Zabaikal'sk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,49.66,117.32,2466.1156,13763.9824,5826.1112,0,NA,NA,2123.626504,4191.889174,10019.522509999999,0.0,NA,NA,58.68909036,69.57072605,84.86630031,0,0,0,0,0,1,0,0,0
2630,6172,Novaia Chara,Chitinskaia oblast',Sibirskii,0,0,0,65.0,56.79,118.27,3225.1041,13987.7929,6716.5533,0,NA,NA,2221.874379,4279.760525,10211.68507,0.0,NA,NA,59.38407636,69.91722977,85.21667701,0,0,0,0,0,1,0,0,0
2631,6173,Chara,Chitinskaia oblast',Sibirskii,0,0,1,65.0,56.9,118.26,3237.61,13985.4276,6728.994000000001,0,NA,NA,2223.329934,4280.1960229999995,10212.45873,0.0,NA,NA,59.39417006,69.91893142,85.21807572,0,0,0,0,0,1,0,0,0
2632,6176,Kadaia,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.93,119.3,2593.8649,14232.49,6075.9490000000005,0,NA,NA,2186.0021899999997,4184.0292420000005,9983.837166,0.0,NA,NA,59.13348036,69.53942125,84.80057526,0,0,0,0,0,1,0,0,0
2633,6177,Kalga,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.92,118.91,2592.8464,14139.5881,6054.8972,0,NA,NA,2178.589324,4223.035822999999,10084.78045,0.0,NA,NA,59.08124992,69.69427214,84.9859541,0,0,0,0,0,1,0,0,0
2634,6180,Karymskoe,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.62,114.35,2664.6244,13075.9225,5902.746999999999,0,NA,NA,2423.0553449999998,5224.993882,12185.431540000001,0.0,NA,NA,60.72749123,73.29429793,88.51039591,0,0,0,0,0,1,0,0,0
2635,6181,Darasun,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.64,113.96,2666.6896,12986.8816,5884.8944,0,NA,NA,2480.239356,5514.601995,12771.31392,0.0,NA,NA,61.09158099,74.22089156,89.39620875,0,0,0,0,0,1,0,0,0
2636,6183,Urul'ga,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.75,114.8,2678.0625,13179.04,5940.9,0,NA,NA,2403.9508260000002,5104.770675,11925.34036,0.0,NA,NA,60.60418286,72.89626248,88.1048965,0,0,0,0,0,1,0,0,0
2637,6186,Krasnyi Chikoi,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.36,108.75,2536.1296,11826.5625,5476.65,0,NA,NA,2453.2889760000003,4943.876456,12006.39527,0.0,NA,NA,60.92091042,72.35042004,88.23210715,0,0,0,0,0,1,0,0,0
2638,6190,Kyra,Chitinskaia oblast',Sibirskii,0,0,1,65.0,49.58,111.98,2458.1764,12539.5204,5551.9684,0,NA,NA,2271.425616,4501.542696,10733.036759999999,0.0,NA,NA,59.7245024,70.76469561,86.13847959,0,0,0,0,0,1,0,0,0
2639,6193,Mogocha,Chitinskaia oblast',Sibirskii,0,1,1,65.0,53.74,119.76,2887.9876,14342.4576,6435.9024,0,NA,NA,2159.47796,4222.423965,10076.54135,0.0,NA,NA,58.94587629,69.69185288,84.97088543,0,0,0,0,0,1,0,0,0
2640,6194,Amazar,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.87,120.86,2901.9769,14607.1396,6510.7282,0,NA,NA,2126.135029,4144.563579,9925.477739,0.0,NA,NA,58.70717984,69.38144941,84.69263658,0,0,0,0,0,1,0,0,0
2641,6195,Davenda,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.54,119.32,2866.5316,14237.2624,6388.3928,0,NA,NA,2174.725579,4264.730268,10161.62699,0.0,NA,NA,59.05396496,69.85840755,85.12597432,0,0,0,0,0,1,0,0,0
2642,6196,Itaka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.9,118.72,2905.21,14094.4384,6399.008000000001,0,NA,NA,2194.270274,4303.418715,10248.66057,0.0,NA,NA,59.19155514,70.00945074,85.28342049,0,0,0,0,0,1,0,0,0
2643,6197,Kliuchevskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.53,119.46,2865.4609,14270.6916,6394.6938,0,NA,NA,2169.805007,4252.496978,10136.05312,0.0,NA,NA,59.01915581,69.81039663,85.07948193,0,0,0,0,0,1,0,0,0
2644,6198,Ksen'evka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.56,118.74,2868.6736,14099.1876,6359.7144,0,NA,NA,2195.7968739999997,4318.610365,10275.46452,0.0,NA,NA,59.20225711,70.06843358,85.33166947,0,0,0,0,0,1,0,0,0
2645,6200,Nerchinsk,Chitinskaia oblast',Sibirskii,0,1,1,65.0,51.97,116.59,2700.8809,13593.2281,6059.1823,6639,6500,17500,2297.910026,4896.56214,11619.78749,77.45261318,77.08062912,95.45204337,59.90381217,72.18692055,87.61830018,0,0,0,0,0,1,0,0,0
2646,6201,Priiskovyi,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.93,116.63,2696.7249,13602.5569,6056.5959,0,NA,NA,3562.6352549999997,6117.482895,15022.14925,0.0,NA,NA,66.88386777,76.01932182,92.49209398,0,0,0,0,0,1,0,0,0
2647,6204,Nerchinskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.3,119.62,2631.69,14308.9444,6136.505999999999,3663,NA,NA,2110.5271620000003,4188.804443999999,9988.248267,67.33905576,NA,NA,58.59432546,69.55844625,84.80871093,0,0,0,0,0,1,0,0,0
2648,6207,Oloviannaia,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.93,115.6,2593.8649,13363.36,5887.508000000001,0,NA,NA,2283.986698,4651.83404,11112.241740000001,0.0,NA,NA,59.80977149,71.3183094,86.78417881,0,0,0,0,0,1,0,0,0
2649,6209,Kalangui,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.01,116.53,2602.0201,13579.2409,5944.1953,0,NA,NA,2267.221659,4586.686847999999,11152.98254,0.0,NA,NA,59.69587274,71.08029777,86.85237631,0,0,0,0,0,1,0,0,0
2650,6210,Iasnogorsk,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.87,115.69,2587.7569,13384.1761,5885.1503,0,NA,NA,2274.317521,4623.735195,11064.91914,0.0,NA,NA,59.74416999,71.21601451,86.70468303,0,0,0,0,0,1,0,0,0
2651,6212,Nizhnii Tsasuchei,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.51,115.13,2551.2601,13254.9169,5815.2163,0,NA,NA,2254.112271,4549.643096,10842.26534,0.0,NA,NA,59.60629787,70.94362837,86.32653185,0,0,0,0,0,1,0,0,0
2652,6215,Baliaga,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.14,108.93,2615.2996,11865.7449,5570.6802,0,NA,NA,2487.762629,5464.320922999999,13607.161890000001,0.0,NA,NA,61.13893537,74.06315224,90.59901609,0,0,0,0,0,1,0,0,0
2653,6216,Novopavlovka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.22,109.2,2623.4884,11924.64,5593.224,0,NA,NA,2475.0622780000003,5310.203826,13142.09355,0.0,NA,NA,61.05892165,73.57154199,89.93820628,0,0,0,0,0,1,0,0,0
2654,6217,Tarbagatai,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.19,109.09,2620.4161,11900.6281,5584.3171,0,NA,NA,2480.181366,5391.271618,13385.20254,0.0,NA,NA,61.09121549,73.8316845,90.2862003,0,0,0,0,0,1,0,0,0
2655,6219,Priargunsk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.36,119.07,2536.1296,14177.6649,5996.3652,0,NA,NA,2122.975562,4140.850867,9882.538681999999,0.0,NA,NA,58.68439325,69.36652025,84.61285683,0,0,0,0,0,1,0,0,0
2656,6220,Klichka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.44,117.99,2544.1936,13921.6401,5951.4156,0,NA,NA,2156.623352,4256.246563000001,10195.92635,0.0,NA,NA,58.92556656,69.82512521,85.18816585,0,0,0,0,0,1,0,0,0
2657,6222,Sretensk,Chitinskaia oblast',Sibirskii,0,1,1,65.0,52.25,117.72,2730.0625,13857.9984,6150.87,1400,10252,13528,2267.177517,4436.140211999999,10687.37265,52.4788323,85.28943783,90.48797759,59.69557188,70.51867731,86.05935587,0,0,0,0,0,1,0,0,0
2658,6223,Kokui,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.22,117.54,2726.9284,13815.6516,6137.9388,0,NA,NA,2399.703007,5290.509971,11878.11376,0.0,NA,NA,60.57664968,73.50781595,88.03042065,0,0,0,0,0,1,0,0,0
2659,6224,Ust'-Karsk,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.71,118.81,2778.3441,14115.8161,6262.4751,0,NA,NA,2205.39354,4372.874691,10366.37255,0.0,NA,NA,59.26938501,70.27763809999999,85.49447862,0,0,0,0,0,1,0,0,0
2660,6226,Tupik,Chitinskaia oblast',Sibirskii,0,0,1,65.0,54.43,119.95,2962.6249,14388.0025,6528.8785,0,NA,NA,2155.525044,4196.9012490000005,10028.87384,0.0,NA,NA,58.91774618,69.59066134,84.88348902,0,0,0,0,0,1,0,0,0
2661,6228,Vershino-Darasunskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.36,115.56,2741.5696,13354.1136,6050.7216,0,NA,NA,2399.026047,4974.487671,11618.667309999999,0.0,NA,NA,60.572257900000004,72.45546615,87.61649536,0,0,0,0,0,1,0,0,0
2662,6229,Verkh-Usugli,Chitinskaia oblast',Sibirskii,0,0,1,65.0,52.69,115.2,2776.2361,13271.04,6069.888000000001,0,NA,NA,2371.296961,4892.4923770000005,11497.87477,0.0,NA,NA,60.39143016,72.17279204,87.42095716,0,0,0,0,0,1,0,0,0
2663,6232,Drovianaia,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.57,113.04,2659.4649,12778.0416,5829.4728,0,NA,NA,2472.16368,5422.297554,12637.70232,0.0,NA,NA,61.04060996,73.93033139,89.19744451,0,0,0,0,0,1,0,0,0
2664,6233,Ulety,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.35,112.49,2636.8225,12654.0001,5776.3615,0,NA,NA,2404.699829,5042.940956,11923.438890000001,0.0,NA,NA,60.60903329,72.68832293,88.10190300000001,0,0,0,0,0,1,0,0,0
2665,6236,Khilok,Chitinskaia oblast',Sibirskii,0,1,1,65.0,51.35,110.46,2636.8225,12201.4116,5672.121,0,4953,14836,2422.980719,4923.334631000001,11887.061440000001,0.0,72.3817885,92.25241238,60.72701122,72.27960599,88.04455135,0,0,0,0,0,1,0,0,0
2666,6237,Mogzon,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.75,111.96,2678.0625,12535.0416,5793.93,0,NA,NA,2427.439118,5089.800285,12086.76677,0.0,NA,NA,60.75566631,72.8461204,88.3574898,0,0,0,0,0,1,0,0,0
2667,6239,Chernyshevsk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,52.53,117.03,2759.4009,13696.0209,6147.5859,0,NA,NA,2341.501419,4748.889445000001,11176.82267,0.0,NA,NA,60.19506139999999,71.66750199,86.89218012,0,0,0,0,0,1,0,0,0
2668,6240,Aksenovo-Zilovskoe,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.07,117.52,2816.4249,13810.9504,6236.7864,0,NA,NA,2260.001206,4515.435501,10683.072559999999,0.0,NA,NA,59.6465922,70.81654899,86.05188943,0,0,0,0,0,1,0,0,0
2669,6241,Bukachacha,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.97,116.91,2805.8209,13667.9481,6192.7227,0,NA,NA,2294.325523,4607.1934280000005,10889.29988,0.0,NA,NA,59.87964931,71.15553704,86.40698811,0,0,0,0,0,1,0,0,0
2670,6242,Zhireken,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.84,113.31,2792.0656,12839.1561,5987.3004,0,NA,NA,2438.9852690000002,5156.751206,12115.59982,0.0,NA,NA,60.82966323,73.06936479,88.40228894,0,0,0,0,0,1,0,0,0
2671,6244,Atamanovka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.94,113.62,2697.7636,12909.5044,5901.4228,0,NA,NA,3066.724752,8604.882596,18877.67649,0.0,NA,NA,64.45465124,82.08514138,96.93850488,0,0,0,0,0,1,0,0,0
2672,6245,Novokruchininskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.77,113.79,2680.1329,12948.1641,5890.9083,0,NA,NA,2590.101367,6081.457799,13897.27598,0.0,NA,NA,61.77099033,75.91636405,91.00107057,0,0,0,0,0,1,0,0,0
2673,6246,Iablonovo,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.84,112.77,2687.3856,12717.0729,5845.9968,0,NA,NA,2509.639271,5579.609657999999,12975.306709999999,0.0,NA,NA,61.27592925,74.42295672,89.69611603,0,0,0,0,0,1,0,0,0
2674,6248,Vershino-Shakhtaminskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.29,117.89,2630.6641,13898.0521,6046.5781,0,NA,NA,2229.7513089999998,4427.544637,10637.75856,0.0,NA,NA,59.43863123,70.48610694,85.97304526,0,0,0,0,0,1,0,0,0
2675,6249,Shelopugino,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.65,117.59,2667.7225,13827.4081,6073.5235,0,NA,NA,2289.746756,4598.726434,11068.69196,0.0,NA,NA,59.84873634,71.12450723,86.71103199999999,0,0,0,0,0,1,0,0,0
2677,6253,Arbagar,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.94,116.28,2697.7636,13521.0384,6039.5832,0,NA,NA,2714.7868120000003,5688.062154,12903.97058,0.0,NA,NA,62.51224741,74.75547576,89.59172122,0,0,0,0,0,1,0,0,0
2678,6254,Pervomaiskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.67,115.63,2669.7889,13370.2969,5974.6021,0,NA,NA,2433.152941,5153.412856,11912.04675,0.0,NA,NA,60.79232329,73.05829403,88.08395931,0,0,0,0,0,1,0,0,0
2679,6255,Kholbon,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.21,116.22,2622.4641,13507.0884,5951.6262,0,NA,NA,2314.079951,4718.425445,11475.794409999999,0.0,NA,NA,60.01240605,71.55857948,87.38501542,0,0,0,0,0,1,0,0,0
2680,6258,Aginskoe,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,51.11,114.43,2612.2321,13094.2249,5848.5173,0,NA,NA,2340.035105,4848.936946,11441.514490000001,0.0,NA,NA,60.18534151,72.020933,87.32909307,0,0,0,0,0,1,0,0,0
2681,6259,Novoorlovsk,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,0,65.0,51.06,114.76,2607.1236,13169.8576,5859.6456,0,NA,NA,2322.0621690000003,4780.9937899999995,11309.4678,0.0,NA,NA,60.06576955,71.78162462,87.1122718,0,0,0,0,0,1,0,0,0
2682,6262,Dul'durga,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,50.68,113.6,2568.4624,12904.96,5757.2480000000005,0,NA,NA,2332.446631,4719.512656,11183.461659999999,0.0,NA,NA,60.13495414,71.56247741,86.90325116,0,0,0,0,0,1,0,0,0
2683,6265,Mogoitui,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,51.29,114.92,2630.6641,13206.6064,5894.2468,0,NA,NA,2345.065036,4867.521498,11481.57878,0.0,NA,NA,60.21866179,72.08587593,87.39443701,0,0,0,0,0,1,0,0,0
2684,6269,Iakutsk,Iakutskaia ASSR,Dalnevostochny,1,1,0,71.0,62.03,129.74,3847.7209,16832.4676,8047.7722,6535,10558,52882,2014.40338,3756.5516409999996,8834.678104999999,77.1749534,85.83353849,118.2834236,57.88285604,67.75358684,82.56339097,0,0,1,0,0,0,0,0,0
2685,6275,Mirnyi,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,62.53,113.97,3910.0009,12989.1609,7126.5441,0,NA,NA,2409.958318,4517.537977,10635.08183,0.0,NA,NA,60.64304945,70.824384,85.96837851,0,0,1,0,0,0,0,0,0
2686,6277,Neriungri,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,56.67,124.65,3211.4889,15537.6225,7063.9155,0,NA,NA,2058.4459850000003,3938.93557,9489.952029,0.0,NA,NA,58.21242282,68.53630753,83.86875953,0,0,1,0,0,0,0,0,0
2687,6279,Zolotinka,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.19,124.84,3157.3161,15585.0256,7014.7596,0,NA,NA,2048.432444,3930.4811259999997,9477.029626000001,0.0,NA,NA,58.13803433,68.50073566,83.84380365,0,0,1,0,0,0,0,0,0
2688,6280,Nagornyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,55.95,124.93,3130.4025,15607.5049,6989.8335,0,NA,NA,2043.793769,3927.475083,9476.792333,0.0,NA,NA,58.10346746,68.48807159,83.84334511,0,0,1,0,0,0,0,0,0
2689,6282,Khani,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.91,119.95,3238.7481,14388.0025,6826.3545,0,NA,NA,2177.07971,4179.851193,9984.242524,0.0,NA,NA,59.07059436,69.52275971,84.80132302,0,0,1,0,0,0,0,0,0
2690,6285,Belaia Gora,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.53,146.2,4696.3609,21374.44,10019.086,0,NA,NA,1881.479098,3424.9741,7901.699178,0.0,NA,NA,56.84878763,66.24086612,80.54762919,0,0,1,0,0,0,0,0,0
2691,6287,Aldan,Iakutskaia ASSR,Dalnevostochny,0,1,1,71.0,58.6,125.36,3433.96,15715.1296,7346.096,0,NA,14000,2071.038704,3924.0090939999995,9361.230253,0.0,NA,91.14163098,58.30552639,68.47345925,83.61880769,0,0,1,0,0,0,0,0,0
2693,6289,Bezymiannyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.75,126.39,3451.5625,15974.4321,7425.4125,0,NA,NA,2051.334123,3886.2413060000003,9532.234487,0.0,NA,NA,58.15962275,68.31349342,83.95020483,0,0,1,0,0,0,0,0,0
2694,6290,Bol'shoi Nimnyr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.04,125.5,3368.6416,15750.25,7284.02,0,NA,NA,2058.737259,3909.63503,9557.862909,0.0,NA,NA,58.21458192,68.41273796,83.99941428,0,0,1,0,0,0,0,0,0
2695,6292,Lebedinyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.48,125.51,3419.9104,15752.7601,7339.8248,0,NA,NA,2065.703512,3915.61005,10223.80492,0.0,NA,NA,58.26614117,68.43800242,85.23857793,0,0,1,0,0,0,0,0,0
2696,6293,Leninskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.58,125.43,3431.6164,15732.6849,7347.6894,0,NA,NA,2069.156751,3920.669307,12381.09674,0.0,NA,NA,58.2916436,68.45936824,88.81038374,0,0,1,0,0,0,0,0,0
2697,6294,Nizhnii Kuranakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.81,125.54,3458.6161,15760.2916,7383.0074,0,NA,NA,2070.730834,3919.810413,9900.88115,0.0,NA,NA,58.30325605,68.45574274,84.64697443,0,0,1,0,0,0,0,0,0
2698,6296,Yllymakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.57,126.69,3430.4449,16050.3561,7420.2333,0,NA,NA,2041.7391910000001,3869.066134,9446.666747,0.0,NA,NA,58.08813519,68.24029535,83.78504704,0,0,1,0,0,0,0,0,0
2699,6299,Ytyk-Kiuel',Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,62.36,133.56,3888.7696,17838.2736,8328.8016,0,NA,NA,1979.7523239999998,3670.822036,8761.050197,0.0,NA,NA,57.6191368,67.37406959,82.41137421,0,0,1,0,0,0,0,0,0
2700,6302,Chokurdakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,70.62,147.89,4987.1844,21871.4521,10443.9918,0,NA,NA,1905.474416,3454.839581,7921.430576000001,0.0,NA,NA,57.04004922,66.38226635,80.59240179999999,0,0,1,0,0,0,0,0,0
2701,6304,Amga,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,60.89,131.97,3707.5921,17416.0809,8035.6533,0,NA,NA,1990.055731,3709.4872649999998,8925.611317,0.0,NA,NA,57.69796909,67.54619044,82.74958883,0,0,1,0,0,0,0,0,0
2702,6307,Saskylakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,71.96,114.12,5178.2416,13023.3744,8212.0752,0,NA,NA,2477.093027,4501.035233,10301.982970000001,0.0,NA,NA,61.07173962,70.76279889,85.3792942,0,0,1,0,0,0,0,0,0
2703,6310,Tiksi,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,71.63,128.85,5130.8569,16602.3225,9229.5255,0,NA,NA,2194.360176,3987.8739729999998,9143.047295999999,0.0,NA,NA,59.19218557,68.74090534,83.18806252,0,0,1,0,0,0,0,0,0
2704,6313,Verkhneviliuisk,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,63.45,120.32,4025.9025,14476.9024,7634.304,0,NA,NA,2263.560704,4219.294698,9921.755584999999,0.0,NA,NA,59.67090334,69.67947508,84.6857331,0,0,1,0,0,0,0,0,0
2705,6315,Zyrianka,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,65.74,150.89,4321.7476,22767.7921,9919.5086,0,NA,NA,1764.0613309999999,3219.107539,7477.326806,0.0,NA,NA,55.8812165,65.23565839,79.55981054,0,0,1,0,0,0,0,0,0
2707,6318,Batagai,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,67.66,134.65,4577.8756,18130.6225,9110.419,0,NA,NA,2039.082913,3729.7943950000003,8663.89762,0.0,NA,NA,58.06829287,67.6359588,82.20903778,0,0,1,0,0,0,0,0,0
2709,6323,Kysyl-Syr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,63.9,122.76,4083.21,15070.0176,7844.3640000000005,0,NA,NA,2216.951368,4121.763676,9694.173791,0.0,NA,NA,59.34989453,69.28958245,84.25918763,0,0,1,0,0,0,0,0,0
2710,6325,Berdigestiakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,62.1,126.71,3856.41,16055.4241,7868.691,0,NA,NA,2119.9441260000003,3949.5673469999997,9463.077984,0.0,NA,NA,58.66250231,68.5809453,83.81682604,0,0,1,0,0,0,0,0,0
