"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Spain","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","35687714","40"
"Spain","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","35287558","40"
"Spain","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","34921497","40"
"Spain","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","34571714","40"
"Spain","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","1998","34216274","40"
"Spain","1970","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1974","33956376",""
"Spain","1970","Total","Both Sexes","Census - de facto - sample tabulation","Final figure, complete","1974","34040641",""
"Spain","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","33752415","41"
"Spain","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","33426727",""
"Spain","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","33078581",""
"Spain","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","32927193",""
"Spain","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","32734075",""
"Spain","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","32393281",""
"Spain","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","32056125",""
"Spain","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","31722567",""
"Spain","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","31392573",""
"Spain","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","31066105",""
"Spain","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","30743127",""
"Spain","1960","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1968","30528539",""
"Spain","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","30455156",""
"Spain","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","30194710",""
"Spain","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","29942611",""
"Spain","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","29692573",""
"Spain","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","1975","29444721",""
"Spain","1955","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","29198892",""
"Spain","1954","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","28955122",""
"Spain","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","28713395",""
"Spain","1952","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","28473683",""
"Spain","1951","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","28235976",""
"Spain","1950","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1964","27976755",""
"Spain","1950","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","28008755",""
"Spain","1949","Total","Both Sexes","Estimate - de facto","Final figure, complete","1966","27651000",""
"Spain","1948","Total","Both Sexes","Estimate - de facto","Final figure, complete","1966","27437000",""
"Sweden","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","9995153","7,27"
"Sweden","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","10057698","1,7,27"
"Sweden","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","9851017","7,27"
"Sweden","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","9923085","1,7,27"
"Sweden","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","9747355","7,27"
"Sweden","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","9799186","7,27"
"Sweden","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","9644864","7,27"
"Sweden","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","9696109.5","7,27"
"Sweden","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","9555893","7,27"
"Sweden","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","9600378.5","7,27"
"Sweden","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","9482855","7"
"Sweden","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","9519375","7"
"Sweden","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2014","9482855","7"
"Sweden","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","9449213","7"
"Sweden","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2011","9378126","7"
"Sweden","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2010","9298514.5","7"
"Sweden","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","9182927","7"
"Sweden","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","9219637","7"
"Sweden","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","9148092","7"
"Sweden","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","9113257","7"
"Sweden","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2007","9080505","7"
"Sweden","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","9029572","7"
"Sweden","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","8993531","7"
"Sweden","2003","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2003","8975670","7"
"Sweden","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2004","8958229","7"
"Sweden","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8924958","7"
"Sweden","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","8895960","7"
"Sweden","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8872110","7"
"Sweden","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2008","8857874","7"
"Sweden","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8850974","7"
"Sweden","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8846062","7"
"Sweden","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8840998","7"
"Sweden","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","1997","8844499",""
"Sweden","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8826939","7"
"Sweden","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","1996","8837496",""
"Sweden","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8780745","7"
"Sweden","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","8816381",""
"Sweden","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8718561","7"
"Sweden","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8668066","7"
"Sweden","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","1993","8692013",""
"Sweden","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8617375","7"
"Sweden","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","1992","8644119",""
"Sweden","1990","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1991","8587353",""
"Sweden","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8558833",""
"Sweden","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8492962",""
"Sweden","1988","Total","Both Sexes","Estimate - de facto","Final figure, complete","1989","8436491",""
"Sweden","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8436485.5",""
"Sweden","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8397799",""
"Sweden","1986","Total","Both Sexes","Estimate - de facto","Final figure, complete","1986","8368991",""
"Sweden","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8369827",""
"Sweden","1985","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1988","8360178",""
"Sweden","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8350380",""
"Sweden","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8336597",""
"Sweden","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","1986","8342621",""
"Sweden","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8329028.5",""
"Sweden","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8325258.5",""
"Sweden","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8320485",""
"Sweden","1980","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1984","8320438",""
"Sweden","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8310473.5",""
"Sweden","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8293723.5",""
"Sweden","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8275776.5",""
"Sweden","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8251647.5",""
"Sweden","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8222310.5",""
"Sweden","1975","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1977","8208544",""
"Sweden","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8192566.5",""
"Sweden","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8160559.5",""
"Sweden","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8136778.5",""
"Sweden","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","8122147",""
"Sweden","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","8098154",""
"Sweden","1970","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1972","8076903",""
"Sweden","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","2006","8042706",""
"Sweden","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","7967731.5",""
"Sweden","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","7911983.5",""
"Sweden","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","7934996",""
"Sweden","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","7867931",""
"Sweden","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","7807797",""
"Sweden","1965","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1968","7766424",""
"Sweden","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","7733853",""
"Sweden","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","7661353.5",""
"Sweden","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","7604327.5",""
"Sweden","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","7561588",""
"Sweden","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2003","7519997.5",""
"Sweden","1960","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1968","7495316",""
"Sweden","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","1994","7480395",""
"Sweden","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","1987","7453706",""
"Sweden","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","1987","7415138",""
"Sweden","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","1987","7366997",""
"Sweden","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","1987","7315617",""
