,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,log_pop1897,log_pop1926,log_pop1939,log_pop1959,log_pop1970,log_pop1979,log_pop1989,log_pop2002,log_pop2010,lag_log_pop1897,lag_log_pop1926,lag_log_pop1939,lag_log_pop1959,lag_log_pop1970,lag_log_pop1979,lag_log_pop1989,lag_log_pop2002,lag_log_pop2010,log_mp1897,log_mp1926,log_mp1939,log_mp1959,log_mp1970,log_mp1979,log_mp1989,log_mp2002,log_mp2010
26,87,Vorkuta,Komi ASSR,Severno-Zapadny,,1,,1.0,67.48,64.03,"4553,5504","4099,8409","4320,7444",,,,84125,90000,101100,214527,132378,95866,4829.08135,8637.603405,19311.50673,30742.65972,39771.31045,47307.84899,63268.53736,61786.90766,57081.52137,,,,128.5969396,130.1325381,132.7994739,150.7048626,139.0846785,131.5771113,71.95130539,82.15392862,97.38643173,106.7792906,112.1671859,115.8729855,122.2161966,121.6928179,119.9514674,,,,11.34005907,11.40756495,11.52386541,12.27619088,11.79341675,11.47070666,8.403800504,8.51318517,10.09831393,11.07381567,11.73606902,12.04941884,12.36533453,12.35486327,12.4327061,8425.678681,14862.55007,32761.50195,51352.83462,66208.52541,78242.51844,103004.069,100861.9449,92631.72131
27,101,Inta,Komi ASSR,Severno-Zapadny,,1,,1.0,66.03,60.17,"4359,9609","3620,4289","3973,0251",,,,45136,50200,50800,66356,43350,35124,5457.388051,9720.048282,21673.82193,34701.74675,44824.86208,53365.1628,71470.91941,69480.95362,64181.57398,,,,114.8634223,117.1540036,117.4113463,123.2719339,113.9996526,109.5505516,74.04130223,84.30812986,99.67746946,109.2975175,114.7152006,118.4813404,124.9263556,124.2959186,122.5331979,,,,10.71743543,10.82377031,10.83565163,11.10278947,10.67706198,10.46663994,,,,11.34005907,11.40756495,11.52386541,12.27619088,11.79341675,11.47070666,4829.08135,8637.603405,19311.50673,30742.65972,39771.31045,47307.84899,63268.53736,61786.90766,57081.52137
28,105,Pechora,Komi ASSR,Severno-Zapadny,,1,,1.0,65.14,57.23,"4243,2196","3275,2729","3727,9622",,,,30586,41000,56400,64746,48700,57728,5999.963982,10657.23968,23698.79892,37754.93039,48777.6155,57970.24299,78299.42603,75901.79485,70011.42523,,,,106.6737327,112.8125946,119.6885107,122.7271179,116.4982242,120.1982797,75.68145241,86.00697811,101.4689482,111.0678094,116.5326034,120.2901166,126.9744846,126.2745652,124.4655672,,,,10.32829767,10.62132735,10.94022444,11.0782272,10.79343431,10.9634976,,,,10.71743543,10.82377031,10.83565163,11.10278947,10.67706198,10.46663994,5457.388051,9720.048282,21673.82193,34701.74675,44824.86208,53365.1628,71470.91941,69480.95362,64181.57398
29,106,Usinsk,Komi ASSR,Severno-Zapadny,,1,,1.0,66.01,57.55,"4357,3201","3312,0025","3798,8755",,,,,700,19500,47219,45358,47465,5708.190158,10140.52306,22518.3197,36217.14649,46754.06765,55434.7976,74606.67114,71614.95727,66126.0916,,,,,42.91665356,97.5782375,115.8325177,114.9686147,115.9443943,74.81657128,85.08761566,100.442177,110.1930542,115.6196227,119.3111161,125.8880681,124.9713653,123.1948751,,,,,6.551080335,9.878169745,10.76255163,10.72234185,10.76774788,,,,10.32829767,10.62132735,10.94022444,11.0782272,10.79343431,10.9634976,5999.963982,10657.23968,23698.79892,37754.93039,48777.6155,57970.24299,78299.42603,75901.79485,70011.42523
30,108,Ukhta,Komi ASSR,Severno-Zapadny,,1,,7.0,63.57,53.67,"4041,1449","2880,4689","3411,8019",,,2669,36154,62900,87500,136931,124027,121596,7175.344882,12902.93553,28341.03097,44539.49775,57849.95277,68352.70941,89987.94174,87872.66044,82549.8773,,,62.24356567,110.1564202,122.0870624,129.4906095,139.8834269,137.5519551,137.0880204,78.826095,89.59020271,105.104855,114.5784347,120.244557,123.931142,130.1294811,129.5873508,128.1686176,,,7.889459149,10.49554287,11.04930144,11.37939407,11.82723243,11.72825456,11.70845935,,,,,6.551080335,9.878169745,10.76255163,10.72234185,10.76774788,5708.190158,10140.52306,22518.3197,36217.14649,46754.06765,55434.7976,74606.67114,71614.95727,66126.0916
31,114,Vuktyl,Komi ASSR,Severno-Zapadny,,1,1,7.0,63.87,57.32,"4079,3769","3285,5824","3661,0284",,,,100,7800,16800,19330,14472,14875,6409.433507,11400.77583,25451.67347,40952.69227,52843.01635,62659.54866,83264.33472,81125.55833,75000.12413,,,,21.20759244,80.31527544,94.65605161,97.40532426,91.77584488,92.30285014,76.83444903,87.26243939,102.9116264,112.788071,118.2673833,122.0024376,128.3638147,127.7748395,126.0061264,,,,4.605170186,8.961879013,9.729134165,9.869413572,9.579971027,9.60743723,,,7.889459149,10.49554287,11.04930144,11.37939407,11.82723243,11.72825456,11.70845935,7175.344882,12902.93553,28341.03097,44539.49775,57849.95277,68352.70941,89987.94174,87872.66044,82549.8773
32,116,Shchel'iaiur,Komi ASSR,Severno-Zapadny,,,,1.0,65.33,53.43,"4268,0089","2854,7649","3490,5819",,,,,,,4122,3551,,6342.90494,11246.13632,24773.47829,38940.56124,50385.11221,59815.19789,79228.18346,77190.46842,71232.38826,,,,,,,69.29053695,66.83037211,,76.65163829,87.00747806,102.3643918,111.7204964,117.2336955,120.9783321,127.240371,126.6532197,124.8516362,,,,,,,8.324093761,8.174984533,,,,,4.605170186,8.961879013,9.729134165,9.869413572,9.579971027,9.60743723,6409.433507,11400.77583,25451.67347,40952.69227,52843.01635,62659.54866,83264.33472,81125.55833,75000.12413
33,117,Izhma,Komi ASSR,Severno-Zapadny,,,1,1.0,65.01,53.93,"4226,3001","2908,4449","3505,9893",,,,,,,3595,3786,,6408.678501,11352.10928,25081.91059,39610.06541,51269.44229,60881.82121,80689.53841,78583.06854,72588.87444,,,,,,,67.03186934,67.88219754,,76.83238383,87.1825353,102.614918,112.0811503,117.6107756,121.3674565,127.6530338,127.0559898,125.2735548,,,,,,,8.18729927,8.239065332,,,,,,,,8.324093761,8.174984533,,6342.90494,11246.13632,24773.47829,38940.56124,50385.11221,59815.19789,79228.18346,77190.46842,71232.38826
34,120,Emva,Komi ASSR,Severno-Zapadny,,1,1,7.0,62.56,50.83,"3913,7536","2583,6889","3179,9248",,,,13700,13500,15900,18782,16739,14574,7968.02976,14005.204,30984.6073,48698.87675,63239.21038,75005.04039,98902.38147,96754.20243,89387.5859,,,,90.7285037,90.44856342,93.58771527,96.83847594,94.58528422,91.91046159,80.69774811,91.14872718,106.9413651,116.4977263,122.2059456,126.007598,132.2934413,131.7887709,129.9768062,,,,9.525151112,9.510444964,9.674074388,9.840654243,9.725496605,9.586994398,,,,,,,8.18729927,8.239065332,,6408.678501,11352.10928,25081.91059,39610.06541,51269.44229,60881.82121,80689.53841,78583.06854,72588.87444
35,122,Sindor,Komi ASSR,Severno-Zapadny,,,,7.0,62.86,51.88,"3951,3796","2691,5344","3261,1768",,,,,,,2724,3030,2473,7625.107258,13443.08479,29778.02044,47134.08705,61102.09642,72471.1884,95590.74747,93403.10403,86309.64311,,,,,,,62.5658325,64.26135265,61.04589528,79.90932646,90.3682208,106.1214345,115.7937779,121.4470442,125.2372357,131.511155,130.980697,129.1790594,,,,,,,7.909856667,8.016317899,7.813187268,,,,9.525151112,9.510444964,9.674074388,9.840654243,9.725496605,9.586994398,7968.02976,14005.204,30984.6073,48698.87675,63239.21038,75005.04039,98902.38147,96754.20243,89387.5859
36,126,Koigorodok,Komi ASSR,Severno-Zapadny,,,1,7.0,60.46,51.02,"3655,4116","2603,0404","3084,6692",,,,,,,2923,3076,,9196.763782,16264.83686,36059.15132,56979.50947,73817.66814,87406.95736,114899.934,112693.0029,103927.3377,,,,,,,63.68623774,64.50315033,,83.29495421,94.02717018,110.1012854,119.9122895,125.6496034,129.4663973,135.7648368,135.3132558,133.4359338,,,,,,,7.980365765,8.031385331,,,,,,,,7.909856667,8.016317899,7.813187268,7625.107258,13443.08479,29778.02044,47134.08705,61102.09642,72471.1884,95590.74747,93403.10403,86309.64311
37,129,Kortkeros,Komi ASSR,Severno-Zapadny,,,1,7.0,61.8,51.6,"3819,24","2662,56","3188,88",,,,,,,4373,4659,,8302.285645,14602.69819,32576.87303,51902.51127,67853.04476,80734.67644,106441.3826,104227.5945,96732.21529,,,,,,,70.27811855,71.34431015,,81.43774024,91.94818453,107.980319,117.877108,123.7678398,127.6656713,133.988721,133.5025925,131.7835528,,,,,,,8.383204551,8.446556112,,,,,,,,7.980365765,8.031385331,,9196.763782,16264.83686,36059.15132,56979.50947,73817.66814,87406.95736,114899.934,112693.0029,103927.3377
38,133,"Iz""iaiu",Komi ASSR,Severno-Zapadny,,,,1.0,65.11,56.98,"4239,3121","3246,7204","3709,9678",,,,,,,2588,1716,1314,6036.579009,10719.71571,23828.8883,40435.09501,52371.6295,62864.65666,84800.73288,80728.63039,75496.44448,,,,,,,61.75823295,55.46899913,51.56433671,75.78734498,86.11542884,101.5792648,112.5180671,118.0725704,122.0746421,128.7784536,127.6639789,126.1542487,,,,,,,7.858640656,7.44775128,7.180831199,,,,,,,8.383204551,8.446556112,,8302.285645,14602.69819,32576.87303,51902.51127,67853.04476,80734.67644,106441.3826,104227.5945,96732.21529
39,135,Kozhva,Komi ASSR,Severno-Zapadny,,,,1.0,65.11,57.05,"4239,3121","3254,7025","3714,5255",,,,,,,5818,3549,3045,6028.949177,10706.92392,23803.43583,41269.0316,53488.73251,64409.59023,85628.12299,81522.83345,76576.05001,,,,,,,75.14656495,66.82116118,64.34055071,75.76532608,86.09326986,101.5577237,112.9515709,118.5316966,122.6117236,128.9989177,127.885303,126.4734077,,,,,,,8.668711839,8.174421153,8.02125618,,,,,,,7.858640656,7.44775128,7.180831199,6036.579009,10719.71571,23828.8883,40435.09501,52371.6295,62864.65666,84800.73288,80728.63039,75496.44448
40,137,Puteets,Komi ASSR,Severno-Zapadny,,,,1.0,65.17,57.1,"4247,1289","3260,41","3721,207",,,,,,,1485,1286,1115,6004.626034,10663.96176,23706.5426,42155.41807,54679.71875,66096.16595,87673.00884,82890.85215,78300.54813,,,,,,,53.3362928,51.25546058,49.23281146,75.69496703,86.01867402,101.4755301,113.4037248,119.0116951,123.1848269,129.5355686,128.2619668,126.9748076,,,,,,,7.303170051,7.159291905,7.016609684,,,,,,,8.668711839,8.174421153,8.02125618,6028.949177,10706.92392,23803.43583,41269.0316,53488.73251,64409.59023,85628.12299,81522.83345,76576.05001
41,140,Ob'iachevo,Komi ASSR,Severno-Zapadny,,,1,7.0,60.43,49.61,"3651,7849","2461,1521","2997,9323",,,,,,,5273,5835,,9575.782187,16889.41797,37195.78165,58124.02852,75311.04194,89120.27078,116894.8048,114748.9492,105816.4151,,,,,,,73.45098036,75.19715896,,84.03375152,94.75937175,110.753537,120.3482375,126.0990211,129.9085248,136.1662543,135.7341962,133.8524264,,,,,,,8.57035474,8.671629545,,,,,,,,7.303170051,7.159291905,7.016609684,6004.626034,10663.96176,23706.5426,42155.41807,54679.71875,66096.16595,87673.00884,82890.85215,78300.54813
42,143,Sosnogorsk,Komi ASSR,Severno-Zapadny,,1,1,7.0,63.58,53.92,"4042,4164","2907,3664","3428,2336",2166,6710,11255,15799,24700,27000,30439,29587,46828,6961.7336,12299.10483,27521.70897,46024.91356,60721.37835,72985.59554,98333.67241,95238.11177,88347.45172,58.99219129,77.63996337,87.02217633,93.46446053,102.3042941,104.1132927,106.5742385,105.9888854,115.6536047,78.29035661,88.68519576,104.5042166,115.2818404,121.3093219,125.3955932,132.1608163,131.4264022,129.7100643,7.680637428,8.81135423,9.328567753,9.667701926,10.11455852,10.20359214,10.32347996,10.29509035,10.75423659,,,,,,,8.57035474,8.671629545,,9575.782187,16889.41797,37195.78165,58124.02852,75311.04194,89120.27078,116894.8048,114748.9492,105816.4151
43,144,Voivozh,Komi ASSR,Severno-Zapadny,,,,7.0,62.9,54.96,"3956,41","3020,6016","3456,984",,,,,,,5517,3920,3389,7127.444474,12660.42595,28226.61976,45231.35387,58536.34157,69419.04228,92006.90996,89773.82678,82981.62949,,,,,,,74.22838266,68.45654307,66.06910111,78.70720338,89.231381,105.0219298,114.9086621,120.503378,124.2760421,130.6361896,130.075137,128.28676,,,,,,,8.615589513,8.273846933,8.128290172,7.680637428,8.81135423,9.328567753,9.667701926,10.11455852,10.20359214,10.32347996,10.29509035,10.75423659,6961.7336,12299.10483,27521.70897,46024.91356,60721.37835,72985.59554,98333.67241,95238.11177,88347.45172
44,146,Nizhnii Odes,Komi ASSR,Severno-Zapadny,,,,7.0,63.65,54.85,"4051,3225","3008,5225","3491,2025",,,,,,,12594,11745,9681,6851.263312,12185.24364,27066.20868,43408.86397,56389.96276,67003.55611,88796.88478,86494.41096,80288.42187,,,,,,,89.13202385,87.81906889,84.23422435,78.00755086,88.51010576,104.1632794,114.028631,119.6846165,123.4876779,129.8256708,129.2276744,127.5404477,,,,,,,9.440975789,9.371182897,9.177920481,,,,,,,8.615589513,8.273846933,8.128290172,7127.444474,12660.42595,28226.61976,45231.35387,58536.34157,69419.04228,92006.90996,89773.82678,82981.62949
45,149,Vyl'gort,Komi ASSR,Severno-Zapadny,,,1,7.0,62.21,54.17,"3870,0841","2934,3889","3369,9157",,,,,,,8965,10211,,7563.865916,13420.28314,29956.45307,47910.08922,61931.27643,73367.36125,96881.36701,94632.09281,87420.5683,,,,,,,82.8297188,85.21543837,,79.76522067,90.33594812,106.2445571,116.1454833,121.7443144,125.5124621,131.8189291,131.2800796,129.4699407,,,,,,,9.101083386,9.23122085,,,,,,,,9.440975789,9.371182897,9.177920481,6851.263312,12185.24364,27066.20868,43408.86397,56389.96276,67003.55611,88796.88478,86494.41096,80288.42187
46,152,Vizinga,Komi ASSR,Severno-Zapadny,,,1,7.0,61.08,50.1,"3730,7664","2510,01","3060,108",,,,,,,7014,7140,,9017.264708,15868.02511,35087.79533,55090.45496,71639.14711,84941.96343,111600.8426,109445.3128,101138.8838,,,,,,,78.4227748,78.73843533,,82.93556058,93.54877103,109.5289642,119.1750321,124.9789162,128.816224,135.0867806,134.6337925,132.8083367,,,,,,,8.855663431,8.873468055,,,,,,,,9.101083386,9.23122085,,7563.865916,13420.28314,29956.45307,47910.08922,61931.27643,73367.36125,96881.36701,94632.09281,87420.5683
47,155,Troitsko-Pechorsk,Komi ASSR,Severno-Zapadny,,,1,7.0,62.7,56.2,"3931,29","3158,44","3523,74",,,,,,,10704,8851,7276,7018.198648,12490.91719,27960.60152,44993.53948,58063.15637,68791.83292,91031.64478,88817.77832,82047.60503,,,,,,,86.08820149,82.59693744,79.07364913,78.43337415,88.97690527,104.8279411,114.7956714,120.3252485,124.0737634,130.3927039,129.8310322,128.0304675,,,,,,,9.278372782,9.088285726,8.89233654,,,,,,,8.855663431,8.873468055,,9017.264708,15868.02511,35087.79533,55090.45496,71639.14711,84941.96343,111600.8426,109445.3128,101138.8838
48,158,Blagoevo,Komi ASSR,Severno-Zapadny,,,,7.0,63.42,47.97,"4022,0964","2301,1209","3042,2574",,,,,,,4695,2640,2221,7928.310979,13858.97964,30441.45159,46619.82181,60352.54695,71440.66561,93893.37073,91685.47154,84560.32229,,,,,,,71.47440041,62.07130108,59.37801012,80.60799086,90.94843042,106.5759013,115.5577935,121.1751488,124.9168912,131.100555,130.5562002,128.7140266,,,,,,,8.454253392,7.878534196,7.705712824,,,,,,,9.278372782,9.088285726,8.89233654,7018.198648,12490.91719,27960.60152,44993.53948,58063.15637,68791.83292,91031.64478,88817.77832,82047.60503
49,160,Usogorsk,Komi ASSR,Severno-Zapadny,,,,7.0,63.44,48.67,"4024,6336","2368,7689","3087,6248",,,,,,,11259,5583,5340,7809.790299,13669.83627,30057.01143,46271.74358,59910.92423,70941.1856,93425.71642,91246.873,83992.57083,,,,,,,87.02880598,74.43343781,73.66756168,80.3377602,90.68651866,106.3136533,115.3967249,121.0135115,124.760108,130.9862378,130.446642,128.5612111,,,,,,,9.328923088,8.627481545,8.582980932,,,,,,,8.454253392,7.878534196,7.705712824,7928.310979,13858.97964,30441.45159,46619.82181,60352.54695,71440.66561,93893.37073,91685.47154,84560.32229
50,161,Koslan,Komi ASSR,Severno-Zapadny,,,1,7.0,63.46,48.89,"4027,1716","2390,2321","3102,5594",,,,,,,3812,2679,,7765.275207,13597.7964,29909.24675,46116.96975,59712.73871,70714.19849,93799.62916,91227.5829,84220.88407,,,,,,,67.9950196,62.30258839,,80.23532248,90.58590953,106.2120482,115.3247522,120.9406217,124.688526,131.0776817,130.4418124,128.6227766,,,,,,,8.245909265,7.89319887,,,,,,,,9.328923088,8.627481545,8.582980932,7809.790299,13669.83627,30057.01143,46271.74358,59910.92423,70941.1856,93425.71642,91246.873,83992.57083
51,165,Parma,Komi ASSR,Severno-Zapadny,,,,1.0,65.94,57.46,"4348,0836","3301,6516","3788,9124",,,,,,,8791,1387,1211,5736.778065,10190.48173,22629.02697,36404.06333,47081.5124,57957.55436,79370.11204,76996.49709,71753.89863,,,,,,,82.4733471,52.34375515,50.3986654,74.90301888,85.17830615,100.5405032,110.3011552,115.7697601,120.2853149,127.2807521,126.5965945,125.0147044,,,,,,,9.08148375,7.23489842,7.099201744,,,,,,,8.245909265,7.89319887,,7765.275207,13597.7964,29909.24675,46116.96975,59712.73871,70714.19849,93799.62916,91227.5829,84220.88407
52,167,Mikun',Komi ASSR,Severno-Zapadny,,1,,1.0,62.36,50.06,"3888,7696","2506,0036","3121,7416",,,,11300,10400,11300,12507,11680,10732,8231.436954,14437.7209,31882.02092,49960.2927,64935.96181,77037.75365,101804.7196,99585.33096,91815.58051,,,,87.09663891,85.55438027,87.09663891,89.00118179,87.71508629,86.1366865,81.28313279,91.73041348,107.5327007,117.050411,122.7920374,126.6086492,132.9596195,132.4517904,130.5886084,,,,9.332558005,9.249561085,9.332558005,9.434043767,9.365633256,9.280985212,,,,,,,9.08148375,7.23489842,7.099201744,5736.778065,10190.48173,22629.02697,36404.06333,47081.5124,57957.55436,79370.11204,76996.49709,71753.89863
53,168,Zheshart,Komi ASSR,Severno-Zapadny,,,,1.0,62.06,49.55,"3851,4436","2455,2025","3075,073",,,,,,,12674,10029,8560,8533.443551,14942.3598,32921.3206,51597.15591,67049.646,79510.35005,104610.0611,102460.8813,94505.48347,,,,,,,89.25162712,84.88372082,81.99040757,81.93414652,92.38968658,108.1990195,117.7490152,123.5029611,127.3205877,133.5872487,133.1078228,131.249402,,,,,,,9.44730793,9.213236175,9.054855469,,,,9.332558005,9.249561085,9.332558005,9.434043767,9.365633256,9.280985212,8231.436954,14437.7209,31882.02092,49960.2927,64935.96181,77037.75365,101804.7196,99585.33096,91815.58051
54,169,Aikino,Komi ASSR,Severno-Zapadny,,,1,1.0,62.22,49.99,"3871,3284","2499,0001","3110,3778",,,,,,,3895,3532,,8337.528773,14617.86133,32290.83894,51283.4489,66477.20217,78831.21516,103926.2019,101654.8059,93957.45609,,,,,,,68.35071228,66.74268378,,81.51421205,91.96808924,107.7971129,117.6167004,123.3124597,127.1270756,133.4356813,132.925637,131.11618,,,,,,,8.267448958,8.169619562,,,,,,,,9.44730793,9.213236175,9.054855469,8533.443551,14942.3598,32921.3206,51597.15591,67049.646,79510.35005,104610.0611,102460.8813,94505.48347
55,173,Ust'-Kulom,Komi ASSR,Severno-Zapadny,,,1,7.0,61.69,53.69,"3805,6561","2882,6161","3312,1361",,,,,,,5888,5475,,7909.895761,14033.56406,31355.80075,50140.94281,64808.38544,76747.58035,101202.7378,98966.07583,91302.79707,,,,,,,75.35406048,74.0967611,,80.56624015,91.18735762,107.1878094,117.128523,122.7484572,126.5237386,132.8228841,132.3082517,130.460638,,,,,,,8.68067166,8.607947555,,,,,,,,8.267448958,8.169619562,,8337.528773,14617.86133,32290.83894,51283.4489,66477.20217,78831.21516,103926.2019,101654.8059,93957.45609
56,176,Ust'-Tsil'ma,Komi ASSR,Severno-Zapadny,,,1,1.0,65.44,52.16,"4282,3936","2720,6656","3413,3504",,3247,,,,,5344,5081,,6433.93361,11327.93012,25033.71898,39052.58483,50529.01695,59944.68137,79163.62336,77168.46203,71248.83114,,65.37509634,,,,,73.68041582,72.81658377,,76.9013484,87.1427225,102.5759577,111.7812314,117.295464,121.025905,127.2219807,126.646802,124.8567942,,8.085486772,,,,,8.583729715,8.533263372,,,,,,,,8.68067166,8.607947555,,7909.895761,14033.56406,31355.80075,50140.94281,64808.38544,76747.58035,101202.7378,98966.07583,91302.79707
57,180,Arkhangel'sk,Arkhangel'skaia oblast',Severno-Zapadny,1,1,,1.0,64.53,40.56,"4164,1209","1645,1136","2617,3368",20882,71091,251000,256309,342600,385000,415921,356051,355714,8095.851154,13741.76648,30198.40094,46827.66819,62180.95184,74642.75877,96653.02004,93085.55178,85928.54061,98.93570345,124.807239,154.5846666,155.1055789,162.4176633,165.4052853,167.398329,163.4007238,163.3765155,80.98392691,90.78650228,106.4104532,115.6534523,121.833117,125.89892,131.7647488,130.9027567,129.0784857,9.946642823,11.17171603,12.43320822,12.45413903,12.74431886,12.86099861,12.93825062,12.78282926,12.78188232,,8.085486772,,,,,8.583729715,8.533263372,,6433.93361,11327.93012,25033.71898,39052.58483,50529.01695,59944.68137,79163.62336,77168.46203,71248.83114
58,185,Koriazhma,Arkhangel'skaia oblast',Severno-Zapadny,,1,,7.0,61.32,47.14,"3760,1424","2222,1796","2890,6248",,,,11200,33200,42800,41795,42811,39629,9720.890418,17090.02114,37426.53575,57336.45952,74095.9899,87298.1228,114702.2844,112082.7307,103069.2678,,,,86.93080469,108.3744534,113.7271533,113.2209211,113.7326343,112.0912697,84.30972083,94.98938931,110.8837483,120.0490994,125.733986,129.4380458,135.7247186,135.1869556,133.244463,,,,9.323669057,10.41030515,10.66429338,10.64053199,10.66455036,10.58731645,9.946642823,11.17171603,12.43320822,12.45413903,12.74431886,12.86099861,12.93825062,12.78282926,12.78188232,8095.851154,13741.76648,30198.40094,46827.66819,62180.95184,74642.75877,96653.02004,93085.55178,85928.54061
59,187,Kotlas,Arkhangel'skaia oblast',Severno-Zapadny,,1,,7.0,61.26,46.7,"3752,7876","2180,89","2860,842",,4280,17265,39162,55700,61400,82512,74082,73516,9888.75598,17215.18737,37314.59811,56851.70324,73954.76183,87408.53901,114298.8728,112069.2272,102887.836,,69.9181655,95.18805532,111.8404001,119.4154015,121.5542658,128.1582262,125.7297513,125.5578147,84.62442753,95.13168415,110.8206745,119.8631152,125.6912041,129.4668091,135.6426391,135.1841539,133.2037917,,8.361708289,9.75643661,10.57546217,10.92773543,11.02516511,11.32069902,11.21292787,11.20525835,,,,9.323669057,10.41030515,10.66429338,10.64053199,10.66455036,10.58731645,9720.890418,17090.02114,37426.53575,57336.45952,74095.9899,87298.1228,114702.2844,112082.7307,103069.2678
60,189,Novodvinsk,Arkhangel'skaia oblast',Severno-Zapadny,,1,,1.0,64.42,40.81,"4149,9364","1665,4561","2628,9802",,,,16300,34200,47800,50183,43383,40612,9377.351274,18003.92567,44887.33262,60504.11052,79377.90163,93142.2665,116917.7971,110625.6842,103292.3039,,,,94.06905667,108.9932017,116.0959038,117.1466717,114.0159027,112.6106997,83.65027856,96.00756681,114.7450353,121.2303744,127.2829665,130.9166946,136.1708443,134.882849,133.2943712,,,,9.698920387,10.43998092,10.77478092,10.8234316,10.67782294,10.61181887,,8.361708289,9.75643661,10.57546217,10.92773543,11.02516511,11.32069902,11.21292787,11.20525835,9888.75598,17215.18737,37314.59811,56851.70324,73954.76183,87408.53901,114298.8728,112069.2272,102887.836
61,191,Onega,Arkhangel'skaia oblast',Severno-Zapadny,,1,,1.0,63.91,38.1,"4084,4881","1451,61","2434,971",2541,5254,15783,21306,25000,25000,26070,23430,21359,8981.53498,15355.76144,33798.85161,48729.64052,63020.23465,74570.47127,95942.51711,93254.21326,86524.47302,61.47050768,73.38911939,93.44487024,99.335986,102.5486575,102.5486575,103.399216,101.2392665,99.3855164,82.86326322,92.91506385,108.746982,116.5113591,122.1292676,125.8771776,131.5954157,130.9441833,129.2355751,7.840312983,8.56674497,9.66668869,9.966744002,10.1266311,10.1266311,10.16854051,10.06177253,9.969228475,,,,9.698920387,10.43998092,10.77478092,10.8234316,10.67782294,10.61181887,9377.351274,18003.92567,44887.33262,60504.11052,79377.90163,93142.2665,116917.7971,110625.6842,103292.3039
62,193,Severodvinsk,Arkhangel'skaia oblast',Severno-Zapadny,,1,,1.0,64.57,39.85,"4169,2849","1588,0225","2573,1145",,,21304,78657,144700,197200,248670,201551,193519,8740.977218,15853.94175,36995.60409,51376.24799,66604.69603,78232.53498,99196.07642,95523.27167,88951.61088,,,99.33411476,127.0771901,141.1918555,148.6442232,154.3528438,149.176855,148.1851178,82.3697331,93.53159569,110.6399862,117.6559174,123.3550168,126.9552242,132.3616596,131.4949599,129.8653471,,,9.966650127,11.27285191,11.88241791,12.19197372,12.423882,12.21379773,12.17313098,7.840312983,8.56674497,9.66668869,9.966744002,10.1266311,10.1266311,10.16854051,10.06177253,9.969228475,8981.53498,15355.76144,33798.85161,48729.64052,63020.23465,74570.47127,95942.51711,93254.21326,86524.47302
63,195,Vel'sk,Arkhangel'skaia oblast',Severno-Zapadny,,1,1,7.0,61.07,42.09,"3729,5449","1771,5681","2570,4363",1989,3486,6712,16938,21900,24600,25967,26241,23885,11052.25179,19117.55025,41186.60689,60250.91963,77554.49331,91427.25138,118586.4644,116573.8106,107214.391,57.68990792,66.52865907,77.64521534,94.81530141,99.88487147,102.2222451,103.3187228,103.5322195,101.6266805,86.68335204,97.18730238,112.9090794,121.1380479,126.7591387,130.491757,136.5017802,136.1020871,134.1562929,7.595387279,8.156510226,8.811652248,9.737314897,9.994241916,10.11050172,10.16458178,10.17507835,10.08100593,,,9.966650127,11.27285191,11.88241791,12.19197372,12.423882,12.21379773,12.17313098,8740.977218,15853.94175,36995.60409,51376.24799,66604.69603,78232.53498,99196.07642,95523.27167,88951.61088
64,196,Kuloi,Arkhangel'skaia oblast',Severno-Zapadny,,,,7.0,61.03,42.5,"3724,6609","1806,25","2593,775",,,,,,,8934,6817,5945,11072.93048,19179.10944,41309.94912,60930.83255,78466.65995,92456.45423,119402.4307,117506.9037,107960.9328,,,,,,,82.7666806,77.91901444,75.52141506,86.71816234,97.25069926,112.9726362,121.3851874,127.0225721,130.7476313,136.6620582,136.2881683,134.3170829,,,,,,,9.097619502,8.827174771,8.690305809,7.595387279,8.156510226,8.811652248,9.737314897,9.994241916,10.11050172,10.16458178,10.17507835,10.08100593,11052.25179,19117.55025,41186.60689,60250.91963,77554.49331,91427.25138,118586.4644,116573.8106,107214.391
65,197,Solginskii,Arkhangel'skaia oblast',Severno-Zapadny,,,,7.0,61.05,41.35,"3727,1025","1709,8225","2524,4175",,,,,,,2583,1873,,11335.13187,19554.90856,42068.54467,61376.71121,78936.30127,93001.23966,120032.3857,118070.8021,108754.9423,,,,,,,61.72784163,56.78069639,,87.15458864,97.6337976,113.3597926,121.5459007,127.1571179,130.8820223,136.7851148,136.3999693,134.4869855,,,,,,,7.856706793,7.535296702,,,,,,,,9.097619502,8.827174771,8.690305809,11072.93048,19179.10944,41309.94912,60930.83255,78466.65995,92456.45423,119402.4307,117506.9037,107960.9328
