ID89,name,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop26,pop39,pop59,pop70,pop79,pop89,pop02,pop10
6003,г. Иркутск,Irkutsk,Irkutskaia oblast',Sibirskii,1,1,0,66,52.25,104.28,"2730,0625","10874,3184","5448,63",51473.0,98764.0,250181.0,365893.0,451000.0,549700.0,628514.0,593604.0,587225.0
6011,г. Ангарск,Angarsk,Irkutskaia oblast',Sibirskii,0,1,0,66,52.54,103.92,"2760,4516","10799,3664","5459,9568",,,,134390.0,203000.0,238800.0,270684.0,251176.0,233765.0
6015,г. Бодайбо,Bodaibo,Irkutskaia oblast',Sibirskii,0,1,0,66,57.84,114.18,"3345,4656","13037,0724","6604,1712",,5488.0,20716.0,18226.0,13900.0,14400.0,20939.0,16504.0,15331.0
6017,г. Братск,Bratsk,Irkutskaia oblast',Sibirskii,0,1,0,66,56.17,101.59,"3155,0689","10320,5281","5706,3103",,,,67269.0,155000.0,213700.0,284622.0,259335.0,246348.0
6023,г. Зима,Zima,Irkutskaia oblast',Sibirskii,0,1,0,66,53.92,102.05,"2907,3664","10414,2025","5502,536",3151.0,8051.0,27556.0,38549.0,41600.0,48100.0,41814.0,34899.0,32522.0
6025,г. Нижнеудинск,Nizhneudinsk,Irkutskaia oblast',Sibirskii,0,1,0,66,54.91,99.03,"3015,1081","9806,9409","5437,7373",5752.0,10342.0,27721.0,38761.0,39700.0,41400.0,43759.0,39624.0,37056.0
6026,г. Алзамай,Alzamai,Irkutskaia oblast',Sibirskii,0,1,0,66,55.56,98.65,"3086,9136","9731,8225","5480,994",,,,13100.0,10600.0,9300.0,9029.0,7383.0,6751.0
6027,г. Саянск,Saiansk,Irkutskaia oblast',Sibirskii,0,1,0,66,54.12,102.17,"2928,9744","10438,7089","5529,4404",,,,,,8400.0,38169.0,43468.0,40786.0
6029,г. Тайшет,Taishet,Irkutskaia oblast',Sibirskii,0,1,0,66,55.93,97.98,"3128,1649","9600,0804","5480,0214",,,21087.0,46799.0,47700.0,50900.0,61355.0,54598.0,35481.0
6032,г. Тулун,Tulun,Irkutskaia oblast',Sibirskii,0,1,0,66,54.56,100.59,"2976,7936","10118,3481","5488,1904",4722.0,5932.0,28198.0,41783.0,49400.0,51800.0,52903.0,51848.0,44603.0
6033,г. Усолье-Сибирское,Usol'e-Sibirskoe,Irkutskaia oblast',Sibirskii,0,1,0,66,52.75,103.64,"2782,5625","10741,2496","5467,01",4244.0,7824.0,19909.0,48494.0,86500.0,103600.0,106496.0,90161.0,83364.0
6034,г. Усть-Илимск,Ust'-Ilimsk,Irkutskaia oblast',Sibirskii,0,1,0,66,58.03,102.82,"3367,4809","10571,9524","5966,6446",,,,500.0,21300.0,68600.0,109280.0,100592.0,86591.0
6035,г. Усть-Кут,Ust'-Kut,Irkutskaia oblast',Sibirskii,0,1,0,66,56.8,105.77,"3226,24","11187,2929","6007,736",,,3321.0,21343.0,33200.0,49600.0,65392.0,49951.0,45061.0
6037,г. Черемхово,Cheremkhovo,Irkutskaia oblast',Sibirskii,0,1,0,66,53.15,103.08,"2824,9225","10625,4864","5478,702",2039.0,8973.0,65574.0,144019.0,119200.0,98500.0,92850.0,75607.0,52650.0
6040,г. Шелехов,Shelekhov,Irkutskaia oblast',Sibirskii,0,1,0,66,52.21,104.1,"2725,8841","10836,81","5435,061",,,,13000.0,29900.0,40600.0,53034.0,52028.0,47960.0
6043,пгт Артемовский,Artemovskii,Irkutskaia oblast',Sibirskii,0,0,0,66,58.21,114.62,"3388,4041","13137,7444","6672,0302",,,,,,,3773.0,2185.0,1539.0
6044,пгт Балахнинский,Balakhninskii,Irkutskaia oblast',Sibirskii,0,0,0,66,58.01,114.29,"3365,1601","13062,2041","6629,9629",,,,,,,2124.0,1720.0,1300.0
6045,пгт Кропоткин,Kropotkin,Irkutskaia oblast',Sibirskii,0,0,0,66,58.51,115.31,"3423,4201","13296,3961","6746,7881",,,,,,,2770.0,1812.0,1335.0
6046,пгт Мамакан,Mamakan,Irkutskaia oblast',Sibirskii,0,0,0,66,57.82,114.01,"3343,1524","12998,2801","6592,0582",,,,,,,3280.0,2288.0,2068.0
6048, г. Вихоревка,Vikhorevka,Irkutskaia oblast',Sibirskii,0,1,0,66,56.12,101.17,"3149,4544","10235,3689","5677,6604",,,,10900.0,17900.0,20500.0,23872.0,24763.0,22528.0
6050, пгт Жигалово,Zhigalovo,Irkutskaia oblast',Sibirskii,0,0,1,66,54.81,105.15,"3004,1361","11056,5225","5763,2715",,,,,,,5663.0,5412.0,5365.0
6052,пгт Залари,Zalari,Irkutskaia oblast',Sibirskii,0,0,1,66,53.55,102.5,"2867,6025","10506,25","5488,875",,,,,,,10693.0,10041.0,9598.0
6053,пгт Тыреть 1-я,Tyret' 1 ia,Irkutskaia oblast',Sibirskii,0,0,0,66,53.67,102.3,"2880,4689","10465,29","5490,441",,,,,,,4414.0,4191.0,3855.0
6056,пгт Большая Речка,Bol'shaia Rechka,Irkutskaia oblast',Sibirskii,0,0,0,66,51.96,104.73,"2699,8416","10968,3729","5441,7708",,,,,,,2225.0,2431.0,2612.0
6057,пгт Маркова,Markovo,Irkutskaia oblast',Sibirskii,0,0,0,66,52.21,104.24,"2725,8841","10865,9776","5442,3704",,,,,,,2569.0,6509.0,9903.0
6058, пгт Мегет,Meget,Irkutskaia oblast',Sibirskii,0,0,0,66,52.4,104.07,"2745,76","10830,5649","5453,268",,,,,,,8008.0,8593.0,8837.0
6060,пгт Кунерма,Kunerma,Irkutskaia oblast',Sibirskii,0,0,0,66,55.77,108.45,"3110,2929","11761,4025","6048,2565",,,,,,,586.0,161.0,59.0
6061,пгт Магистральный,Magistral'nyi,Irkutskaia oblast',Sibirskii,0,0,0,66,56.17,107.47,"3155,0689","11549,8009","6036,5899",,,,,,,8716.0,7627.0,7066.0
6062,пгт Улькан,Ul'kan,Irkutskaia oblast',Sibirskii,0,0,0,66,55.89,107.8,"3123,6921","11620,84","6024,942",,,,,,,9152.0,5853.0,5412.0
6063,с. Казачинское,Kazachinskoe,Irkutskaia oblast',Sibirskii,0,0,1,66,56.27,107.6,"3166,3129","11577,76","6054,652",,,,,,,2792.0,2650.0,
6066,с. Ербогачен,Erbogachen,Irkutskaia oblast',Sibirskii,0,0,1,66,61.28,108.05,"3755,2384","11674,8025","6621,304",,,,,,,3044.0,2073.0,
6069, пгт Качуг,Kachug,Irkutskaia oblast',Sibirskii,0,0,1,66,53.96,105.88,"2911,6816","11210,5744","5713,2848",,,,,,,8936.0,7733.0,
6071,г. Киренск,Kirensk,Irkutskaia oblast',Sibirskii,0,1,1,66,57.79,108.09,"3339,6841","11683,4481","6246,5211",2280.0,4700.0,9550.0,14400.0,14500.0,16200.0,16137.0,13712.0,12652.0
6072,пгт Алексеевск,Alekseevsk,Irkutskaia oblast',Sibirskii,0,0,0,66,57.85,108.33,"3346,6225","11735,3889","6266,8905",,,,,,,3685.0,3164.0,2530.0
6074, пгт Куйтун,Kuitun,Irkutskaia oblast',Sibirskii,0,0,1,66,54.35,101.49,"2953,9225","10300,2201","5515,9815",,,,,,,11137.0,10847.0,10096.0
6076,пгт Мама,Mama,Irkutskaia oblast',Sibirskii,0,0,1,66,58.3,112.91,"3398,89","12748,6681","6582,653",,,,,,,6918.0,4352.0,3632.0
6077,пгт Витимский,Vitimskii,Irkutskaia oblast',Sibirskii,0,0,0,66,58.22,113.26,"3389,5684","12827,8276","6593,9972",,,,,,,4264.0,909.0,457.0
6078,пгт Горно-Чуйский,Gorno-Chuiskii,Irkutskaia oblast',Sibirskii,0,0,0,66,57.63,111.74,"3321,2169","12485,8276","6439,5762",,,,,,,2114.0,621.0,276.0
6079,пгт Луговский,Lugovskii,Irkutskaia oblast',Sibirskii,0,0,0,66,58.07,112.88,"3372,1249","12741,8944","6554,9416",,,,,,,2939.0,633.0,503.0
6080,пгт Согдиондон,Sogdiondon,Irkutskaia oblast',Sibirskii,0,0,0,66,57.71,112.17,"3330,4441","12582,1089","6473,3307",,,,,,,2097.0,581.0,275.0
6082,г. Железногорск-Илимский,Zheleznogorsk-Ilimskii,Irkutskaia oblast',Sibirskii,0,1,1,66,56.57,104.12,"3200,1649","10840,9744","5890,0684",,,,2000.0,22200.0,29100.0,32326.0,29093.0,26134.0
6083,пгт Видим,Vidim,Irkutskaia oblast',Sibirskii,0,0,0,66,56.41,103.1,"3182,0881","10629,61","5815,871",,,,,,,2226.0,1453.0,1234.0
6084,пгт Новая Игирма,Novaia Igirma,Irkutskaia oblast',Sibirskii,0,0,0,66,57.14,103.94,"3264,9796","10803,5236","5939,1316",,,,,,,13070.0,10965.0,10163.0
6085,пгт Радищев,Radishchev,Irkutskaia oblast',Sibirskii,0,0,0,66,57.21,103.48,"3272,9841","10708,1104","5920,0908",,,,,,,1395.0,1310.0,1140.0
6086,пгт Рудногорск,Rudnogorsk,Irkutskaia oblast',Sibirskii,0,0,0,66,57.27,103.74,"3279,8529","10761,9876","5941,1898",,,,,,,5852.0,4559.0,3622.0
6087,пгт Хребтовая,Khrebtovaia,Irkutskaia oblast',Sibirskii,0,0,0,66,56.7,104.25,"3214,89","10868,0625","5910,975",,,,,,,3029.0,2071.0,1502.0
6088,пгт Шестаково,Shestakovo,Irkutskaia oblast',Sibirskii,0,0,0,66,56.48,103.96,"3189,9904","10807,6816","5871,6608",,,,,,,1714.0,1113.0,774.0
6090,пгт Атагай,Atagai,Irkutskaia oblast',Sibirskii,0,0,0,66,55.1,99.38,"3036,01","9876,3844","5475,838",,,,,,,4177.0,1853.0,1740.0
6091,пгт Ук,Uk,Irkutskaia oblast',Sibirskii,0,0,0,66,55.08,98.84,"3033,8064","9769,3456","5444,1072",,,,,,,4902.0,2404.0,1827.0
6092,пгт Шумский,Shumskii,Irkutskaia oblast',Sibirskii,0,0,0,66,54.83,99.12,"3006,3289","9824,7744","5434,7496",,,,,,,3681.0,3177.0,2767.0
6094, пгт Хужир,Khuzhir,Irkutskaia oblast',Sibirskii,0,0,0,66,53.19,107.36,"2829,1761","11526,1696","5710,4784",,,,,,,1219.0,1148.0,1246.0
6095,с. Еланцы,Elantsy,Irkutskaia oblast',Sibirskii,0,0,1,66,52.8,106.41,"2787,84","11323,0881","5618,448",,,,,,,3362.0,3762.0,
6098,г. Слюдянка,Sliudianka,Irkutskaia oblast',Sibirskii,0,1,1,66,51.65,103.71,"2667,7225","10755,7641","5356,6215",,5099.0,12380.0,21186.0,20600.0,19800.0,19872.0,19118.0,18542.0
6099,г. Байкальск,Baikal'sk,Irkutskaia oblast',Sibirskii,0,1,0,66,51.5,104.13,"2652,25","10843,0569","5362,695",,,,,13300.0,15500.0,16406.0,15727.0,13589.0
6100,пгт Байкал,Baikal,Irkutskaia oblast',Sibirskii,0,0,0,66,51.88,104.8,"2691,5344","10983,04","5437,024",,,,,,,613.0,504.0,425.0
6101,пгт Култук,Kultuk,Irkutskaia oblast',Sibirskii,0,0,0,66,51.72,103.68,"2674,9584","10749,5424","5362,3296",,,,,,,5370.0,4262.0,3726.0
6103,пгт Квиток,Kvitok,Irkutskaia oblast',Sibirskii,0,0,0,66,56.07,98.47,"3143,8449","9696,3409","5521,2129",,,,,,,4545.0,3239.0,2879.0
6104,пгт Новобирюсинский,Novobiriusinskii,Irkutskaia oblast',Sibirskii,0,0,0,66,56.96,97.72,"3244,4416","9549,1984","5566,1312",,,,,,,4551.0,4984.0,4767.0
6105,пгт Шиткино,Shitkino,Irkutskaia oblast',Sibirskii,0,0,0,66,56.37,98.34,"3177,5769","9670,7556","5543,4258",,,,,,,2947.0,2426.0,1963.0
6109,пгт Мишелевка,Mishelevka,Irkutskaia oblast',Sibirskii,0,0,0,66,52.85,103.17,"2793,1225","10644,0489","5452,5345",,,,,,,9288.0,7729.0,7788.0
6110,пгт Средний,Srednii,Irkutskaia oblast',Sibirskii,0,0,0,66,52.89,103.51,"2797,3521","10714,3201","5474,6439",,,,,,,6820.0,5268.0,5352.0
6111,пгт Тайтурка,Taiturka,Irkutskaia oblast',Sibirskii,0,0,0,66,52.88,103.44,"2796,2944","10699,8336","5469,9072",,,,,,,6107.0,5236.0,4895.0
6112,пгт Тельма,Tel'ma,Irkutskaia oblast',Sibirskii,0,0,0,66,52.69,103.72,"2776,2361","10757,8384","5465,0068",,,,,,,4154.0,4129.0,4576.0
6114, пгт Железнодорожный,Zheleznodorozhnyi,Irkutskaia oblast',Sibirskii,0,0,0,66,57.9,102.74,"3352,41","10555,5076","5948,646",,,,,,,9095.0,7832.0,7037.0
6116,пгт Звездный,Zvezdnyi,Irkutskaia oblast',Sibirskii,0,0,0,66,56.77,106.47,"3222,8329","11335,8609","6044,3019",,,,,,,2894.0,1228.0,957.0
6119, пгт Усть-Уда,Ust'-Uda,Irkutskaia oblast',Sibirskii,0,0,1,66,54.17,103.03,"2934,3889","10615,1809","5581,1351",,,,,,,5190.0,5307.0,5182.0
6120, пгт Балаганск,Balagansk,Irkutskaia oblast',Sibirskii,0,0,0,66,54.01,103.05,"2917,0801","10619,3025","5565,7305",1314.0,,,,,,4136.0,4307.0,4104.0
6122, пгт Михайловка,Mikhailovka,Irkutskaia oblast',Sibirskii,0,0,0,66,52.95,103.28,"2803,7025","10666,7584","5468,676",,,,,,,9381.0,8148.0,7827.0
6124,пгт Чунский,Chunskii,Irkutskaia oblast',Sibirskii,0,0,1,66,56.09,99.66,"3146,0881","9932,1156","5589,9294",,,,,,,17747.0,16630.0,15217.0
6125,пгт Лесогорск,Lesogorsk,Irkutskaia oblast',Sibirskii,0,0,0,66,56.05,99.53,"3141,6025","9906,2209","5578,6565",,,,,,,8841.0,5964.0,5513.0
6126,пгт Октябрьский,Oktiabr'skii,Irkutskaia oblast',Sibirskii,0,0,0,66,56.08,99.43,"3144,9664","9886,3249","5576,0344",,,,,,,8575.0,5865.0,
6129,п. Кутулик,Kutulik,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,53.35,102.79,"2846,2225","10565,7841","5483,8465",,,,,,,5213.0,5429.0,
6132,с. Баяндай,Baiandai,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,53.06,105.53,"2815,3636","11136,5809","5599,4218",,,,,,,3383.0,2874.0,
6135,п. Бохан,Bokhan,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,53.15,103.8,"2824,9225","10774,44","5516,97",,,,,,,5040.0,5425.0,
6137,п. Новонукутский,Novonukutskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,53.7,102.71,"2883,69","10549,3441","5515,527",,,,,,,3207.0,3143.0,
6140,с. Оса,Osa,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,53.38,103.89,"2849,4244","10793,1321","5545,6482",,,,,,,4412.0,4486.0,
6143,п. Усть-Ордынский,Ust'-Ordynskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66,52.8,104.75,"2787,84","10972,5625","5530,8",,,,,,,13030.0,14335.0,
6146, г. Чита,Chita,Chitinskaia oblast',Sibirskii,1,1,0,65,52.05,113.5,"2709,2025","12882,25","5907,675",11511.0,61526.0,121146.0,171816.0,241000.0,302500.0,365754.0,316643.0,336793.0
6151,г. Балей,Balei,Chitinskaia oblast',Sibirskii,0,1,0,65,51.58,116.64,"2660,4964","13604,8896","6016,2912",,,31206.0,28848.0,27200.0,25900.0,23898.0,14797.0,12536.0
6153, г. Борзя,Borzia,Chitinskaia oblast',Sibirskii,0,1,0,65,50.39,116.53,"2539,1521","13579,2409","5871,9467",,3013.0,13347.0,23680.0,27800.0,35800.0,36373.0,31460.0,31376.0
6155,г. Краснокаменск,Krasnokamensk,Chitinskaia oblast',Sibirskii,0,1,0,65,50.09,118.04,"2509,0081","13933,4416","5912,6236",,,,,13800.0,50600.0,71037.0,58128.0,55668.0
6157,г. Петровск-Забайкальский,Petrovsk-Zabaikal'skii,Chitinskaia oblast',Sibirskii,0,1,0,65,51.29,108.83,"2630,6641","11843,9689","5581,8907",,7307.0,21011.0,29795.0,28300.0,30900.0,28291.0,21164.0,18555.0
6159,с. Акша,Aksha,Chitinskaia oblast',Sibirskii,0,0,1,65,50.29,113.29,"2529,0841","12834,6241","5697,3541",1627.0,,,,,,4637.0,4129.0,
6162,с. Александровский Завод,Aleksandrovskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65,50.92,117.93,"2592,8464","13907,4849","6004,9956",,,,,,,2924.0,2630.0,
6166, пгт Шерловая Гора,Sherlovaia Gora,Chitinskaia oblast',Sibirskii,0,0,0,65,50.52,116.31,"2552,2704","13528,0161","5875,9812",,,,,,,17509.0,14623.0,12487.0
6168,с. Газимурский Завод,Gazimurskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65,51.54,118.35,"2656,3716","14006,7225","6099,759",,,,,,,2497.0,2465.0,
6170, пгт Забайкальск,Zabaikal'sk,Chitinskaia oblast',Sibirskii,0,0,1,65,49.66,117.32,"2466,1156","13763,9824","5826,1112",,,,,,,8632.0,10210.0,11767.0
6172, пгт Новая Чара,Novaia Chara,Chitinskaia oblast',Sibirskii,0,0,0,65,56.79,118.27,"3225,1041","13987,7929","6716,5533",,,,,,,8787.0,4693.0,4318.0
6173,с. Чара,Chara,Chitinskaia oblast',Sibirskii,0,0,1,65,56.9,118.26,"3237,61","13985,4276","6728,994",,,,,,,3441.0,2063.0,
6176, пгт Кадая,Kadaia,Chitinskaia oblast',Sibirskii,0,0,0,65,50.93,119.3,"2593,8649","14232,49","6075,949",,,,,,,1896.0,1220.0,
6177,с. Калга,Kalga,Chitinskaia oblast',Sibirskii,0,0,1,65,50.92,118.91,"2592,8464","14139,5881","6054,8972",,,,,,,4412.0,3735.0,
6180,пгт Карымское,Karymskoe,Chitinskaia oblast',Sibirskii,0,0,1,65,51.62,114.35,"2664,6244","13075,9225","5902,747",,,,,,,15692.0,12440.0,13042.0
6181,пгт Дарасун,Darasun,Chitinskaia oblast',Sibirskii,0,0,0,65,51.64,113.96,"2666,6896","12986,8816","5884,8944",,,,,,,9635.0,8106.0,7326.0
6183,с. Урульга,Urul'ga,Chitinskaia oblast',Sibirskii,0,0,0,65,51.75,114.8,"2678,0625","13179,04","5940,9",,,,,,,4191.0,3247.0,
6186,с. Красный Чикой,Krasnyi Chikoi,Chitinskaia oblast',Sibirskii,0,0,1,65,50.36,108.75,"2536,1296","11826,5625","5476,65",,,,,,,6693.0,7133.0,
6190,с. Кыра,Kyra,Chitinskaia oblast',Sibirskii,0,0,1,65,49.58,111.98,"2458,1764","12539,5204","5551,9684",,,,,,,5101.0,4654.0,
6193,г. Могоча,Mogocha,Chitinskaia oblast',Sibirskii,0,1,1,65,53.74,119.76,"2887,9876","14342,4576","6435,9024",,,,14900.0,17900.0,17800.0,17847.0,13282.0,13228.0
6194,пгт Амазар,Amazar,Chitinskaia oblast',Sibirskii,0,0,0,65,53.87,120.86,"2901,9769","14607,1396","6510,7282",,,,,,,3521.0,2641.0,2374.0
6195,пгт Давенда,Davenda,Chitinskaia oblast',Sibirskii,0,0,0,65,53.54,119.32,"2866,5316","14237,2624","6388,3928",,,,,,,2020.0,1022.0,812.0
6196,пгт Итака,Itaka,Chitinskaia oblast',Sibirskii,0,0,0,65,53.9,118.72,"2905,21","14094,4384","6399,008",,,,,,,655.0,451.0,356.0
6197,пгт Ключевский,Kliuchevskii,Chitinskaia oblast',Sibirskii,0,0,0,65,53.53,119.46,"2865,4609","14270,6916","6394,6938",,,,,,,2839.0,1694.0,1356.0
6198,пгт Ксеньевка,Ksen'evka,Chitinskaia oblast',Sibirskii,0,0,0,65,53.56,118.74,"2868,6736","14099,1876","6359,7144",,,,,,,5104.0,3496.0,2967.0
6200,г. Нерчинск,Nerchinsk,Chitinskaia oblast',Sibirskii,0,1,1,65,51.97,116.59,"2700,8809","13593,2281","6059,1823",6639.0,6500.0,17500.0,13500.0,13400.0,16900.0,16961.0,15748.0,14976.0
6201,пгт Приисковый,Priiskovyi,Chitinskaia oblast',Sibirskii,0,0,0,65,51.93,116.63,"2696,7249","13602,5569","6056,5959",,,,,,,2067.0,1649.0,1521.0
6204,с. Нерчинский Завод,Nerchinskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65,51.3,119.62,"2631,69","14308,9444","6136,506",3663.0,,,,,,3845.0,3149.0,
6207,пгт Оловянная,Oloviannaia,Chitinskaia oblast',Sibirskii,0,0,1,65,50.93,115.6,"2593,8649","13363,36","5887,508",,,,,,,11859.0,8621.0,8430.0
6209,пгт Калангуй,Kalangui,Chitinskaia oblast',Sibirskii,0,0,0,65,51.01,116.53,"2602,0201","13579,2409","5944,1953",,,,,,,4745.0,2800.0,2112.0
6210,пгт Ясногорск,Iasnogorsk,Chitinskaia oblast',Sibirskii,0,0,0,65,50.87,115.69,"2587,7569","13384,1761","5885,1503",,,,,,,7546.0,9747.0,8870.0
6212,с. Нижний Цасучей,Nizhnii Tsasuchei,Chitinskaia oblast',Sibirskii,0,0,1,65,50.51,115.13,"2551,2601","13254,9169","5815,2163",,,,,,,3452.0,3427.0,
6215,пгт Баляга,Baliaga,Chitinskaia oblast',Sibirskii,0,0,0,65,51.14,108.93,"2615,2996","11865,7449","5570,6802",,,,,,,5068.0,3720.0,3322.0
6216,пгт Новопавловка,Novopavlovka,Chitinskaia oblast',Sibirskii,0,0,0,65,51.22,109.2,"2623,4884","11924,64","5593,224",,,,,,,4775.0,4288.0,3941.0
6217,пгт Тарбагатай,Tarbagatai,Chitinskaia oblast',Sibirskii,0,0,0,65,51.19,109.09,"2620,4161","11900,6281","5584,3171",,,,,,,3343.0,2521.0,2227.0
6219,пгт Приаргунск,Priargunsk,Chitinskaia oblast',Sibirskii,0,0,1,65,50.36,119.07,"2536,1296","14177,6649","5996,3652",,,,,,,7954.0,8260.0,7389.0
6220,пгт Кличка,Klichka,Chitinskaia oblast',Sibirskii,0,0,0,65,50.44,117.99,"2544,1936","13921,6401","5951,4156",,,,,,,4412.0,2628.0,1786.0
6222,г. Сретенск,Sretensk,Chitinskaia oblast',Sibirskii,0,1,1,65,52.25,117.72,"2730,0625","13857,9984","6150,87",1400.0,10252.0,13528.0,15138.0,13800.0,13400.0,10445.0,8192.0,6850.0
6223,пгт Кокуй,Kokui,Chitinskaia oblast',Sibirskii,0,0,0,65,52.22,117.54,"2726,9284","13815,6516","6137,9388",,,,,,,9492.0,8119.0,7178.0
6224,пгт Усть-Карск,Ust'-Karsk,Chitinskaia oblast',Sibirskii,0,0,0,65,52.71,118.81,"2778,3441","14115,8161","6262,4751",,,,,,,2541.0,2035.0,1899.0
6226,с. Тупик,Tupik,Chitinskaia oblast',Sibirskii,0,0,1,65,54.43,119.95,"2962,6249","14388,0025","6528,8785",,,,,,,1069.0,1041.0,
6228, пгт Вершино-Дарасунский,Vershino-Darasunskii,Chitinskaia oblast',Sibirskii,0,0,0,65,52.36,115.56,"2741,5696","13354,1136","6050,7216",,,,,,,10384.0,6743.0,5944.0
6229,с. Верх-Усугли,Verkh-Usugli,Chitinskaia oblast',Sibirskii,0,0,1,65,52.69,115.2,"2776,2361","13271,04","6069,888",,,,,,,2993.0,2690.0,
6232, пгт Дровяная,Drovianaia,Chitinskaia oblast',Sibirskii,0,0,0,65,51.57,113.04,"2659,4649","12778,0416","5829,4728",,,,,,,12660.0,3230.0,2871.0
6233,с. Улеты,Ulety,Chitinskaia oblast',Sibirskii,0,0,1,65,51.35,112.49,"2636,8225","12654,0001","5776,3615",,,,,,,6693.0,6350.0,
6236,г. Хилок,Khilok,Chitinskaia oblast',Sibirskii,0,1,1,65,51.35,110.46,"2636,8225","12201,4116","5672,121",,4953.0,14836.0,15855.0,12800.0,14200.0,13858.0,11152.0,11530.0
6237,пгт Могзон,Mogzon,Chitinskaia oblast',Sibirskii,0,0,0,65,51.75,111.96,"2678,0625","12535,0416","5793,93",,,,,,,6368.0,4455.0,3855.0
6239,пгт Чернышевск,Chernyshevsk,Chitinskaia oblast',Sibirskii,0,0,1,65,52.53,117.03,"2759,4009","13696,0209","6147,5859",,,,,,,16204.0,13031.0,13361.0
6240,пгт Аксеново-Зиловское,Aksenovo-Zilovskoe,Chitinskaia oblast',Sibirskii,0,0,0,65,53.07,117.52,"2816,4249","13810,9504","6236,7864",,,,,,,5904.0,4283.0,3443.0
6241,пгт Букачача,Bukachacha,Chitinskaia oblast',Sibirskii,0,0,0,65,52.97,116.91,"2805,8209","13667,9481","6192,7227",,,,,,,7941.0,3525.0,2359.0
6242,пгт Жирекен,Zhireken,Chitinskaia oblast',Sibirskii,0,0,0,65,52.84,113.31,"2792,0656","12839,1561","5987,3004",,,,,,,5493.0,3937.0,4565.0
6244,пгт Атамановка,Atamanovka,Chitinskaia oblast',Sibirskii,0,0,0,65,51.94,113.62,"2697,7636","12909,5044","5901,4228",,,,,,,10269.0,9463.0,10382.0
6245,пгт Новокручининский,Novokruchininskii,Chitinskaia oblast',Sibirskii,0,0,0,65,51.77,113.79,"2680,1329","12948,1641","5890,9083",,,,,,,11070.0,9817.0,10163.0
6246,пгт Яблоново,Iablonovo,Chitinskaia oblast',Sibirskii,0,0,0,65,51.84,112.77,"2687,3856","12717,0729","5845,9968",,,,,,,984.0,835.0,752.0
6248, пгт Вершино-Шахтаминский,Vershino-Shakhtaminskii,Chitinskaia oblast',Sibirskii,0,0,0,65,51.29,117.89,"2630,6641","13898,0521","6046,5781",,,,,,,2959.0,1707.0,
6249,с. Шелопугино,Shelopugino,Chitinskaia oblast',Sibirskii,0,0,1,65,51.65,117.59,"2667,7225","13827,4081","6073,5235",,,,,,,4199.0,3571.0,
6252,г. Шилка,Shilka,Chitinskaia oblast',Sibirskii,0,1,1,65,51.86,116.03,"2689,4596","13462,9609","6017,3158",3663.0,17282.0,16805.0,16800.0,16100.0,17200.0,18057.0,14748.0,13947.0
6253,пгт Арбагар,Arbagar,Chitinskaia oblast',Sibirskii,0,0,0,65,51.94,116.28,"2697,7636","13521,0384","6039,5832",,,,,,,1447.0,744.0,554.0
6254,пгт Первомайский,Pervomaiskii,Chitinskaia oblast',Sibirskii,0,0,0,65,51.67,115.63,"2669,7889","13370,2969","5974,6021",,,,,,,16299.0,13098.0,12154.0
6255,пгт Холбон,Kholbon,Chitinskaia oblast',Sibirskii,0,0,0,65,51.21,116.22,"2622,4641","13507,0884","5951,6262",,,,,,,3377.0,2652.0,2611.0
6258,пгт Агинское,Aginskoe,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65,51.11,114.43,"2612,2321","13094,2249","5848,5173",,,,,,,9286.0,11717.0,15597.0
6259,пгт Новоорловск,Novoorlovsk,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,0,65,51.06,114.76,"2607,1236","13169,8576","5859,6456",,,,,,,8664.0,5207.0,3110.0
6262,с. Дульдурга,Dul'durga,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65,50.68,113.6,"2568,4624","12904,96","5757,248",,,,,,,5613.0,6382.0,
6265, пгт Могойтуй,Mogoitui,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65,51.29,114.92,"2630,6641","13206,6064","5894,2468",,,,,,,7276.0,8586.0,10230.0
6269,г. Якутск,Iakutsk,Iakutskaia ASSR,Dalnevostochny,1,1,0,71,62.03,129.74,"3847,7209","16832,4676","8047,7722",6535.0,10558.0,52882.0,74330.0,108000.0,152300.0,210896.0,238356.0,295546.0
6275,г. Мирный,Mirnyi,Iakutskaia ASSR,Dalnevostochny,0,1,0,71,62.53,113.97,"3910,0009","12989,1609","7126,5441",,,,5700.0,23800.0,30500.0,38793.0,39981.0,37179.0
